v2_image_id,source_dataset,source_row_id,source_url,manufacturer,device_model,width,height,format,sha256,download_status,candidate_order,split,provenance_verified,local_path,notes
SMARTPHONE_566060,laionmobile/laion-mobile,566060,https://portal-images.azureedge.net/auctions-2021/srho10092/images/2e897eb5-d512-4d48-91f2-ad2800ba10a2.jpg,Apple,iPhone XS Max,4032,3024,JPEG,27129894add583f28298a30c2ea618ae72932d48efc0026c82314b355caf9cb7,SUCCESS,650,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_566060.jpg,sha_ok
SMARTPHONE_167655,laionmobile/laion-mobile,167655,http://www.justemaudinette.com/wp-content/uploads/2019/09/jouets-jeux-enfants-2-ans9-1440x1920.jpg,Apple,iPhone 8 Plus,1440,1920,JPEG,84faa41040ca85e55ae74082f4752697ecf45fe683587d2c8c4b6dc21397d2db,SUCCESS,339,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_167655.jpg,sha_ok
SMARTPHONE_428539,laionmobile/laion-mobile,428539,https://phil.lavin.me.uk/wp-content/uploads/2016/08/IMG_0687.jpg,Apple,iPhone 5c,1632,1224,JPEG,0b9b187596fb9cd9d6df989f5544b96625ed37f11b994d4b53c46364f31b326f,SUCCESS,2739,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_428539.jpg,sha_ok
SMARTPHONE_55944,laionmobile/laion-mobile,55944,https://static.wixstatic.com/media/7daf44_cdabc6c04b1640e2b1a5442637674dd6~mv2_d_3892_1938_s_2.jpg,Apple,iPhone SE,3892,1938,JPEG,d5a33ee3b97e679673abf8915b462e9127487080581af7ad3cdc8bea832b9ce2,SUCCESS,1101,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_55944.jpg,sha_ok
SMARTPHONE_587980,laionmobile/laion-mobile,587980,https://cdn.store-assets.com/s/398277/f/7487307.jpeg,Apple,iPhone XR,4032,3024,JPEG,a1f2797c3fed2871539d782d26e004dfe1607c3b0d97d491a7cfb5b3be94bc3a,SUCCESS,877,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_587980.jpg,sha_ok
SMARTPHONE_1015120,laionmobile/laion-mobile,1015120,https://www.lovingthatvintage.nl/wp-content/uploads/2021/09/2A88DD6D-601C-4EE2-97D0-53EC0902FBB7-1100x1100.jpeg,Apple,iPhone 6s,1100,1100,JPEG,de36af7858d73fd2450676b36f3a0d8f93604b6036cec924c2e976cb3d2488d2,SUCCESS,2603,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1015120.jpg,sha_ok
SMARTPHONE_873131,laionmobile/laion-mobile,873131,https://base-ec2.akamaized.net/images/item/origin/70860b3431fc22fe8bbc80d44422777b.jpg,Apple,iPhone 7,2932,2932,JPEG,36175a1b5ef2d9f6b6e97c4543d9ae1d59b4f159996ba98f7c068c74e8713092,SUCCESS,867,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_873131.jpg,sha_ok
SMARTPHONE_805859,laionmobile/laion-mobile,805859,https://cdn-ak.f.st-hatena.com/images/fotolife/m/misakikohama/20170220/20170220212747.jpg,Apple,iPhone 6,1024,1024,JPEG,c0f2eeaa7a354abcb75ecc5f2e053a03e139c39e9f57aa3cd355c843eab7a627,SUCCESS,422,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_805859.jpg,sha_ok
SMARTPHONE_885603,laionmobile/laion-mobile,885603,https://www.kohlhof.de/kohlhof/wp-content/uploads/2018/03/2018-03-19-Eispilze5.jpg,Apple,iPhone 6s,1920,1440,JPEG,8192213766327b74397360765112d3e5d9bd480a5c3fa1bf2660d8fdf6cebf7d,SUCCESS,2540,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_885603.jpg,sha_ok
SMARTPHONE_764805,laionmobile/laion-mobile,764805,http://katalog-shikoku.jp/wp/wp-content/uploads/2018/12/IMG_1254.jpeg,Apple,iPhone 6s,4032,3024,JPEG,e26c1eed52fee66469bbc0af4bf45830d913427e90bf0a90536a580ce16ef0ec,SUCCESS,247,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_764805.jpg,sha_ok
SMARTPHONE_26381,laionmobile/laion-mobile,26381,https://inspired.redventures.com/wp-content/uploads/2019/06/Allie-Kleinman.jpeg,Apple,"iPhone11,2",1600,1066,JPEG,8417b77f42491872e514b0325966e1189ed6e44877c322a053780beae58924ec,SUCCESS,2587,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_26381.jpg,sha_ok
SMARTPHONE_283990,laionmobile/laion-mobile,283990,https://cdn.evbuc.com/eventlogos/9409927/img01412.jpg,Apple,iPhone 4S,2309,1822,JPEG,7ae74c8128425a000f0ba02a82e8940f19cbf4160291238ea1177610110abb5b,SUCCESS,2363,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_283990.jpg,sha_ok
SMARTPHONE_261815,laionmobile/laion-mobile,261815,https://cdn.photos.sparkplatform.com/gps/20210816132804219690000000-o.jpg,Apple,iPhone 12 Pro,3000,2250,JPEG,a1ab1ac3532d2399dbfd968c4e5d74ee4fed034939d1247cbbf58b2c2218594d,SUCCESS,1277,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_261815.jpg,sha_ok
SMARTPHONE_542442,laionmobile/laion-mobile,542442,https://cdn.photos.sparkplatform.com/chs/20181204195729949423000000-o.jpg,Apple,iPhone 6s Plus,3000,2250,JPEG,7a73259c7c1f0cdfe5c4c92bc0097032e7f689bebd90166e8fc6988f4502ebe4,SUCCESS,1770,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_542442.jpg,sha_ok
SMARTPHONE_400531,laionmobile/laion-mobile,400531,https://sotravelmuchjourney.com/wp-content/uploads/2016/11/Meteory-monastery-22.jpg,Apple,iPhone SE,2048,1536,JPEG,bbcc1a2739b4b6041feb6f9ecfb34b37d8446f9c8a4a15bdeff8992f6a1b98d9,SUCCESS,2455,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_400531.jpg,sha_ok
SMARTPHONE_238760,laionmobile/laion-mobile,238760,https://static.wixstatic.com/media/e0a5cc_3be3a5d8123344218e3d7df3796e92b1.jpg,Apple,iPhone 4,2592,1936,JPEG,ecf1fdadf82818363eb1b9aad6e563128eb5041bd1c0970cc64130a77fb9cb6a,SUCCESS,1243,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_238760.jpg,sha_ok
SMARTPHONE_70615,laionmobile/laion-mobile,70615,https://startoppsalten.no/wp-content/uploads/2020/10/SOS-Fredrik-Greger-t%C3%B8rrfisk-merket-crop-web-foto-fortellfortell-scaled.jpg,Apple,iPhone 11 Pro Max,2560,2122,JPEG,ea0c9e2522380b8b4fca527e59fc9cffa0cba437467ba23a0765f61af37166bd,SUCCESS,1838,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_70615.jpg,sha_ok
SMARTPHONE_360204,laionmobile/laion-mobile,360204,https://foremanbuilders.com/wp-content/uploads/2017/02/IMG_0434.jpg,Apple,iPhone 7,3494,1836,JPEG,a91149c332f507e56b5519b5f62e9c3789b767f6b4224bf7bf42cd5dab1dc628,SUCCESS,1882,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_360204.jpg,sha_ok
SMARTPHONE_542615,laionmobile/laion-mobile,542615,http://axljack.co.jp/mg/wp-content/uploads/2017/01/img_0982.jpg,Apple,iPhone SE,4032,3024,JPEG,52c201fb4404cc1a482756a6710a8488d39048979b5141e1133537109696600b,SUCCESS,1580,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_542615.jpg,sha_ok
SMARTPHONE_395406,laionmobile/laion-mobile,395406,https://media.iyba.pro/images/highdef/2776049_664d596b_14.jpg,Apple,iPhone 11 Pro Max,1440,1080,JPEG,e6e9426d0c238c7d83ae3ef5c3c9a5437a5232e65d1cee1796ca4f22707b4d5e,SUCCESS,2178,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_395406.jpg,sha_ok
SMARTPHONE_309159,laionmobile/laion-mobile,309159,https://dst15js82dk7j.cloudfront.net/160876/68263552-kzibn.jpg,Apple,iPhone 6s,1080,1080,JPEG,4cf59631067d390edf0a57b20aa6c9c7abcf1847939e99267e2ef1dc259aa81f,SUCCESS,932,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_309159.jpg,sha_ok
SMARTPHONE_679698,laionmobile/laion-mobile,679698,https://images.newschoolers.com/images/17/00/57/03/46/570346.jpeg,Apple,iPhone 4,2592,1936,JPEG,c386c9d88d72310f4dcab2302ca46a8f3db8d0707fbef0f69a563f39681405db,SUCCESS,2576,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_679698.jpg,sha_ok
SMARTPHONE_584407,laionmobile/laion-mobile,584407,http://exploringrworld.com/wp-content/uploads/2018/10/IMG_9720.jpg,Apple,iPhone 6s,2500,1875,JPEG,2dff50cc6bfac5faa4ac9f703864f15d72f577c1e23c6c58a562f6e0e48eae3e,SUCCESS,2481,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_584407.jpg,sha_ok
SMARTPHONE_1011188,laionmobile/laion-mobile,1011188,"https://cdn.artcld.com/img/w_1920,c_fit/29spi9d0uq3w543vwh12.jpg",Apple,iPhone 7 Plus,1920,1914,JPEG,43ee3f35d79285c19f8d689ebfced6f050ca60a9dac162ef40207dab27e6ebb7,SUCCESS,2532,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1011188.jpg,sha_ok
SMARTPHONE_367339,laionmobile/laion-mobile,367339,https://images.squarespace-cdn.com/content/v1/5373cf10e4b0acdd68dd184f/1400210232262-01TN03BOVF55M1WMVX0L/ke17ZwdGBToddI8pDm48kDHPSfPanjkWqhH6pl6g5ph7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0mwONMR1ELp49Lyc52iWr5dNb1QJw9casjKdtTg1_-y4jz4ptJBmI9gQmbjSQnNGng/IMG_8099.JPG,Apple,iPhone 4S,2500,1875,JPEG,51320c625b45aa14e5a7fbddd267c2d941793fcca79bc1f6f0cbc992c2dc3caa,SUCCESS,1722,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_367339.jpg,sha_ok
SMARTPHONE_910834,laionmobile/laion-mobile,910834,https://www.tovececiliefasting.com/wp-content/uploads/2014/11/IMG_0307-e1546368253221.jpg,Apple,iPhone 5c,2048,1536,JPEG,f958da9aa4a75cba57c4865f9ab7799dc76931cd7b9231db5df0105554762b7b,SUCCESS,2326,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_910834.jpg,sha_ok
SMARTPHONE_613100,laionmobile/laion-mobile,613100,https://static.chefkoch-cdn.de/ck.de/forumuploads/8/593772/10635000/IMG_0112.JPG,Apple,iPhone 4S,3264,2448,JPEG,66a6497a90bc31eab883a91279d671daaa9a676d64d7f5ce96420527bfe08641,SUCCESS,491,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_613100.jpg,sha_ok
SMARTPHONE_991587,laionmobile/laion-mobile,991587,https://spacecoaststamper.com/wp-content/gallery/idea-gallery/butterfly-z-fold.jpg,Apple,iPhone 4S,1735,2120,JPEG,3f0bbbe0b90320a96f86699230709f342e585a75ba5c8289e0cff9a585db48f0,SUCCESS,1034,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_991587.jpg,sha_ok
SMARTPHONE_280461,laionmobile/laion-mobile,280461,https://www.hotel-lembarcadere.fr/wp-content/uploads/2021/01/chambre-communicante-hotel-embarcadere-scaled.jpg,Apple,iPhone 8,2560,1920,JPEG,61d5ef52bedc1f7efd69993c6f359b319afa116be75bdca4a3d01ffd7bf80ca6,SUCCESS,353,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_280461.jpg,sha_ok
SMARTPHONE_247450,laionmobile/laion-mobile,247450,https://cdn.vietnammoi.vn/2020/3/28/img1017-2-1585127697166464161051-1585364716890832559296.jpg,Apple,iPhone 7 Plus,2000,1353,JPEG,5c4e7414c2e5300ec2b0442b66cec6fe3aea53e8032acd3d14abf7eb6ee1ee26,SUCCESS,1272,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_247450.jpg,sha_ok
SMARTPHONE_1007099,laionmobile/laion-mobile,1007099,https://static.wixstatic.com/media/234976_9be4c7b4fc824356bd8ab84746e1e3b9.jpg,Apple,iPhone 4,1936,2592,JPEG,c7400b960e8b6e59e315b71267f4806a2462b3647c391bd2f46bef8ebb66191c,SUCCESS,2346,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1007099.jpg,sha_ok
SMARTPHONE_1029329,laionmobile/laion-mobile,1029329,http://cdn.photos.sparkplatform.com/dab/20171103123812651030000000-o.jpg,Apple,iPhone 6 Plus,1500,2000,JPEG,dfbca5b0ed861af64da39c9f9ba1fa5a73ea3d682b38ed982df10075c90c0d63,SUCCESS,608,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1029329.jpg,sha_ok
SMARTPHONE_483464,laionmobile/laion-mobile,483464,https://i.servimg.com/u/f61/19/32/70/24/db4f6f10.jpg,Apple,iPhone 8,1024,1306,JPEG,2188bac7f78968bffccf9984d205ac83fe257a419247813a364c1e343d307e52,SUCCESS,616,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_483464.jpg,sha_ok
SMARTPHONE_303839,laionmobile/laion-mobile,303839,http://bright-media.brightmls.com/bright/images/0000/3017/3198/4345/301731984345_1440_1080_WM_3CmoAgf1SvVx2xTN.jpg,Apple,iPhone 7 Plus,1440,1080,JPEG,d6f59a1f62846b11e332d9c11cb1c0a84bab1da9fffa87a62503aa31287a35b8,SUCCESS,224,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_303839.jpg,sha_ok
SMARTPHONE_409011,laionmobile/laion-mobile,409011,https://wwwimage-tve.cbsstatic.com/base/files/5fb9bf542d5b60c2_6_hires.jpg,Apple,iPhone SE,1920,1080,JPEG,16e73ab401852d3fdd2d35c3503098363753440835464119ad1f54585a661963,SUCCESS,2838,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_409011.jpg,sha_ok
SMARTPHONE_494071,laionmobile/laion-mobile,494071,https://s2.wklcdn.com/image_47/1436377/24031876/15328352Master.jpg,Apple,iPhone 6,1200,1600,JPEG,df158ccb9778012881ef534c11fee57153ebff473177c09a02fccc42e4297661,SUCCESS,2623,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_494071.jpg,sha_ok
SMARTPHONE_526523,laionmobile/laion-mobile,526523,https://static.wixstatic.com/media/35263b_5645d7e67f4747aca159a1f0276ad6d3~mv2_d_1600_1200_s_2.jpg,Apple,iPhone,1600,1200,JPEG,0d97275fb9b39dd3e089733fb45bb96cf06e80d86e8ff305c6891713e4f4c2fb,SUCCESS,2401,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_526523.jpg,sha_ok
SMARTPHONE_355632,laionmobile/laion-mobile,355632,https://cdn-ak.f.st-hatena.com/images/fotolife/s/saifukuji/20210106/20210106225645.jpg,Apple,iPhone 11,1200,1200,JPEG,2b7152115c3540179b71c720e83c7ce4eba07bedfadd021a25536009023496bf,SUCCESS,305,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_355632.jpg,sha_ok
SMARTPHONE_743998,laionmobile/laion-mobile,743998,https://www.frederikmaesen.be/wp-content/uploads/2021/08/Tour-observatoire-du-Chemin-des-Dames-scaled-e1629141961789.jpg,Apple,iPhone XR,1200,1200,JPEG,c2422d435dacc04061f0195eeabea5e738347638a1a73223149bf8c43d2e4f28,SUCCESS,2048,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_743998.jpg,sha_ok
SMARTPHONE_1007578,laionmobile/laion-mobile,1007578,https://shop-tk.com/wp-content/uploads/2018/02/W8388_8947A-img1.jpg,Apple,iPhone X,1200,1200,JPEG,85d8771d85df2a56077bf0d2f822a016feac0929b4e0f9951bb21d0929d4dea0,SUCCESS,1664,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1007578.jpg,sha_ok
SMARTPHONE_283697,laionmobile/laion-mobile,283697,http://cdn.photos.sparkplatform.com/nef/20200507193258836269000000-o.jpg,Apple,iPhone XS,3000,2250,JPEG,d320d482ef486d1ea567fe3d3caedb984aa6debd722bbb00b66c72816de3c8ce,SUCCESS,270,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_283697.jpg,sha_ok
SMARTPHONE_1003291,laionmobile/laion-mobile,1003291,https://static.wixstatic.com/media/df3a5c_c0b62614bcd445e3bb25958199d7b684~mv2_d_3264_2448_s_4_2.jpg,Apple,"iPhone7,2",3264,2448,JPEG,b18e62407043b0b68fd388b2e39fc0d54bbb586b12ee750e2227435a75cd0aca,SUCCESS,469,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1003291.jpg,sha_ok
SMARTPHONE_460393,laionmobile/laion-mobile,460393,https://www.browngirlmagazine.com/wp-content/uploads/2019/02/IMG_4699.jpg,Apple,iPhone 8 Plus,4032,3024,JPEG,e7d8a7a4922078197dce9c3461e733028852019755af0522041008bc50df20ac,SUCCESS,1978,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_460393.jpg,sha_ok
SMARTPHONE_550986,laionmobile/laion-mobile,550986,https://static.wixstatic.com/media/dbbafa_800996297f2a4a04bc24a8e2840ebef3~mv2.jpg,Apple,iPhone 8,1949,2598,JPEG,290b64774cc3cd854d22aeb5457e3956c733b5409ff01b0de76102eca9f0ba03,SUCCESS,1050,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_550986.jpg,sha_ok
SMARTPHONE_455166,laionmobile/laion-mobile,455166,https://krakenbass.com/wp-content/uploads/2014/10/2014-10-25-12.15.18.jpg,Apple,iPhone 5c,2448,3264,JPEG,b5c4429e381b8329c8167ab0f811a6867d63aa056da97d3b7cc7cba01e6fe6dc,SUCCESS,219,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_455166.jpg,sha_ok
SMARTPHONE_984988,laionmobile/laion-mobile,984988,https://cdn.photos.sparkplatform.com/svv/20210602062348337378000000-o.jpg,Apple,iPhone 7 Plus,3000,2249,JPEG,a452c6cb5b214a6e6aa901f3e1fe9df92d16443cb9e74922fb401ed45906eb2b,SUCCESS,753,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_984988.jpg,sha_ok
SMARTPHONE_976714,laionmobile/laion-mobile,976714,https://delphinegeliot.com/wp-content/uploads/IMG_5848.jpg,Apple,iPhone SE,2493,2348,JPEG,eaa49e124907fe8a888893665f61c95c792e1c4bd3579927eaf1b8eef63ebddc,SUCCESS,1433,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_976714.jpg,sha_ok
SMARTPHONE_655907,laionmobile/laion-mobile,655907,https://assets-global.website-files.com/5f0707b0c262d511a77c3c36/5f0707b0c262d51ddf7c3f2b_043.JPG,Apple,iPhone 4,2592,1936,JPEG,d7574e8a3c2c1f85052d987f56a0a00f3976c45e11181681e265e0bcbffcd63a,SUCCESS,1825,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_655907.jpg,sha_ok
SMARTPHONE_614353,laionmobile/laion-mobile,614353,"https://cdn.artcld.com/img/w_1920,c_fit/bj3hfx5iesdwa5ptswww.jpg",Apple,iPad Pro (11-inch) (2nd generation),1920,1440,JPEG,1b9c2eab10d94166bc6d099ee965ec284c9ba3fcf31d05f9e0da728e30a2602e,SUCCESS,1983,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_614353.jpg,sha_ok
SMARTPHONE_955369,laionmobile/laion-mobile,955369,https://cdn.photos.sparkplatform.com/svv/20200114005029125271000000-o.jpg,Apple,iPhone 8 Plus,3000,2250,JPEG,45970f0bf46f7b2ae2ef2271ced793f6417c20e2d1ab13d8c1f51396ff60787e,SUCCESS,1944,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_955369.jpg,sha_ok
SMARTPHONE_756649,laionmobile/laion-mobile,756649,https://portal-images.azureedge.net/auctions-2019/srjo10226/images/0ce24fc5-b69c-4d68-ac95-aa0f011c1a87.jpg,Apple,iPhone 7 Plus,3024,4032,JPEG,43fe3c91d58348d37b8adfd89794ad9fbeef48f9f1a0583c6c7c4dbe5ebf362e,SUCCESS,1195,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_756649.jpg,sha_ok
SMARTPHONE_180223,laionmobile/laion-mobile,180223,https://naestvedstorcenter.dk/wp-content/uploads/2018/07/GameStop_butikschef.jpg,Apple,iPhone 8,1119,1119,JPEG,7d161c724c84b5085db6ae606fcc0dd076428f4840dded92f1383c2a44305030,SUCCESS,2390,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_180223.jpg,sha_ok
SMARTPHONE_561147,laionmobile/laion-mobile,561147,http://www.feliciachamberlain.com/images/mural-1.jpg,Apple,iPhone 4,1600,1576,JPEG,6699648a6821274e4ae04f88abecad1c4acda4cf2aebc4b0b2b1e57e27b1ecf1,SUCCESS,47,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_561147.jpg,sha_ok
SMARTPHONE_777438,laionmobile/laion-mobile,777438,https://cdn-ak.f.st-hatena.com/images/fotolife/m/mitatowa/20181009/20181009232204.jpg,Apple,iPhone 8,2000,1500,JPEG,3f4ceb4335abcd0843b02fcde563f0a1b87edc9e463f15f2c65c2305ce12a6f7,SUCCESS,435,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_777438.jpg,sha_ok
SMARTPHONE_847187,laionmobile/laion-mobile,847187,https://missmustardseed.com/wp-content/uploads/1600954748IMG_8428-scaled-1.jpeg,Apple,iPhone XS Max,1920,2560,JPEG,c6941291646d25d8727cefd5289891f48ac281ca31ca01032c3285adc6f29d4e,SUCCESS,2045,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_847187.jpg,sha_ok
SMARTPHONE_788955,laionmobile/laion-mobile,788955,https://static.wixstatic.com/media/0a5c48_d458f67a59ee4ca685d7fdae8cd4755d.jpg,Apple,iPhone 4,2462,2244,JPEG,5beb265f3e0ebc780b11c895f344a6b24bda328529871d95c091d3e0febcd452,SUCCESS,2655,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_788955.jpg,sha_ok
SMARTPHONE_755974,laionmobile/laion-mobile,755974,https://cdn-ak.f.st-hatena.com/images/fotolife/f/fukuitabi/20181119/20181119115548.jpg,Apple,iPhone SE,1024,1024,JPEG,f2a0a9a26ff54facd0c3cfc44cdc5568cb84cfe764cdc1815a39b515db9cc797,SUCCESS,522,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_755974.jpg,sha_ok
SMARTPHONE_956152,laionmobile/laion-mobile,956152,https://static.wixstatic.com/media/758c71_dbb3f8b6e0de4c79a068154e608a8afe~mv2_d_4032_3024_s_4_2.jpg,Apple,iPhone SE,4032,3024,JPEG,d59a2bdb65914439ef47e03f21c53313a3de904bf60f6ab998f28ff5875c8011,SUCCESS,2874,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_956152.jpg,sha_ok
SMARTPHONE_878299,laionmobile/laion-mobile,878299,https://faith-gospel.com/wp-content/uploads/2019/07/vincent3.jpg,Apple,iPhone 7 Plus,4032,3024,JPEG,eb625e17272d3100b5c688bcccfb89345f675e78a026bccd2993695b88783d87,SUCCESS,1220,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_878299.jpg,sha_ok
SMARTPHONE_13570,laionmobile/laion-mobile,13570,https://www.honeypawband.com/wp-content/uploads/liepa10-scaled.jpg,Apple,iPhone 7,2560,1920,JPEG,99d7b298974f9e994677de98b2f7f494c2a25138688ec57d3b7204afb4406274,SUCCESS,3169,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_13570.jpg,sha_ok
SMARTPHONE_952525,laionmobile/laion-mobile,952525,https://static.wixstatic.com/media/3a67ef_00d6d9738d82418d94ff711c24931b27.jpg,Apple,iPhone 6s,4032,3024,JPEG,1e17e70a8d5c52686ac013079f0c9ed7e343ec52100b3f0c2f2d8b781849e4bd,SUCCESS,227,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_952525.jpg,sha_ok
SMARTPHONE_857524,laionmobile/laion-mobile,857524,https://www.stocky-immobilier.com/wp-content/uploads/2019/07/IMG_3166_Fotor.jpg,Apple,iPhone XS,4032,3024,JPEG,77cca87e66820c6de2a8612cfc087e0a13071b06991fdd1bb4af0b856ccc5449,SUCCESS,190,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_857524.jpg,sha_ok
SMARTPHONE_284592,laionmobile/laion-mobile,284592,http://med05.expertagent.co.uk/in4glestates/%7Bd90ed7ba-3520-48b0-b55a-a30ee4518a2e%7D/%7Bf27d7411-185a-4c81-aed2-4052aa23e7f2%7D/WC-IMG_4242.jpg,Apple,iPhone SE,3024,4032,JPEG,ef1e5bf8c79cff79ea96878db0397de19a86ad056ab8b2f5ccdef599e2640f52,SUCCESS,1151,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_284592.jpg,sha_ok
SMARTPHONE_608739,laionmobile/laion-mobile,608739,https://melissaambrosini.com/wp-content/uploads/2017/07/IMG_7588.jpg,Apple,iPhone 6s Plus,1920,1440,JPEG,35a69e63ef200cc6d386bfc3cec1122a431c9a1d3ce28201aad30ee027b80b7f,SUCCESS,524,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_608739.jpg,sha_ok
SMARTPHONE_1018907,laionmobile/laion-mobile,1018907,http://cdn.photos.sparkplatform.com/stj/20190614225006850091000000-o.jpg,Apple,iPhone 6s Plus,2016,1512,JPEG,87670a261c5c8b339d506396f456ed835d50f183c747d35671364a8baba7cb7f,SUCCESS,2237,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1018907.jpg,sha_ok
SMARTPHONE_501021,laionmobile/laion-mobile,501021,https://wdwnt-buzzy.s3.amazonaws.com/2020/01/IMG_0997.jpeg,Apple,iPhone X,4032,3024,JPEG,aac30743d5ee9b8986ef8e8bb34cdd423934a6fd88e163747c8c0beff5f0809d,SUCCESS,2920,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_501021.jpg,sha_ok
SMARTPHONE_2387,laionmobile/laion-mobile,2387,https://tabi-pocket-image.tabikobo.com/wp-content/uploads/2019/02/21160900/Denmark_designmuseum_Louis-Poulsen_Artichoke.jpg,Apple,iPhone 8 Plus,3024,4032,JPEG,bf0be109dc89adf249272788d75196b07b2462bf3175bcb0acf42a7147e53c21,SUCCESS,53,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_2387.jpg,sha_ok
SMARTPHONE_409801,laionmobile/laion-mobile,409801,http://crunchybeachmama.com/wp-content/uploads/2013/11/IMG_4662-1024x1024.jpg,Apple,iPhone 4S,1024,1024,JPEG,6a4afd35c07b52794f5675fb88f2281c26dcf08d7a181d782fc32b3bf188be3a,SUCCESS,1262,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_409801.jpg,sha_ok
SMARTPHONE_628785,laionmobile/laion-mobile,628785,https://static.wixstatic.com/media/f2256f_1ebb936cd53341a88530e6616b173b8f.jpg,Apple,iPhone 5s,3264,2448,JPEG,aa59c41adcce4f0ed86eccad47b354a3914b31e074cb3e51d816d93cd54ddf68,SUCCESS,737,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_628785.jpg,sha_ok
SMARTPHONE_1032079,laionmobile/laion-mobile,1032079,https://cdn-ak.f.st-hatena.com/images/fotolife/u/ushirotaro/20210918/20210918174941.jpg,Apple,iPhone 8,1200,1126,JPEG,52eee355193eaf4a725193d3f357c5d2f2b66c22c726bf9bec8f53b139e2ed5f,SUCCESS,1510,internal_holdout,YES,data/v2/smartphone_real/SMARTPHONE_1032079.jpg,sha_ok
