source_image_id,source_path,split,true_label,generator,condition,severity,output_path,width,height,mode,output_format,transform_parameters
pilot_002430,data/processed/controlled_v1/images/Real/pilot_002430.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002430.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002430,data/processed/controlled_v1/images/Real/pilot_002430.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002430.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002430,data/processed/controlled_v1/images/Real/pilot_002430.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002430.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002430,data/processed/controlled_v1/images/Real/pilot_002430.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002430.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002430,data/processed/controlled_v1/images/Real/pilot_002430.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002430.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002430,data/processed/controlled_v1/images/Real/pilot_002430.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002430.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002430,data/processed/controlled_v1/images/Real/pilot_002430.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002430.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002433.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002433.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002433.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002433.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002433.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002433.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002433.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002433,data/processed/controlled_v1/images/VQDM/pilot_002433.jpg,unseen_test,1,VQDM,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002433.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002434.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002434.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002434.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002434.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002434.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002434.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002434.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002434,data/processed/controlled_v1/images/Real/pilot_002434.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002434.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002435.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002435.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002435.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002435.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002435.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002435.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002435.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002435,data/processed/controlled_v1/images/Wukong/pilot_002435.jpg,unseen_test,1,Wukong,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002435.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002436.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002436.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002436.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002436.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002436.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002436.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002436.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002436,data/processed/controlled_v1/images/Real/pilot_002436.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002436.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002438.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002438.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002438.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002438.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002438.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002438.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002438.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002438,data/processed/controlled_v1/images/Real/pilot_002438.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002438.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002443.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002443.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002443.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002443.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002443.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002443.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002443.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002443,data/processed/controlled_v1/images/Midjourney/pilot_002443.jpg,unseen_test,1,Midjourney,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002443.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002447.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002447.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002447.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002447.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002447.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002447.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002447.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002447,data/processed/controlled_v1/images/VQDM/pilot_002447.jpg,unseen_test,1,VQDM,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002447.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002448.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002448.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002448.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002448.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002448.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002448.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002448.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002448,data/processed/controlled_v1/images/Real/pilot_002448.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002448.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002449.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002449.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002449.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002449.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002449.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002449.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002449.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002449,data/processed/controlled_v1/images/Wukong/pilot_002449.jpg,unseen_test,1,Wukong,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002449.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002452.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002452.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002452.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002452.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002452.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002452.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002452.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002452.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002454.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002454.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002454.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002454.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002454.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002454.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002454.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,Real,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002454.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,blur_sigma1,mild,data/processed/robustness_v1/unseen_test/blur_sigma1/pilot_002457.png,224,224,RGB,PNG,"{""sigma"": 1.0}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,blur_sigma2,strong,data/processed/robustness_v1/unseen_test/blur_sigma2/pilot_002457.png,224,224,RGB,PNG,"{""sigma"": 2.0}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,crop_75,strong,data/processed/robustness_v1/unseen_test/crop_75/pilot_002457.png,224,224,RGB,PNG,"{""crop_size"": 168, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.75}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,crop_90,mild,data/processed/robustness_v1/unseen_test/crop_90/pilot_002457.png,224,224,RGB,PNG,"{""crop_size"": 202, ""resample"": ""LANCZOS"", ""resize_to"": 224, ""retain_fraction"": 0.9}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,jpeg_q50,strong,data/processed/robustness_v1/unseen_test/jpeg_q50/pilot_002457.jpg,224,224,RGB,JPEG,"{""quality"": 50}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,jpeg_q75,mild,data/processed/robustness_v1/unseen_test/jpeg_q75/pilot_002457.jpg,224,224,RGB,JPEG,"{""quality"": 75}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,resize_112,strong,data/processed/robustness_v1/unseen_test/resize_112/pilot_002457.png,224,224,RGB,PNG,"{""downsample_to"": 112, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,Midjourney,resize_160,mild,data/processed/robustness_v1/unseen_test/resize_160/pilot_002457.png,224,224,RGB,PNG,"{""downsample_to"": 160, ""resample"": ""LANCZOS"", ""restore_to"": 224}"
