image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size
pilot_002843,data/raw/tiny-genimage/images/ADM/191_adm_173.PNG,1,ADM,1,Tiny-GenImage,train,191_adm_173.PNG,data/train-00001-of-00014.parquet,137843
pilot_002844,data/raw/tiny-genimage/images/Real/n01843065_3466.JPEG,0,Real,0,Tiny-GenImage,train,n01843065_3466.JPEG,data/train-00001-of-00014.parquet,70271
pilot_002845,data/raw/tiny-genimage/images/BigGAN/109_biggan_00078.png,1,BigGAN,2,Tiny-GenImage,train,109_biggan_00078.png,data/train-00001-of-00014.parquet,32692
pilot_002846,data/raw/tiny-genimage/images/Real/n01917289_3965.JPEG,0,Real,0,Tiny-GenImage,train,n01917289_3965.JPEG,data/train-00001-of-00014.parquet,265150
pilot_002847,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_104_glide_00109.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_104_glide_00109.png,data/train-00001-of-00014.parquet,96133
pilot_002848,data/raw/tiny-genimage/images/Real/n01883070_8147.JPEG,0,Real,0,Tiny-GenImage,train,n01883070_8147.JPEG,data/train-00001-of-00014.parquet,104218
pilot_002849,data/raw/tiny-genimage/images/Midjourney/17_midjourney_122.png,1,Midjourney,4,Tiny-GenImage,train,17_midjourney_122.png,data/train-00001-of-00014.parquet,1514048
pilot_002850,data/raw/tiny-genimage/images/Real/n01855672_10187.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_10187.JPEG,data/train-00001-of-00014.parquet,182534
pilot_002851,data/raw/tiny-genimage/images/SD15/095_sdv5_00105.png,1,SD15,6,Tiny-GenImage,train,095_sdv5_00105.png,data/train-00001-of-00014.parquet,309015
pilot_002852,data/raw/tiny-genimage/images/Real/n01817953_10225.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_10225.JPEG,data/train-00001-of-00014.parquet,179518
pilot_002853,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_115_vqdm_00187.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_115_vqdm_00187.png,data/train-00001-of-00014.parquet,136196
pilot_002854,data/raw/tiny-genimage/images/Real/n01860187_17592.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_17592.JPEG,data/train-00001-of-00014.parquet,141165
pilot_002855,data/raw/tiny-genimage/images/Wukong/187_wukong_image67.png,1,Wukong,8,Tiny-GenImage,train,187_wukong_image67.png,data/train-00001-of-00014.parquet,431702
pilot_002856,data/raw/tiny-genimage/images/Real/n01855032_2879.JPEG,0,Real,0,Tiny-GenImage,train,n01855032_2879.JPEG,data/train-00001-of-00014.parquet,95699
pilot_002857,data/raw/tiny-genimage/images/ADM/193_adm_135.PNG,1,ADM,1,Tiny-GenImage,train,193_adm_135.PNG,data/train-00001-of-00014.parquet,138916
pilot_002858,data/raw/tiny-genimage/images/Real/n01843383_2184.JPEG,0,Real,0,Tiny-GenImage,train,n01843383_2184.JPEG,data/train-00001-of-00014.parquet,137361
pilot_002859,data/raw/tiny-genimage/images/BigGAN/109_biggan_00095.png,1,BigGAN,2,Tiny-GenImage,train,109_biggan_00095.png,data/train-00001-of-00014.parquet,38658
pilot_002860,data/raw/tiny-genimage/images/Real/n01924916_8038.JPEG,0,Real,0,Tiny-GenImage,train,n01924916_8038.JPEG,data/train-00001-of-00014.parquet,199642
pilot_002861,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_104_glide_00129.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_104_glide_00129.png,data/train-00001-of-00014.parquet,97152
pilot_002862,data/raw/tiny-genimage/images/Real/n01914609_13372.JPEG,0,Real,0,Tiny-GenImage,train,n01914609_13372.JPEG,data/train-00001-of-00014.parquet,220802
pilot_002863,data/raw/tiny-genimage/images/Midjourney/180_midjourney_128.png,1,Midjourney,4,Tiny-GenImage,train,180_midjourney_128.png,data/train-00001-of-00014.parquet,1301583
pilot_002864,data/raw/tiny-genimage/images/Real/n01855672_10643.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_10643.JPEG,data/train-00001-of-00014.parquet,159904
pilot_002865,data/raw/tiny-genimage/images/SD15/096_sdv5_00066.png,1,SD15,6,Tiny-GenImage,train,096_sdv5_00066.png,data/train-00001-of-00014.parquet,343979
pilot_002866,data/raw/tiny-genimage/images/Real/n01817953_6931.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_6931.JPEG,data/train-00001-of-00014.parquet,93482
pilot_002867,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_116_vqdm_00093.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_116_vqdm_00093.png,data/train-00001-of-00014.parquet,158729
pilot_002868,data/raw/tiny-genimage/images/Real/n01860187_751.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_751.JPEG,data/train-00001-of-00014.parquet,104480
pilot_002869,data/raw/tiny-genimage/images/Wukong/188_wukong_image121.png,1,Wukong,8,Tiny-GenImage,train,188_wukong_image121.png,data/train-00001-of-00014.parquet,434770
pilot_002870,data/raw/tiny-genimage/images/Real/n01855672_1962.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_1962.JPEG,data/train-00001-of-00014.parquet,205353
pilot_002871,data/raw/tiny-genimage/images/ADM/193_adm_138.PNG,1,ADM,1,Tiny-GenImage,train,193_adm_138.PNG,data/train-00001-of-00014.parquet,153044
pilot_002872,data/raw/tiny-genimage/images/Real/n01847000_13892.JPEG,0,Real,0,Tiny-GenImage,train,n01847000_13892.JPEG,data/train-00001-of-00014.parquet,109052
pilot_002873,data/raw/tiny-genimage/images/BigGAN/109_biggan_00166.png,1,BigGAN,2,Tiny-GenImage,train,109_biggan_00166.png,data/train-00001-of-00014.parquet,40879
pilot_002874,data/raw/tiny-genimage/images/Real/n01924916_9326.JPEG,0,Real,0,Tiny-GenImage,train,n01924916_9326.JPEG,data/train-00001-of-00014.parquet,113282
pilot_002875,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_105_glide_00030.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_105_glide_00030.png,data/train-00001-of-00014.parquet,100721
pilot_002876,data/raw/tiny-genimage/images/Real/n01914609_5133.JPEG,0,Real,0,Tiny-GenImage,train,n01914609_5133.JPEG,data/train-00001-of-00014.parquet,128153
pilot_002877,data/raw/tiny-genimage/images/Midjourney/180_midjourney_45.png,1,Midjourney,4,Tiny-GenImage,train,180_midjourney_45.png,data/train-00001-of-00014.parquet,942491
pilot_002878,data/raw/tiny-genimage/images/Real/n01855672_2941.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_2941.JPEG,data/train-00001-of-00014.parquet,161747
pilot_002879,data/raw/tiny-genimage/images/SD15/096_sdv5_00085.png,1,SD15,6,Tiny-GenImage,train,096_sdv5_00085.png,data/train-00001-of-00014.parquet,380816
pilot_002880,data/raw/tiny-genimage/images/Real/n01817953_7772.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_7772.JPEG,data/train-00001-of-00014.parquet,110419
pilot_002881,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_116_vqdm_00139.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_116_vqdm_00139.png,data/train-00001-of-00014.parquet,136943
pilot_002882,data/raw/tiny-genimage/images/Real/n01860187_8872.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_8872.JPEG,data/train-00001-of-00014.parquet,109177
pilot_002883,data/raw/tiny-genimage/images/Wukong/188_wukong_image122.png,1,Wukong,8,Tiny-GenImage,train,188_wukong_image122.png,data/train-00001-of-00014.parquet,432918
pilot_002884,data/raw/tiny-genimage/images/Real/n01855672_2329.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_2329.JPEG,data/train-00001-of-00014.parquet,46621
pilot_002885,data/raw/tiny-genimage/images/ADM/193_adm_146.PNG,1,ADM,1,Tiny-GenImage,train,193_adm_146.PNG,data/train-00001-of-00014.parquet,100573
pilot_002886,data/raw/tiny-genimage/images/Real/n01847000_4320.JPEG,0,Real,0,Tiny-GenImage,train,n01847000_4320.JPEG,data/train-00001-of-00014.parquet,206725
pilot_002887,data/raw/tiny-genimage/images/BigGAN/109_biggan_00177.png,1,BigGAN,2,Tiny-GenImage,train,109_biggan_00177.png,data/train-00001-of-00014.parquet,34522
pilot_002888,data/raw/tiny-genimage/images/Real/n01943899_1032.JPEG,0,Real,0,Tiny-GenImage,train,n01943899_1032.JPEG,data/train-00001-of-00014.parquet,91605
pilot_002889,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_105_glide_00178.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_105_glide_00178.png,data/train-00001-of-00014.parquet,94152
pilot_002890,data/raw/tiny-genimage/images/Real/n01917289_176.JPEG,0,Real,0,Tiny-GenImage,train,n01917289_176.JPEG,data/train-00001-of-00014.parquet,144228
pilot_002891,data/raw/tiny-genimage/images/Midjourney/182_midjourney_142.png,1,Midjourney,4,Tiny-GenImage,train,182_midjourney_142.png,data/train-00001-of-00014.parquet,1578683
pilot_002892,data/raw/tiny-genimage/images/Real/n01871265_292.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_292.JPEG,data/train-00001-of-00014.parquet,187538
pilot_002893,data/raw/tiny-genimage/images/SD15/096_sdv5_00159.png,1,SD15,6,Tiny-GenImage,train,096_sdv5_00159.png,data/train-00001-of-00014.parquet,356986
pilot_002894,data/raw/tiny-genimage/images/Real/n01817953_909.JPEG,0,Real,0,Tiny-GenImage,train,n01817953_909.JPEG,data/train-00001-of-00014.parquet,123738
pilot_002895,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_117_vqdm_00043.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_117_vqdm_00043.png,data/train-00001-of-00014.parquet,86600
pilot_002896,data/raw/tiny-genimage/images/Real/n01860187_953.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_953.JPEG,data/train-00001-of-00014.parquet,114796
pilot_002897,data/raw/tiny-genimage/images/Wukong/189_wukong_image18.png,1,Wukong,8,Tiny-GenImage,train,189_wukong_image18.png,data/train-00001-of-00014.parquet,458043
pilot_002898,data/raw/tiny-genimage/images/Real/n01855672_49954.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_49954.JPEG,data/train-00001-of-00014.parquet,187746
pilot_002899,data/raw/tiny-genimage/images/ADM/193_adm_17.PNG,1,ADM,1,Tiny-GenImage,train,193_adm_17.PNG,data/train-00001-of-00014.parquet,155863
pilot_002900,data/raw/tiny-genimage/images/Real/n01847000_4868.JPEG,0,Real,0,Tiny-GenImage,train,n01847000_4868.JPEG,data/train-00001-of-00014.parquet,98998
pilot_002901,data/raw/tiny-genimage/images/BigGAN/110_biggan_00078.png,1,BigGAN,2,Tiny-GenImage,train,110_biggan_00078.png,data/train-00001-of-00014.parquet,38604
pilot_002902,data/raw/tiny-genimage/images/Real/n01943899_12708.JPEG,0,Real,0,Tiny-GenImage,train,n01943899_12708.JPEG,data/train-00001-of-00014.parquet,199830
pilot_002903,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_106_glide_00193.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_106_glide_00193.png,data/train-00001-of-00014.parquet,124272
pilot_002904,data/raw/tiny-genimage/images/Real/n01917289_2424.JPEG,0,Real,0,Tiny-GenImage,train,n01917289_2424.JPEG,data/train-00001-of-00014.parquet,218505
pilot_002905,data/raw/tiny-genimage/images/Midjourney/182_midjourney_153.png,1,Midjourney,4,Tiny-GenImage,train,182_midjourney_153.png,data/train-00001-of-00014.parquet,843567
pilot_002906,data/raw/tiny-genimage/images/Real/n01871265_5121.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_5121.JPEG,data/train-00001-of-00014.parquet,163473
pilot_002907,data/raw/tiny-genimage/images/SD15/097_sdv5_00117.png,1,SD15,6,Tiny-GenImage,train,097_sdv5_00117.png,data/train-00001-of-00014.parquet,359379
pilot_002908,data/raw/tiny-genimage/images/Real/n01818515_20936.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_20936.JPEG,data/train-00001-of-00014.parquet,123067
pilot_002909,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_117_vqdm_00057.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_117_vqdm_00057.png,data/train-00001-of-00014.parquet,81878
pilot_002910,data/raw/tiny-genimage/images/Real/n01871265_10016.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_10016.JPEG,data/train-00001-of-00014.parquet,129409
pilot_002911,data/raw/tiny-genimage/images/Wukong/18_wukong_image17.png,1,Wukong,8,Tiny-GenImage,train,18_wukong_image17.png,data/train-00001-of-00014.parquet,348591
pilot_002912,data/raw/tiny-genimage/images/Real/n01855672_6459.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_6459.JPEG,data/train-00001-of-00014.parquet,89232
pilot_002913,data/raw/tiny-genimage/images/ADM/194_adm_162.PNG,1,ADM,1,Tiny-GenImage,train,194_adm_162.PNG,data/train-00001-of-00014.parquet,79194
pilot_002914,data/raw/tiny-genimage/images/Real/n01847000_5441.JPEG,0,Real,0,Tiny-GenImage,train,n01847000_5441.JPEG,data/train-00001-of-00014.parquet,73403
pilot_002915,data/raw/tiny-genimage/images/BigGAN/112_biggan_00032.png,1,BigGAN,2,Tiny-GenImage,train,112_biggan_00032.png,data/train-00001-of-00014.parquet,28088
pilot_002916,data/raw/tiny-genimage/images/Real/n01944390_12458.JPEG,0,Real,0,Tiny-GenImage,train,n01944390_12458.JPEG,data/train-00001-of-00014.parquet,134274
pilot_002917,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_107_glide_00012.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_107_glide_00012.png,data/train-00001-of-00014.parquet,70538
pilot_002918,data/raw/tiny-genimage/images/Real/n01917289_568.JPEG,0,Real,0,Tiny-GenImage,train,n01917289_568.JPEG,data/train-00001-of-00014.parquet,78146
pilot_002919,data/raw/tiny-genimage/images/Midjourney/183_midjourney_14.png,1,Midjourney,4,Tiny-GenImage,train,183_midjourney_14.png,data/train-00001-of-00014.parquet,712957
pilot_002920,data/raw/tiny-genimage/images/Real/n01871265_6136.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_6136.JPEG,data/train-00001-of-00014.parquet,201793
pilot_002921,data/raw/tiny-genimage/images/SD15/098_sdv5_00057.png,1,SD15,6,Tiny-GenImage,train,098_sdv5_00057.png,data/train-00001-of-00014.parquet,304425
pilot_002922,data/raw/tiny-genimage/images/Real/n01818515_8204.JPEG,0,Real,0,Tiny-GenImage,train,n01818515_8204.JPEG,data/train-00001-of-00014.parquet,62439
pilot_002923,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_117_vqdm_00155.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_117_vqdm_00155.png,data/train-00001-of-00014.parquet,72364
pilot_002924,data/raw/tiny-genimage/images/Real/n01871265_1286.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_1286.JPEG,data/train-00001-of-00014.parquet,186188
pilot_002925,data/raw/tiny-genimage/images/Wukong/191_wukong_image134.png,1,Wukong,8,Tiny-GenImage,train,191_wukong_image134.png,data/train-00001-of-00014.parquet,495664
pilot_002926,data/raw/tiny-genimage/images/Real/n01860187_1406.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_1406.JPEG,data/train-00001-of-00014.parquet,126909
pilot_002927,data/raw/tiny-genimage/images/ADM/194_adm_176.PNG,1,ADM,1,Tiny-GenImage,train,194_adm_176.PNG,data/train-00001-of-00014.parquet,82434
pilot_002928,data/raw/tiny-genimage/images/Real/n01847000_9535.JPEG,0,Real,0,Tiny-GenImage,train,n01847000_9535.JPEG,data/train-00001-of-00014.parquet,83934
pilot_002929,data/raw/tiny-genimage/images/BigGAN/112_biggan_00178.png,1,BigGAN,2,Tiny-GenImage,train,112_biggan_00178.png,data/train-00001-of-00014.parquet,35422
pilot_002930,data/raw/tiny-genimage/images/Real/n01944390_1786.JPEG,0,Real,0,Tiny-GenImage,train,n01944390_1786.JPEG,data/train-00001-of-00014.parquet,72747
pilot_002931,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_107_glide_00058.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_107_glide_00058.png,data/train-00001-of-00014.parquet,59562
pilot_002932,data/raw/tiny-genimage/images/Real/n01924916_13580.JPEG,0,Real,0,Tiny-GenImage,train,n01924916_13580.JPEG,data/train-00001-of-00014.parquet,42490
pilot_002933,data/raw/tiny-genimage/images/Midjourney/183_midjourney_45.png,1,Midjourney,4,Tiny-GenImage,train,183_midjourney_45.png,data/train-00001-of-00014.parquet,529324
pilot_002934,data/raw/tiny-genimage/images/Real/n01871265_9908.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_9908.JPEG,data/train-00001-of-00014.parquet,83433
pilot_002935,data/raw/tiny-genimage/images/SD15/098_sdv5_00150.png,1,SD15,6,Tiny-GenImage,train,098_sdv5_00150.png,data/train-00001-of-00014.parquet,411076
pilot_002936,data/raw/tiny-genimage/images/Real/n01819313_106.JPEG,0,Real,0,Tiny-GenImage,train,n01819313_106.JPEG,data/train-00001-of-00014.parquet,143437
pilot_002937,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_118_vqdm_00070.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_118_vqdm_00070.png,data/train-00001-of-00014.parquet,87372
pilot_002938,data/raw/tiny-genimage/images/Real/n01871265_1416.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_1416.JPEG,data/train-00001-of-00014.parquet,173324
pilot_002939,data/raw/tiny-genimage/images/Wukong/191_wukong_image74.png,1,Wukong,8,Tiny-GenImage,train,191_wukong_image74.png,data/train-00001-of-00014.parquet,500124
pilot_002940,data/raw/tiny-genimage/images/Real/n01860187_14741.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_14741.JPEG,data/train-00001-of-00014.parquet,195012
pilot_002941,data/raw/tiny-genimage/images/ADM/194_adm_78.PNG,1,ADM,1,Tiny-GenImage,train,194_adm_78.PNG,data/train-00001-of-00014.parquet,97453
pilot_002942,data/raw/tiny-genimage/images/Real/n01855672_1026.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_1026.JPEG,data/train-00001-of-00014.parquet,149234
pilot_002943,data/raw/tiny-genimage/images/BigGAN/113_biggan_00002.png,1,BigGAN,2,Tiny-GenImage,train,113_biggan_00002.png,data/train-00001-of-00014.parquet,37350
pilot_002944,data/raw/tiny-genimage/images/Real/n01944390_18213.JPEG,0,Real,0,Tiny-GenImage,train,n01944390_18213.JPEG,data/train-00001-of-00014.parquet,179059
pilot_002945,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_108_glide_00081.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_108_glide_00081.png,data/train-00001-of-00014.parquet,101370
pilot_002946,data/raw/tiny-genimage/images/Real/n01924916_7260.JPEG,0,Real,0,Tiny-GenImage,train,n01924916_7260.JPEG,data/train-00001-of-00014.parquet,142701
pilot_002947,data/raw/tiny-genimage/images/Midjourney/183_midjourney_90.png,1,Midjourney,4,Tiny-GenImage,train,183_midjourney_90.png,data/train-00001-of-00014.parquet,640107
pilot_002948,data/raw/tiny-genimage/images/Real/n01872401_10080.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_10080.JPEG,data/train-00001-of-00014.parquet,146326
pilot_002949,data/raw/tiny-genimage/images/SD15/099_sdv5_00023.png,1,SD15,6,Tiny-GenImage,train,099_sdv5_00023.png,data/train-00001-of-00014.parquet,435030
pilot_002950,data/raw/tiny-genimage/images/Real/n01820546_1049.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_1049.JPEG,data/train-00001-of-00014.parquet,226804
pilot_002951,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_118_vqdm_00076.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_118_vqdm_00076.png,data/train-00001-of-00014.parquet,150585
pilot_002952,data/raw/tiny-genimage/images/Real/n01871265_3199.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_3199.JPEG,data/train-00001-of-00014.parquet,2265
pilot_002953,data/raw/tiny-genimage/images/Wukong/192_wukong_image130.png,1,Wukong,8,Tiny-GenImage,train,192_wukong_image130.png,data/train-00001-of-00014.parquet,429285
pilot_002954,data/raw/tiny-genimage/images/Real/n01860187_9272.JPEG,0,Real,0,Tiny-GenImage,train,n01860187_9272.JPEG,data/train-00001-of-00014.parquet,107092
pilot_002955,data/raw/tiny-genimage/images/ADM/195_adm_11.PNG,1,ADM,1,Tiny-GenImage,train,195_adm_11.PNG,data/train-00001-of-00014.parquet,108771
pilot_002956,data/raw/tiny-genimage/images/Real/n01855672_1728.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_1728.JPEG,data/train-00001-of-00014.parquet,207855
pilot_002957,data/raw/tiny-genimage/images/BigGAN/113_biggan_00059.png,1,BigGAN,2,Tiny-GenImage,train,113_biggan_00059.png,data/train-00001-of-00014.parquet,34897
pilot_002958,data/raw/tiny-genimage/images/Real/n01944390_247.JPEG,0,Real,0,Tiny-GenImage,train,n01944390_247.JPEG,data/train-00001-of-00014.parquet,138440
pilot_002959,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_108_glide_00105.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_108_glide_00105.png,data/train-00001-of-00014.parquet,89989
pilot_002960,data/raw/tiny-genimage/images/Real/n01924916_9159.JPEG,0,Real,0,Tiny-GenImage,train,n01924916_9159.JPEG,data/train-00001-of-00014.parquet,114390
pilot_002961,data/raw/tiny-genimage/images/Midjourney/183_midjourney_92.png,1,Midjourney,4,Tiny-GenImage,train,183_midjourney_92.png,data/train-00001-of-00014.parquet,903751
pilot_002962,data/raw/tiny-genimage/images/Real/n01872401_6929.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_6929.JPEG,data/train-00001-of-00014.parquet,150691
pilot_002963,data/raw/tiny-genimage/images/SD15/099_sdv5_00044.png,1,SD15,6,Tiny-GenImage,train,099_sdv5_00044.png,data/train-00001-of-00014.parquet,473654
pilot_002964,data/raw/tiny-genimage/images/Real/n01820546_3876.JPEG,0,Real,0,Tiny-GenImage,train,n01820546_3876.JPEG,data/train-00001-of-00014.parquet,148582
pilot_002965,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_118_vqdm_00078.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_118_vqdm_00078.png,data/train-00001-of-00014.parquet,123468
pilot_002966,data/raw/tiny-genimage/images/Real/n01871265_6555.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_6555.JPEG,data/train-00001-of-00014.parquet,126743
pilot_002967,data/raw/tiny-genimage/images/Wukong/192_wukong_image93.png,1,Wukong,8,Tiny-GenImage,train,192_wukong_image93.png,data/train-00001-of-00014.parquet,384157
pilot_002968,data/raw/tiny-genimage/images/Real/n01871265_1663.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_1663.JPEG,data/train-00001-of-00014.parquet,109355
pilot_002969,data/raw/tiny-genimage/images/ADM/195_adm_127.PNG,1,ADM,1,Tiny-GenImage,train,195_adm_127.PNG,data/train-00001-of-00014.parquet,97224
pilot_002970,data/raw/tiny-genimage/images/Real/n01855672_3751.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_3751.JPEG,data/train-00001-of-00014.parquet,92267
pilot_002971,data/raw/tiny-genimage/images/BigGAN/113_biggan_00063.png,1,BigGAN,2,Tiny-GenImage,train,113_biggan_00063.png,data/train-00001-of-00014.parquet,34944
pilot_002972,data/raw/tiny-genimage/images/Real/n01944390_862.JPEG,0,Real,0,Tiny-GenImage,train,n01944390_862.JPEG,data/train-00001-of-00014.parquet,192845
pilot_002973,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_108_glide_00172.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_108_glide_00172.png,data/train-00001-of-00014.parquet,101652
pilot_002974,data/raw/tiny-genimage/images/Real/n01943899_24703.JPEG,0,Real,0,Tiny-GenImage,train,n01943899_24703.JPEG,data/train-00001-of-00014.parquet,134665
pilot_002975,data/raw/tiny-genimage/images/Midjourney/184_midjourney_177.png,1,Midjourney,4,Tiny-GenImage,train,184_midjourney_177.png,data/train-00001-of-00014.parquet,1057587
pilot_002976,data/raw/tiny-genimage/images/Real/n01873310_4894.JPEG,0,Real,0,Tiny-GenImage,train,n01873310_4894.JPEG,data/train-00001-of-00014.parquet,2138
pilot_002977,data/raw/tiny-genimage/images/SD15/099_sdv5_00093.png,1,SD15,6,Tiny-GenImage,train,099_sdv5_00093.png,data/train-00001-of-00014.parquet,399811
pilot_002978,data/raw/tiny-genimage/images/Real/n01824575_3148.JPEG,0,Real,0,Tiny-GenImage,train,n01824575_3148.JPEG,data/train-00001-of-00014.parquet,143588
pilot_002979,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_118_vqdm_00096.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_118_vqdm_00096.png,data/train-00001-of-00014.parquet,185803
pilot_002980,data/raw/tiny-genimage/images/Real/n01872401_3135.JPEG,0,Real,0,Tiny-GenImage,train,n01872401_3135.JPEG,data/train-00001-of-00014.parquet,186726
pilot_002981,data/raw/tiny-genimage/images/Wukong/193_wukong_image135.png,1,Wukong,8,Tiny-GenImage,train,193_wukong_image135.png,data/train-00001-of-00014.parquet,498875
pilot_002982,data/raw/tiny-genimage/images/Real/n01871265_2813.JPEG,0,Real,0,Tiny-GenImage,train,n01871265_2813.JPEG,data/train-00001-of-00014.parquet,14162
pilot_002983,data/raw/tiny-genimage/images/ADM/195_adm_25.PNG,1,ADM,1,Tiny-GenImage,train,195_adm_25.PNG,data/train-00001-of-00014.parquet,127767
pilot_002984,data/raw/tiny-genimage/images/Real/n01855672_4642.JPEG,0,Real,0,Tiny-GenImage,train,n01855672_4642.JPEG,data/train-00001-of-00014.parquet,132728
pilot_002985,data/raw/tiny-genimage/images/BigGAN/113_biggan_00097.png,1,BigGAN,2,Tiny-GenImage,train,113_biggan_00097.png,data/train-00001-of-00014.parquet,28298
pilot_002986,data/raw/tiny-genimage/images/Real/n01945685_16191.JPEG,0,Real,0,Tiny-GenImage,train,n01945685_16191.JPEG,data/train-00001-of-00014.parquet,144405
pilot_002987,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_109_glide_00042.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_109_glide_00042.png,data/train-00001-of-00014.parquet,121407
pilot_002988,data/raw/tiny-genimage/images/Real/n01944390_11561.JPEG,0,Real,0,Tiny-GenImage,train,n01944390_11561.JPEG,data/train-00001-of-00014.parquet,78478
pilot_002989,data/raw/tiny-genimage/images/Midjourney/185_midjourney_18.png,1,Midjourney,4,Tiny-GenImage,train,185_midjourney_18.png,data/train-00001-of-00014.parquet,951991
pilot_002990,data/raw/tiny-genimage/images/Real/n01877812_10373.JPEG,0,Real,0,Tiny-GenImage,train,n01877812_10373.JPEG,data/train-00001-of-00014.parquet,148783
pilot_002991,data/raw/tiny-genimage/images/SD15/100_sdv5_00178.png,1,SD15,6,Tiny-GenImage,train,100_sdv5_00178.png,data/train-00001-of-00014.parquet,365509
pilot_002992,data/raw/tiny-genimage/images/Real/n01824575_4276.JPEG,0,Real,0,Tiny-GenImage,train,n01824575_4276.JPEG,data/train-00001-of-00014.parquet,106983
