image_id,path,label,generator,generator_id,original_dataset,original_split,original_filename,shard,file_size,exists,readable,format,format_magic,width,height,aspect_ratio,image_mode,channels,file_size_bytes,exact_sha256,issue
pilot_003716,data/raw/tiny-genimage/images/Real/n02011460_5173.JPEG,0,Real,0,Tiny-GenImage,train,n02011460_5173.JPEG,data/train-00001-of-00014.parquet,60518,True,True,JPEG,JPEG,338,500,0.676,RGB,3,60518,30dea35f18f639c6fec82f3d296b703d281c8e9455578c21c178fe9f07a99fe0,
pilot_003717,data/raw/tiny-genimage/images/Midjourney/211_midjourney_43.png,1,Midjourney,4,Tiny-GenImage,train,211_midjourney_43.png,data/train-00001-of-00014.parquet,1453657,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1453657,181aaddedaeea372bc8551c52501088e85ab6b0575befbbb6e0c4114e8d69ab0,
pilot_003718,data/raw/tiny-genimage/images/Real/n02007558_7083.JPEG,0,Real,0,Tiny-GenImage,train,n02007558_7083.JPEG,data/train-00001-of-00014.parquet,203385,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,203385,3231d85c74ba76f3f58aa66b7932f05ad7d81e49aabd18a39df84737beeb54af,
pilot_003719,data/raw/tiny-genimage/images/SD15/131_sdv5_00048.png,1,SD15,6,Tiny-GenImage,train,131_sdv5_00048.png,data/train-00001-of-00014.parquet,367183,True,True,PNG,PNG,512,512,1.0,RGB,3,367183,3c7fc6bf437cc26b2d463cc22a74c873581e7943a1421efab7a41d3711c6f7ed,
pilot_003720,data/raw/tiny-genimage/images/Real/n01950731_16342.JPEG,0,Real,0,Tiny-GenImage,train,n01950731_16342.JPEG,data/train-00001-of-00014.parquet,212066,True,True,JPEG,JPEG,500,281,1.779359,RGB,3,212066,b6a0c964f0c2c6fc5c5e54c525da75f707699bfc2f7b55bd1f971b024a6b5eab,
pilot_003721,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_144_vqdm_00006.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_144_vqdm_00006.png,data/train-00001-of-00014.parquet,155927,True,True,PNG,PNG,256,256,1.0,RGB,3,155927,f3001ce76d6589a371c998738ebed3f0b4ceb3818915c15f6b841420fa6069de,
pilot_003722,data/raw/tiny-genimage/images/Real/n02002556_5699.JPEG,0,Real,0,Tiny-GenImage,train,n02002556_5699.JPEG,data/train-00001-of-00014.parquet,57466,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,57466,38341886b5d4d65d34376b35570ce5af1b227b037ac54f8f8f8d529a5c4828c0,
pilot_003723,data/raw/tiny-genimage/images/Wukong/213_wukong_image173.png,1,Wukong,8,Tiny-GenImage,train,213_wukong_image173.png,data/train-00001-of-00014.parquet,565391,True,True,PNG,PNG,512,512,1.0,RGB,3,565391,039e57edf3c74c88ad36138297b3715dd1890eb64c1699322cc97595555be88f,
pilot_003724,data/raw/tiny-genimage/images/Real/n01983481_8617.JPEG,0,Real,0,Tiny-GenImage,train,n01983481_8617.JPEG,data/train-00001-of-00014.parquet,155177,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,155177,d458598de1279602e84c36233351787beac46762e510a6954725d988b3005ec7,
pilot_003725,data/raw/tiny-genimage/images/ADM/224_adm_105.PNG,1,ADM,1,Tiny-GenImage,train,224_adm_105.PNG,data/train-00001-of-00014.parquet,158029,True,True,PNG,PNG,256,256,1.0,RGBA,4,158029,1d3dd936c19bdddeded5a125c1a412bd1c5baaffd20dd107589b12b83132d916,unexpected_mode:RGBA
pilot_003726,data/raw/tiny-genimage/images/Real/n01981276_22177.JPEG,0,Real,0,Tiny-GenImage,train,n01981276_22177.JPEG,data/train-00001-of-00014.parquet,202495,True,True,JPEG,JPEG,333,500,0.666,RGB,3,202495,e25a8eca4382b4de3ce8b48155d0bfeb64ec4239f2c7f48247bccd82f0a6bb03,
pilot_003727,data/raw/tiny-genimage/images/BigGAN/142_biggan_00187.png,1,BigGAN,2,Tiny-GenImage,train,142_biggan_00187.png,data/train-00001-of-00014.parquet,29698,True,True,PNG,PNG,128,128,1.0,RGB,3,29698,02c6635f142d1e66906ad813d08fcaeccac0e41ebfa31e0c5853675886f5ef93,
pilot_003728,data/raw/tiny-genimage/images/Real/n02056570_10119.JPEG,0,Real,0,Tiny-GenImage,train,n02056570_10119.JPEG,data/train-00001-of-00014.parquet,73011,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,73011,6d82f5b365cb3c23c1f30dc26071a7a865541dc8bd7358c1a9b109d1be75f3aa,
pilot_003729,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_140_glide_00014.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_140_glide_00014.png,data/train-00001-of-00014.parquet,66062,True,True,PNG,PNG,256,256,1.0,RGB,3,66062,9a895032ebb5c4c78bf3da5b9613a46986fbdfd5806734f2b31f228a2edc5909,
pilot_003730,data/raw/tiny-genimage/images/Real/n02011460_7351.JPEG,0,Real,0,Tiny-GenImage,train,n02011460_7351.JPEG,data/train-00001-of-00014.parquet,255133,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,255133,c00b4bcf08843434c0285ec2a89521edd0d1ffe244025f521a90d8462b85a528,
pilot_003731,data/raw/tiny-genimage/images/Midjourney/211_midjourney_80.png,1,Midjourney,4,Tiny-GenImage,train,211_midjourney_80.png,data/train-00001-of-00014.parquet,1660980,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1660980,142ee14fe20420b56c4f33f706e81fb00703f7bcd09ebebefd3f86e5b887c8b6,
pilot_003732,data/raw/tiny-genimage/images/Real/n02007558_966.JPEG,0,Real,0,Tiny-GenImage,train,n02007558_966.JPEG,data/train-00001-of-00014.parquet,156918,True,True,JPEG,JPEG,500,349,1.432665,RGB,3,156918,e3a196750698a00ddceb9b1eae37e22916a39572d6d4522709ee7a3f58c62fe6,
pilot_003733,data/raw/tiny-genimage/images/SD15/132_sdv5_00178.png,1,SD15,6,Tiny-GenImage,train,132_sdv5_00178.png,data/train-00001-of-00014.parquet,299926,True,True,PNG,PNG,512,512,1.0,RGB,3,299926,2089b8e5b1a11a2c1bf564ec0e91be6d6f5fdf9fb18b698b37486b52f3543cc7,
pilot_003734,data/raw/tiny-genimage/images/Real/n01950731_18041.JPEG,0,Real,0,Tiny-GenImage,train,n01950731_18041.JPEG,data/train-00001-of-00014.parquet,179988,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,179988,7df5d813a4b653473e2cca7fbf6edf0f4917c0f8e2219e06e949d20b869d3b90,
pilot_003735,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_146_vqdm_00106.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_146_vqdm_00106.png,data/train-00001-of-00014.parquet,169979,True,True,PNG,PNG,256,256,1.0,RGB,3,169979,da2b86f2f98f1f3df1f0d2e9d9139db6da218ec78e24e0962e6df3f20e0cf543,
pilot_003736,data/raw/tiny-genimage/images/Real/n02002724_1890.JPEG,0,Real,0,Tiny-GenImage,train,n02002724_1890.JPEG,data/train-00001-of-00014.parquet,176629,True,True,JPEG,JPEG,333,500,0.666,RGB,3,176629,1695227c425a67c20095d816e1913ff6e257219d7f620183992bef0f40912285,
pilot_003737,data/raw/tiny-genimage/images/Wukong/213_wukong_image183.png,1,Wukong,8,Tiny-GenImage,train,213_wukong_image183.png,data/train-00001-of-00014.parquet,433610,True,True,PNG,PNG,512,512,1.0,RGB,3,433610,40252339addbaf53aa6ecea099f7674b29bde2942bb3f26ee000e79ede3c1d0e,
pilot_003738,data/raw/tiny-genimage/images/Real/n01984695_22880.JPEG,0,Real,0,Tiny-GenImage,train,n01984695_22880.JPEG,data/train-00001-of-00014.parquet,78780,True,True,JPEG,JPEG,600,400,1.5,RGB,3,78780,e66122cad5d7d69728eb2a18a7b6d00b6f159b2e11ab0994d35f5a460df03436,
pilot_003739,data/raw/tiny-genimage/images/ADM/224_adm_77.PNG,1,ADM,1,Tiny-GenImage,train,224_adm_77.PNG,data/train-00001-of-00014.parquet,107552,True,True,PNG,PNG,256,256,1.0,RGBA,4,107552,6c61f50a2e4a97c4734314a28287408ac07b588831f0b2b8b996e080d0094e24,unexpected_mode:RGBA
pilot_003740,data/raw/tiny-genimage/images/Real/n01981276_8719.JPEG,0,Real,0,Tiny-GenImage,train,n01981276_8719.JPEG,data/train-00001-of-00014.parquet,114914,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,114914,cd0cb7e4e75eb9e1026d8f5927764c2ac3c2251e318bc6ff9eac24218762f82c,
pilot_003741,data/raw/tiny-genimage/images/BigGAN/143_biggan_00056.png,1,BigGAN,2,Tiny-GenImage,train,143_biggan_00056.png,data/train-00001-of-00014.parquet,31701,True,True,PNG,PNG,128,128,1.0,RGB,3,31701,56a5d79f4f63c85949a62b68c55e45b1e3c205cf2595c0252add93cdc9f4a9f2,
pilot_003742,data/raw/tiny-genimage/images/Real/n02056570_379.JPEG,0,Real,0,Tiny-GenImage,train,n02056570_379.JPEG,data/train-00001-of-00014.parquet,142077,True,True,JPEG,JPEG,1280,960,1.333333,RGB,3,142077,63afca50db76755f564dbfbe43725c6cba151b9c3f1fc16e979057f1fa444c11,
pilot_003743,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_140_glide_00078.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_140_glide_00078.png,data/train-00001-of-00014.parquet,50064,True,True,PNG,PNG,256,256,1.0,RGB,3,50064,78e2c377d041b691e45048b5c364b8c328989ea4b5d99720870cacb26b31b840,
pilot_003744,data/raw/tiny-genimage/images/Real/n02012849_48151.JPEG,0,Real,0,Tiny-GenImage,train,n02012849_48151.JPEG,data/train-00001-of-00014.parquet,182162,True,True,JPEG,JPEG,344,500,0.688,RGB,3,182162,82dced49151b3c1cb0f029c1c324c64779a8c466a182c9d53444610e3eea3a7f,
pilot_003745,data/raw/tiny-genimage/images/Midjourney/211_midjourney_9.png,1,Midjourney,4,Tiny-GenImage,train,211_midjourney_9.png,data/train-00001-of-00014.parquet,1656597,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1656597,c495d1e523bb3d4c67d8cf32a5039ea5708528af031f2c2ce35325ed2ef19deb,
pilot_003746,data/raw/tiny-genimage/images/Real/n02009229_2080.JPEG,0,Real,0,Tiny-GenImage,train,n02009229_2080.JPEG,data/train-00001-of-00014.parquet,100646,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,100646,194c3cd41a909e6772985914148e3f3e5d29636a93a175a22817423bb7dd7604,
pilot_003747,data/raw/tiny-genimage/images/SD15/133_sdv5_00008.png,1,SD15,6,Tiny-GenImage,train,133_sdv5_00008.png,data/train-00001-of-00014.parquet,487845,True,True,PNG,PNG,512,512,1.0,RGB,3,487845,65f9dfe52a7a6cffa7fabc1ed4eab7e31da710a4a37bb7dcd5ad7cbf1cf3024d,
pilot_003748,data/raw/tiny-genimage/images/Real/n01950731_23836.JPEG,0,Real,0,Tiny-GenImage,train,n01950731_23836.JPEG,data/train-00001-of-00014.parquet,205461,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,205461,e39f1f2448a57c88344a4d1e4e76a0cd14d7408235220617157d8be394d56e5e,
pilot_003749,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_146_vqdm_00153.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_146_vqdm_00153.png,data/train-00001-of-00014.parquet,107979,True,True,PNG,PNG,256,256,1.0,RGB,3,107979,f41886081a05cb4c069af322c6a6e40bd2716b7cb8772a7179c935bfcac9c656,
pilot_003750,data/raw/tiny-genimage/images/Real/n02006656_11496.JPEG,0,Real,0,Tiny-GenImage,train,n02006656_11496.JPEG,data/train-00001-of-00014.parquet,61212,True,True,JPEG,JPEG,500,343,1.457726,RGB,3,61212,b0810a8f2929efd93703142b1b7ed7d5b9d8345ee01f0661b606a76d6dffee05,
pilot_003751,data/raw/tiny-genimage/images/Wukong/213_wukong_image189.png,1,Wukong,8,Tiny-GenImage,train,213_wukong_image189.png,data/train-00001-of-00014.parquet,539975,True,True,PNG,PNG,512,512,1.0,RGB,3,539975,2cc9c0f5874034e1bc8126417c829e1a458bcdade5167ed8cc33bb20329e0ec7,
pilot_003752,data/raw/tiny-genimage/images/Real/n01984695_33265.JPEG,0,Real,0,Tiny-GenImage,train,n01984695_33265.JPEG,data/train-00001-of-00014.parquet,99453,True,True,JPEG,JPEG,500,336,1.488095,RGB,3,99453,4ca6b69ca948cd438d14c9262e96975dd7f11ca277a435aef7e98fd1b42d88ce,
pilot_003753,data/raw/tiny-genimage/images/ADM/225_adm_110.PNG,1,ADM,1,Tiny-GenImage,train,225_adm_110.PNG,data/train-00001-of-00014.parquet,126524,True,True,PNG,PNG,256,256,1.0,RGBA,4,126524,133574c4d6b18dfb64faf5f49220584ead070668a7b6d7a1f5d8160abacfdc45,unexpected_mode:RGBA
pilot_003754,data/raw/tiny-genimage/images/Real/n01983481_13127.JPEG,0,Real,0,Tiny-GenImage,train,n01983481_13127.JPEG,data/train-00001-of-00014.parquet,17261,True,True,JPEG,JPEG,383,254,1.507874,RGB,3,17261,d4b4aca774431dab3dd819b1e2dc39156442ea0368ba5bff73596363495e278b,
pilot_003755,data/raw/tiny-genimage/images/BigGAN/145_biggan_00078.png,1,BigGAN,2,Tiny-GenImage,train,145_biggan_00078.png,data/train-00001-of-00014.parquet,30242,True,True,PNG,PNG,128,128,1.0,RGB,3,30242,cc3646a56db093a06c9dd31b43430dff63205227e7b7ae5259988ca8025f8cb2,
pilot_003756,data/raw/tiny-genimage/images/Real/n02056570_8866.JPEG,0,Real,0,Tiny-GenImage,train,n02056570_8866.JPEG,data/train-00001-of-00014.parquet,91707,True,True,JPEG,JPEG,362,500,0.724,RGB,3,91707,e2846ae15f7ccf07fa2f4aa356c215e441b015f5f5370a85a3db955a38db5338,
pilot_003757,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_140_glide_00150.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_140_glide_00150.png,data/train-00001-of-00014.parquet,48223,True,True,PNG,PNG,256,256,1.0,RGB,3,48223,db43cda070978648391c321832ce6fc136ea655a569364280d077054406d657a,
pilot_003758,data/raw/tiny-genimage/images/Real/n02013706_1544.JPEG,0,Real,0,Tiny-GenImage,train,n02013706_1544.JPEG,data/train-00001-of-00014.parquet,172721,True,True,JPEG,JPEG,500,351,1.424501,RGB,3,172721,3588c6f1e2820cf527c7c0179ec4ef3d9cc7f7ca7aa20c2cb0f13d3cb23c1ca0,
pilot_003759,data/raw/tiny-genimage/images/Midjourney/212_midjourney_82.png,1,Midjourney,4,Tiny-GenImage,train,212_midjourney_82.png,data/train-00001-of-00014.parquet,762206,True,True,PNG,PNG,1024,1024,1.0,RGB,3,762206,103779a966bf6b49ccac98c311bb272ab2a4f1c7370d7dd3c3701c339b68fe98,
pilot_003760,data/raw/tiny-genimage/images/Real/n02009229_2716.JPEG,0,Real,0,Tiny-GenImage,train,n02009229_2716.JPEG,data/train-00001-of-00014.parquet,150983,True,True,JPEG,JPEG,800,759,1.054018,RGB,3,150983,30e9437165ff9fb2b53eff0038820daeb25bd48fe2d614861befee545caf560b,
pilot_003761,data/raw/tiny-genimage/images/SD15/133_sdv5_00045.png,1,SD15,6,Tiny-GenImage,train,133_sdv5_00045.png,data/train-00001-of-00014.parquet,339492,True,True,PNG,PNG,512,512,1.0,RGB,3,339492,0c68c8eb06f482734e9829912f0d5ec9d98ada5328b9b4f3a369a258b78cfc2b,
pilot_003762,data/raw/tiny-genimage/images/Real/n01978287_1980.JPEG,0,Real,0,Tiny-GenImage,train,n01978287_1980.JPEG,data/train-00001-of-00014.parquet,230163,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,230163,a832461762861bfb0fc082508be12f9ad1e9982594ca8718258a1e77fa08b15b,
pilot_003763,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_147_vqdm_00043.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_147_vqdm_00043.png,data/train-00001-of-00014.parquet,76688,True,True,PNG,PNG,256,256,1.0,RGB,3,76688,970afa31a814ad403a5702364b2cd8264c90cb3b22dc69ee755fac0532b6b92c,
pilot_003764,data/raw/tiny-genimage/images/Real/n02006656_3712.JPEG,0,Real,0,Tiny-GenImage,train,n02006656_3712.JPEG,data/train-00001-of-00014.parquet,83239,True,True,JPEG,JPEG,795,568,1.399648,RGB,3,83239,32d2e652d3d4b1effe7357849860b7876e23a1e8bf3042831f9559985b1de12e,
pilot_003765,data/raw/tiny-genimage/images/Wukong/214_wukong_image15.png,1,Wukong,8,Tiny-GenImage,train,214_wukong_image15.png,data/train-00001-of-00014.parquet,550278,True,True,PNG,PNG,512,512,1.0,RGB,3,550278,68bf626383a94a5d29d8bca3b79383531424bd0aca0dac832770cba63d1c61c6,
pilot_003766,data/raw/tiny-genimage/images/Real/n01984695_51741.JPEG,0,Real,0,Tiny-GenImage,train,n01984695_51741.JPEG,data/train-00001-of-00014.parquet,106080,True,True,JPEG,JPEG,700,465,1.505376,RGB,3,106080,091133dbfef9bf79297b4a79a9060f2dd4df9507039aabec035fb91936e9593c,
pilot_003767,data/raw/tiny-genimage/images/ADM/226_adm_57.PNG,1,ADM,1,Tiny-GenImage,train,226_adm_57.PNG,data/train-00001-of-00014.parquet,83370,True,True,PNG,PNG,256,256,1.0,RGBA,4,83370,b7dbad3325d9e5dcb3c589ac75961c077fc782b31dc13d9841761d35fba4236a,unexpected_mode:RGBA
pilot_003768,data/raw/tiny-genimage/images/Real/n01984695_14122.JPEG,0,Real,0,Tiny-GenImage,train,n01984695_14122.JPEG,data/train-00001-of-00014.parquet,227961,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,227961,68b709c85cfe7cb55afd11372484af289080823206b5f6c393b95371cd0ea8ce,
pilot_003769,data/raw/tiny-genimage/images/BigGAN/146_biggan_00032.png,1,BigGAN,2,Tiny-GenImage,train,146_biggan_00032.png,data/train-00001-of-00014.parquet,29605,True,True,PNG,PNG,128,128,1.0,RGB,3,29605,808da6b6136c19481b198cc720afe5ed921e4ead4d8c1df1081e240a4b4b30e4,
pilot_003770,data/raw/tiny-genimage/images/Real/n02058221_7932.JPEG,0,Real,0,Tiny-GenImage,train,n02058221_7932.JPEG,data/train-00001-of-00014.parquet,5495,True,True,JPEG,JPEG,260,178,1.460674,RGB,3,5495,805ed9d0dae64aced28472aed45684ee034a148e8313ec7db22601df2f2e482e,
pilot_003771,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_140_glide_00153.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_140_glide_00153.png,data/train-00001-of-00014.parquet,47510,True,True,PNG,PNG,256,256,1.0,RGB,3,47510,c67fa18c74fa3fa4713678002cf995ba6f05e1eeaae89eab00bb846cf1874c54,
pilot_003772,data/raw/tiny-genimage/images/Real/n02013706_21201.JPEG,0,Real,0,Tiny-GenImage,train,n02013706_21201.JPEG,data/train-00001-of-00014.parquet,113815,True,True,JPEG,JPEG,333,500,0.666,RGB,3,113815,d8e4b98ecfe1859b128fa4a444ee04d011c1642f4f821134eb078a34dee68af7,
pilot_003773,data/raw/tiny-genimage/images/Midjourney/212_midjourney_98.png,1,Midjourney,4,Tiny-GenImage,train,212_midjourney_98.png,data/train-00001-of-00014.parquet,735388,True,True,PNG,PNG,1024,1024,1.0,RGB,3,735388,4bdea0806e7138b35abae5c08adebb33cfac38aae077e0d9fbca99250435eaba,
pilot_003774,data/raw/tiny-genimage/images/Real/n02009229_6672.JPEG,0,Real,0,Tiny-GenImage,train,n02009229_6672.JPEG,data/train-00001-of-00014.parquet,121245,True,True,JPEG,JPEG,500,333,1.501502,RGB,3,121245,a596ba208949c89ab300202f4d3aac64f14b8a613edb28114fe4c701ba44e8d3,
pilot_003775,data/raw/tiny-genimage/images/SD15/133_sdv5_00185.png,1,SD15,6,Tiny-GenImage,train,133_sdv5_00185.png,data/train-00001-of-00014.parquet,462540,True,True,PNG,PNG,512,512,1.0,RGB,3,462540,b524abb9357b4a1cf7e5215a660760db9b0124b72ef67b9f4aa4aab141e5eac8,
pilot_003776,data/raw/tiny-genimage/images/Real/n01978287_4291.JPEG,0,Real,0,Tiny-GenImage,train,n01978287_4291.JPEG,data/train-00001-of-00014.parquet,184873,True,True,JPEG,JPEG,500,373,1.340483,RGB,3,184873,8bb889b0a9c6bba433b90c69ead482076b246161466119c9111948355eda411e,
pilot_003777,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_147_vqdm_00048.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_147_vqdm_00048.png,data/train-00001-of-00014.parquet,84651,True,True,PNG,PNG,256,256,1.0,RGB,3,84651,c56658cbd3e0a4ef8b47f02129a5354f9f511a6e049eab7acc0d04086615dd54,
pilot_003778,data/raw/tiny-genimage/images/Real/n02006656_4823.JPEG,0,Real,0,Tiny-GenImage,train,n02006656_4823.JPEG,data/train-00001-of-00014.parquet,49996,True,True,JPEG,JPEG,500,319,1.567398,RGB,3,49996,fe4e58ca3d44af3b6d811f1983f5941f0be36b07f96a6f76fff430c7c522e18d,
pilot_003779,data/raw/tiny-genimage/images/Wukong/214_wukong_image33.png,1,Wukong,8,Tiny-GenImage,train,214_wukong_image33.png,data/train-00001-of-00014.parquet,445010,True,True,PNG,PNG,512,512,1.0,RGB,3,445010,de3beea159a0e0a29c484310b7c01fb614da31e8b30b621458f5d940c8c5c20b,
pilot_003780,data/raw/tiny-genimage/images/Real/n01985128_6857.JPEG,0,Real,0,Tiny-GenImage,train,n01985128_6857.JPEG,data/train-00001-of-00014.parquet,218938,True,True,JPEG,JPEG,500,334,1.497006,RGB,3,218938,79ccfef11803853cbcd6f016f7b0fef5fe8f539def9fc53e121dece78df9d432,
pilot_003781,data/raw/tiny-genimage/images/ADM/228_adm_138.PNG,1,ADM,1,Tiny-GenImage,train,228_adm_138.PNG,data/train-00001-of-00014.parquet,83332,True,True,PNG,PNG,256,256,1.0,RGBA,4,83332,ed7b5f3da68e54e833cae968e0a21f571d9e66812e7eeb67fe2cf306855ea9e0,unexpected_mode:RGBA
pilot_003782,data/raw/tiny-genimage/images/Real/n01984695_26407.JPEG,0,Real,0,Tiny-GenImage,train,n01984695_26407.JPEG,data/train-00001-of-00014.parquet,174755,True,True,JPEG,JPEG,500,338,1.47929,RGB,3,174755,4176e8e5e443e3985c9bf501287fb9dfa0356087eb3bebe811f2d6a6c5773f9b,
pilot_003783,data/raw/tiny-genimage/images/BigGAN/146_biggan_00066.png,1,BigGAN,2,Tiny-GenImage,train,146_biggan_00066.png,data/train-00001-of-00014.parquet,31440,True,True,PNG,PNG,128,128,1.0,RGB,3,31440,a1f274d6d78fcc1bd79df58cbde97a28fa05bddb30dab771e19eb1b66e11824b,
pilot_003784,data/raw/tiny-genimage/images/Real/n02066245_11290.JPEG,0,Real,0,Tiny-GenImage,train,n02066245_11290.JPEG,data/train-00001-of-00014.parquet,15211,True,True,JPEG,JPEG,240,160,1.5,RGB,3,15211,1dd1cdfab7e449970d2eb6925366db0af88e5f1d5b869975b26a72d1fb926b22,
pilot_003785,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_142_glide_00062.png,1,GLIDE,3,Tiny-GenImage,train,GLIDE_1000_200_01_142_glide_00062.png,data/train-00001-of-00014.parquet,47660,True,True,PNG,PNG,256,256,1.0,RGB,3,47660,678569a92d85eeea271f4dc31acdcb0a8dd1d96689da8387a816daf737b0b3fe,
pilot_003786,data/raw/tiny-genimage/images/Real/n02017213_13759.JPEG,0,Real,0,Tiny-GenImage,train,n02017213_13759.JPEG,data/train-00001-of-00014.parquet,188973,True,True,JPEG,JPEG,349,500,0.698,RGB,3,188973,2bea4f6c9d34b03768a4794d84d02cf0d986a84dc8c4e574209e3a8d19151ff5,
pilot_003787,data/raw/tiny-genimage/images/Midjourney/213_midjourney_16.png,1,Midjourney,4,Tiny-GenImage,train,213_midjourney_16.png,data/train-00001-of-00014.parquet,1104371,True,True,PNG,PNG,1024,1024,1.0,RGB,3,1104371,2a70fd3b30c00926f36b75df32363b042a2a4699ffccbdca1287dadbc40448d0,
pilot_003788,data/raw/tiny-genimage/images/Real/n02009912_28599.JPEG,0,Real,0,Tiny-GenImage,train,n02009912_28599.JPEG,data/train-00001-of-00014.parquet,145045,True,True,JPEG,JPEG,500,334,1.497006,RGB,3,145045,571f846e7770e179989da45bcdcfc863f54754e57553a040ac4181a5c7f3e50e,
pilot_003789,data/raw/tiny-genimage/images/SD15/134_sdv5_00031.png,1,SD15,6,Tiny-GenImage,train,134_sdv5_00031.png,data/train-00001-of-00014.parquet,504030,True,True,PNG,PNG,512,512,1.0,RGB,3,504030,87d43bae8fd90bd432d030bbdd6438fe220501845460fdfd4ecad68d12e3dce6,
pilot_003790,data/raw/tiny-genimage/images/Real/n01978455_2492.JPEG,0,Real,0,Tiny-GenImage,train,n01978455_2492.JPEG,data/train-00001-of-00014.parquet,197856,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,197856,0df5dc5a7a4d87361685baeb0afca3fd3cbc8b5c9ddd95012f6c98b1a1ec3107,
pilot_003791,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_147_vqdm_00085.png,1,VQDM,7,Tiny-GenImage,train,VQDM_1000_200_01_147_vqdm_00085.png,data/train-00001-of-00014.parquet,113590,True,True,PNG,PNG,256,256,1.0,RGB,3,113590,3357c94a02e82b1280e71d4e7c8cf52474cfc27c723d710aa0bcff02f5475e01,
pilot_003792,data/raw/tiny-genimage/images/Real/n02007558_5237.JPEG,0,Real,0,Tiny-GenImage,train,n02007558_5237.JPEG,data/train-00001-of-00014.parquet,199331,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,199331,0feffede7a1f941c54865a9557593c9fc0817b7754218f2ce42c1c1fbcb5a2f1,
pilot_003793,data/raw/tiny-genimage/images/Wukong/214_wukong_image69.png,1,Wukong,8,Tiny-GenImage,train,214_wukong_image69.png,data/train-00001-of-00014.parquet,467369,True,True,PNG,PNG,512,512,1.0,RGB,3,467369,236d691970e5e9539f87cfb974e215da44096c0fa2bc2119d175f90a5fe24708,
pilot_003794,data/raw/tiny-genimage/images/Real/n01985128_7004.JPEG,0,Real,0,Tiny-GenImage,train,n01985128_7004.JPEG,data/train-00001-of-00014.parquet,123654,True,True,JPEG,JPEG,500,332,1.506024,RGB,3,123654,eb1070802d22827956a8fc4617483fa0ce4b97c6aec4af608de7a36894c65ecb,
pilot_003795,data/raw/tiny-genimage/images/ADM/228_adm_189.PNG,1,ADM,1,Tiny-GenImage,train,228_adm_189.PNG,data/train-00001-of-00014.parquet,87634,True,True,PNG,PNG,256,256,1.0,RGBA,4,87634,ab90e6fd6bf685c7eaa074b24a4713231361f91754c5026d02b55d2cdb9eb6c0,unexpected_mode:RGBA
pilot_003796,data/raw/tiny-genimage/images/Real/n01985128_14253.JPEG,0,Real,0,Tiny-GenImage,train,n01985128_14253.JPEG,data/train-00001-of-00014.parquet,206937,True,True,JPEG,JPEG,500,375,1.333333,RGB,3,206937,7cd9639f75f11190e47ee0e85b4f595a1ebf1bb435b405f8b9b2958820ed7790,
pilot_003797,data/raw/tiny-genimage/images/BigGAN/147_biggan_00196.png,1,BigGAN,2,Tiny-GenImage,train,147_biggan_00196.png,data/train-00001-of-00014.parquet,28371,True,True,PNG,PNG,128,128,1.0,RGB,3,28371,67c945244e2e5abae851f52a4f8fe69f9435bcb2b568efd587d0254625f23e55,
