source_image_id,source_path,split,label,true_label,generator,condition,severity,output_path,output_format,width,height,display_canvas_size,display_image_size,jpeg_quality,jpeg_subsampling,canvas_rgb,final_resize_method
pilot_002452,data/processed/controlled_v1/images/Real/pilot_002452.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002452.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002454,data/processed/controlled_v1/images/Real/pilot_002454.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002454.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002457,data/processed/controlled_v1/images/Midjourney/pilot_002457.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002457.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002461,data/processed/controlled_v1/images/VQDM/pilot_002461.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002461.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002463,data/processed/controlled_v1/images/Wukong/pilot_002463.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002463.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002464,data/processed/controlled_v1/images/Real/pilot_002464.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002464.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002468,data/processed/controlled_v1/images/Real/pilot_002468.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002468.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002471,data/processed/controlled_v1/images/Midjourney/pilot_002471.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002471.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002472,data/processed/controlled_v1/images/Real/pilot_002472.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002472.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002475,data/processed/controlled_v1/images/VQDM/pilot_002475.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002475.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002476,data/processed/controlled_v1/images/Real/pilot_002476.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002476.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002477,data/processed/controlled_v1/images/Wukong/pilot_002477.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002477.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002482,data/processed/controlled_v1/images/Real/pilot_002482.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002482.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002485,data/processed/controlled_v1/images/Midjourney/pilot_002485.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002485.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002486,data/processed/controlled_v1/images/Real/pilot_002486.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002486.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002489,data/processed/controlled_v1/images/VQDM/pilot_002489.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002489.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002491,data/processed/controlled_v1/images/Wukong/pilot_002491.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002491.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002492,data/processed/controlled_v1/images/Real/pilot_002492.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002492.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002496,data/processed/controlled_v1/images/Real/pilot_002496.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002496.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002499,data/processed/controlled_v1/images/Midjourney/pilot_002499.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002499.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002500,data/processed/controlled_v1/images/Real/pilot_002500.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002500.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002503,data/processed/controlled_v1/images/VQDM/pilot_002503.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002503.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002504,data/processed/controlled_v1/images/Real/pilot_002504.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002504.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002505,data/processed/controlled_v1/images/Wukong/pilot_002505.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002505.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002506,data/processed/controlled_v1/images/Real/pilot_002506.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002506.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002508,data/processed/controlled_v1/images/Real/pilot_002508.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002508.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002510,data/processed/controlled_v1/images/Real/pilot_002510.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002510.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002512,data/processed/controlled_v1/images/Real/pilot_002512.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002512.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002513,data/processed/controlled_v1/images/Midjourney/pilot_002513.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002513.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002514,data/processed/controlled_v1/images/Real/pilot_002514.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002514.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002517,data/processed/controlled_v1/images/VQDM/pilot_002517.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002517.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002519,data/processed/controlled_v1/images/Wukong/pilot_002519.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002519.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002520,data/processed/controlled_v1/images/Real/pilot_002520.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002520.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002527,data/processed/controlled_v1/images/Midjourney/pilot_002527.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002527.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002528,data/processed/controlled_v1/images/Real/pilot_002528.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002528.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002531,data/processed/controlled_v1/images/VQDM/pilot_002531.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002531.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002532,data/processed/controlled_v1/images/Real/pilot_002532.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002532.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002533,data/processed/controlled_v1/images/Wukong/pilot_002533.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002533.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002534,data/processed/controlled_v1/images/Real/pilot_002534.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002534.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002538,data/processed/controlled_v1/images/Real/pilot_002538.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002538.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002540,data/processed/controlled_v1/images/Real/pilot_002540.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002540.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002541,data/processed/controlled_v1/images/Midjourney/pilot_002541.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002541.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002545,data/processed/controlled_v1/images/VQDM/pilot_002545.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002545.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002547,data/processed/controlled_v1/images/Wukong/pilot_002547.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002547.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002550,data/processed/controlled_v1/images/Real/pilot_002550.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002550.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002552,data/processed/controlled_v1/images/Real/pilot_002552.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002552.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002554,data/processed/controlled_v1/images/Real/pilot_002554.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002554.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002555,data/processed/controlled_v1/images/Midjourney/pilot_002555.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002555.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002558,data/processed/controlled_v1/images/Real/pilot_002558.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002558.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002559,data/processed/controlled_v1/images/VQDM/pilot_002559.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002559.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002560,data/processed/controlled_v1/images/Real/pilot_002560.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002560.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002561,data/processed/controlled_v1/images/Wukong/pilot_002561.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002561.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002564,data/processed/controlled_v1/images/Real/pilot_002564.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002564.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002569,data/processed/controlled_v1/images/Midjourney/pilot_002569.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002569.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002570,data/processed/controlled_v1/images/Real/pilot_002570.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002570.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002573,data/processed/controlled_v1/images/VQDM/pilot_002573.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002573.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002575,data/processed/controlled_v1/images/Wukong/pilot_002575.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002575.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002576,data/processed/controlled_v1/images/Real/pilot_002576.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002576.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002582,data/processed/controlled_v1/images/Real/pilot_002582.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002582.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002583,data/processed/controlled_v1/images/Midjourney/pilot_002583.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002583.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002587,data/processed/controlled_v1/images/VQDM/pilot_002587.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002587.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002588,data/processed/controlled_v1/images/Real/pilot_002588.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002588.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002589,data/processed/controlled_v1/images/Wukong/pilot_002589.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002589.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002590,data/processed/controlled_v1/images/Real/pilot_002590.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002590.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002592,data/processed/controlled_v1/images/Real/pilot_002592.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002592.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002594,data/processed/controlled_v1/images/Real/pilot_002594.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002594.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002596,data/processed/controlled_v1/images/Real/pilot_002596.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002596.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002597,data/processed/controlled_v1/images/Midjourney/pilot_002597.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002597.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002600,data/processed/controlled_v1/images/Real/pilot_002600.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002600.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002601,data/processed/controlled_v1/images/VQDM/pilot_002601.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002601.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002603,data/processed/controlled_v1/images/Wukong/pilot_002603.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002603.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002610,data/processed/controlled_v1/images/Real/pilot_002610.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002610.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002611,data/processed/controlled_v1/images/Midjourney/pilot_002611.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002611.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002612,data/processed/controlled_v1/images/Real/pilot_002612.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002612.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002615,data/processed/controlled_v1/images/VQDM/pilot_002615.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002615.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002616,data/processed/controlled_v1/images/Real/pilot_002616.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002616.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002617,data/processed/controlled_v1/images/Wukong/pilot_002617.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002617.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002622,data/processed/controlled_v1/images/Real/pilot_002622.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002622.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002624,data/processed/controlled_v1/images/Real/pilot_002624.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002624.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002625,data/processed/controlled_v1/images/Midjourney/pilot_002625.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002625.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002629,data/processed/controlled_v1/images/VQDM/pilot_002629.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002629.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002631,data/processed/controlled_v1/images/Wukong/pilot_002631.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002631.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002639,data/processed/controlled_v1/images/Midjourney/pilot_002639.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002639.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002642,data/processed/controlled_v1/images/Real/pilot_002642.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002642.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002643,data/processed/controlled_v1/images/VQDM/pilot_002643.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002643.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002645,data/processed/controlled_v1/images/Wukong/pilot_002645.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002645.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002650,data/processed/controlled_v1/images/Real/pilot_002650.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002650.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002653,data/processed/controlled_v1/images/Midjourney/pilot_002653.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002653.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002654,data/processed/controlled_v1/images/Real/pilot_002654.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002654.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002657,data/processed/controlled_v1/images/VQDM/pilot_002657.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002657.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002659,data/processed/controlled_v1/images/Wukong/pilot_002659.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002659.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002664,data/processed/controlled_v1/images/Real/pilot_002664.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002664.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002667,data/processed/controlled_v1/images/Midjourney/pilot_002667.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002667.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002671,data/processed/controlled_v1/images/VQDM/pilot_002671.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002671.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002673,data/processed/controlled_v1/images/Wukong/pilot_002673.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002673.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002674,data/processed/controlled_v1/images/Real/pilot_002674.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002674.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002680,data/processed/controlled_v1/images/Real/pilot_002680.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002680.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002681,data/processed/controlled_v1/images/Midjourney/pilot_002681.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002681.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002685,data/processed/controlled_v1/images/VQDM/pilot_002685.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002685.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002687,data/processed/controlled_v1/images/Wukong/pilot_002687.jpg,unseen_test,1,1,Wukong,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002687.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002692,data/processed/controlled_v1/images/Real/pilot_002692.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002692.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002695,data/processed/controlled_v1/images/Midjourney/pilot_002695.jpg,unseen_test,1,1,Midjourney,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002695.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002696,data/processed/controlled_v1/images/Real/pilot_002696.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002696.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002698,data/processed/controlled_v1/images/Real/pilot_002698.jpg,unseen_test,0,0,Real,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002698.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
pilot_002699,data/processed/controlled_v1/images/VQDM/pilot_002699.jpg,unseen_test,1,1,VQDM,screenshot_strong,strong,data/processed/screenshot_v1/unseen_test/screenshot_strong/pilot_002699.png,PNG,224,224,512,384,65,0,"[32, 32, 32]",LANCZOS
