image_id,binary_label,source_dataset,real_domain,generator_id,prompt_group,embedding_row,fold_1_role,fold_2_role,fold_3_role,fold_4_role,path
pilot_002319,1,Tiny-GenImage,,tiny::SD15,,9696,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/079_sdv5_00122.png
pilot_002320,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9697,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774384_3697.JPEG
pilot_002321,1,Tiny-GenImage,,tiny::VQDM,,9698,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_095_vqdm_00179.png
pilot_002322,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9699,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01806567_12460.JPEG
pilot_002323,1,Tiny-GenImage,,tiny::Wukong,,9700,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/170_wukong_image71.png
pilot_002324,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9701,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01776313_749.JPEG
pilot_002325,1,Tiny-GenImage,,tiny::ADM,,9702,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/172_adm_156.PNG
pilot_002326,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9703,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01795545_13224.JPEG
pilot_002327,1,Tiny-GenImage,,tiny::BigGAN,,9704,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/086_biggan_00142.png
pilot_002328,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9705,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01855032_8438.JPEG
pilot_002329,1,Tiny-GenImage,,tiny::GLIDE,,9706,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_090_glide_00187.png
pilot_002330,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9707,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01807496_16659.JPEG
pilot_002331,1,Tiny-GenImage,,tiny::Midjourney,,9708,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/165_midjourney_72.png
pilot_002332,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9709,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01773797_808.JPEG
pilot_002333,1,Tiny-GenImage,,tiny::SD15,,9710,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/079_sdv5_00130.png
pilot_002334,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9711,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01774750_10043.JPEG
pilot_002335,1,Tiny-GenImage,,tiny::VQDM,,9712,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_096_vqdm_00079.png
pilot_002336,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9713,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01806567_1677.JPEG
pilot_002337,1,Tiny-GenImage,,tiny::Wukong,,9714,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/170_wukong_image99.png
pilot_002338,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9715,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01795545_1085.JPEG
pilot_002339,1,Tiny-GenImage,,tiny::ADM,,9716,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/172_adm_44.PNG
pilot_002340,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9717,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01795545_14765.JPEG
pilot_002341,1,Tiny-GenImage,,tiny::BigGAN,,9718,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/086_biggan_00154.png
pilot_002342,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9719,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01855672_3686.JPEG
pilot_002343,1,Tiny-GenImage,,tiny::GLIDE,,9720,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_091_glide_00023.png
pilot_002344,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9721,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01807496_23563.JPEG
pilot_002345,1,Tiny-GenImage,,tiny::Midjourney,,9722,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/166_midjourney_121.png
pilot_002346,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9723,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774384_10219.JPEG
pilot_002347,1,Tiny-GenImage,,tiny::SD15,,9724,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/080_sdv5_00046.png
pilot_002348,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9725,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01774750_11762.JPEG
pilot_002349,1,Tiny-GenImage,,tiny::VQDM,,9726,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_096_vqdm_00139.png
pilot_002350,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9727,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01806567_4710.JPEG
pilot_002351,1,Tiny-GenImage,,tiny::Wukong,,9728,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/171_wukong_image13.png
pilot_002352,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9729,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01796340_18591.JPEG
pilot_002353,1,Tiny-GenImage,,tiny::ADM,,9730,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/172_adm_63.PNG
pilot_002354,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9731,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/raw/tiny-genimage/images/Real/n01795545_6108.JPEG
pilot_002355,1,Tiny-GenImage,,tiny::BigGAN,,9732,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/087_biggan_00073.png
pilot_002356,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9733,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01855672_4775.JPEG
pilot_002357,1,Tiny-GenImage,,tiny::GLIDE,,9734,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_091_glide_00028.png
pilot_002358,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9735,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01807496_6216.JPEG
pilot_002359,1,Tiny-GenImage,,tiny::Midjourney,,9736,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/166_midjourney_42.png
pilot_002360,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9737,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774384_15799.JPEG
pilot_002361,1,Tiny-GenImage,,tiny::SD15,,9738,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/080_sdv5_00150.png
pilot_002362,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9739,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774750_3808.JPEG
pilot_002363,1,Tiny-GenImage,,tiny::VQDM,,9740,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_096_vqdm_00159.png
pilot_002364,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9741,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01806567_9296.JPEG
pilot_002365,1,Tiny-GenImage,,tiny::Wukong,,9742,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/171_wukong_image162.png
pilot_002366,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9743,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/raw/tiny-genimage/images/Real/n01796340_8536.JPEG
pilot_002367,1,Tiny-GenImage,,tiny::ADM,,9744,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/174_adm_93.PNG
pilot_002368,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9745,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01795545_8689.JPEG
pilot_002369,1,Tiny-GenImage,,tiny::BigGAN,,9746,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/088_biggan_00006.png
pilot_002370,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9747,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01855672_8817.JPEG
pilot_002371,1,Tiny-GenImage,,tiny::GLIDE,,9748,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_091_glide_00109.png
pilot_002372,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9749,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01817953_11731.JPEG
pilot_002373,1,Tiny-GenImage,,tiny::Midjourney,,9750,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/167_midjourney_180.png
pilot_002374,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9751,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774384_4410.JPEG
pilot_002375,1,Tiny-GenImage,,tiny::SD15,,9752,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/081_sdv5_00089.png
pilot_002376,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9753,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774750_5625.JPEG
pilot_002377,1,Tiny-GenImage,,tiny::VQDM,,9754,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_096_vqdm_00165.png
pilot_002378,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9755,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01807496_7202.JPEG
pilot_002379,1,Tiny-GenImage,,tiny::Wukong,,9756,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/171_wukong_image83.png
pilot_002380,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9757,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01797886_2284.JPEG
pilot_002381,1,Tiny-GenImage,,tiny::ADM,,9758,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/174_adm_98.PNG
pilot_002382,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9759,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01796340_15442.JPEG
pilot_002383,1,Tiny-GenImage,,tiny::BigGAN,,9760,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/088_biggan_00040.png
pilot_002384,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9761,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01860187_564.JPEG
pilot_002385,1,Tiny-GenImage,,tiny::GLIDE,,9762,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00004.png
pilot_002386,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9763,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01817953_4221.JPEG
pilot_002387,1,Tiny-GenImage,,tiny::Midjourney,,9764,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/167_midjourney_26.png
pilot_002388,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9765,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774750_9874.JPEG
pilot_002389,1,Tiny-GenImage,,tiny::SD15,,9766,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/082_sdv5_00134.png
pilot_002390,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9767,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01774750_5733.JPEG
pilot_002391,1,Tiny-GenImage,,tiny::VQDM,,9768,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00057.png
pilot_002392,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9769,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01807496_893.JPEG
pilot_002393,1,Tiny-GenImage,,tiny::Wukong,,9770,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/171_wukong_image92.png
pilot_002394,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9771,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01797886_33141.JPEG
pilot_002395,1,Tiny-GenImage,,tiny::ADM,,9772,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/175_adm_12.PNG
pilot_002396,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9773,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/raw/tiny-genimage/images/Real/n01796340_3064.JPEG
pilot_002397,1,Tiny-GenImage,,tiny::BigGAN,,9774,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/088_biggan_00067.png
pilot_002398,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9775,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01860187_8063.JPEG
pilot_002399,1,Tiny-GenImage,,tiny::GLIDE,,9776,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00036.png
pilot_002400,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9777,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/raw/tiny-genimage/images/Real/n01817953_9240.JPEG
pilot_002401,1,Tiny-GenImage,,tiny::Midjourney,,9778,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/168_midjourney_12.png
pilot_002402,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9779,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/raw/tiny-genimage/images/Real/n01775062_4869.JPEG
pilot_002403,1,Tiny-GenImage,,tiny::SD15,,9780,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/083_sdv5_00000.png
pilot_002404,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9781,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01775062_1393.JPEG
pilot_002405,1,Tiny-GenImage,,tiny::VQDM,,9782,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_097_vqdm_00066.png
pilot_002406,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9783,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01817953_8106.JPEG
pilot_002407,1,Tiny-GenImage,,tiny::Wukong,,9784,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/172_wukong_image154.png
pilot_002408,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9785,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01798484_10026.JPEG
pilot_002409,1,Tiny-GenImage,,tiny::ADM,,9786,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/175_adm_9.PNG
pilot_002410,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9787,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01796340_6521.JPEG
pilot_002411,1,Tiny-GenImage,,tiny::BigGAN,,9788,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/088_biggan_00072.png
pilot_002412,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9789,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01871265_1281.JPEG
pilot_002413,1,Tiny-GenImage,,tiny::GLIDE,,9790,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00093.png
pilot_002414,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9791,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01818515_6176.JPEG
pilot_002415,1,Tiny-GenImage,,tiny::Midjourney,,9792,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/168_midjourney_120.png
pilot_002416,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9793,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01775062_5527.JPEG
pilot_002417,1,Tiny-GenImage,,tiny::SD15,,9794,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/085_sdv5_00021.png
pilot_002418,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9795,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01775062_7142.JPEG
pilot_002419,1,Tiny-GenImage,,tiny::VQDM,,9796,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_098_vqdm_00006.png
pilot_002420,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9797,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01818515_6929.JPEG
pilot_002421,1,Tiny-GenImage,,tiny::Wukong,,9798,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/172_wukong_image174.png
pilot_002422,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9799,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01798484_10037.JPEG
pilot_002423,1,Tiny-GenImage,,tiny::ADM,,9800,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/177_adm_149.PNG
pilot_002424,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9801,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01797886_2349.JPEG
pilot_002425,1,Tiny-GenImage,,tiny::BigGAN,,9802,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/088_biggan_00126.png
pilot_002426,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9803,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01871265_6084.JPEG
pilot_002427,1,Tiny-GenImage,,tiny::GLIDE,,9804,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00104.png
pilot_002428,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9805,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01819313_5111.JPEG
pilot_002429,1,Tiny-GenImage,,tiny::Midjourney,,9806,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/169_midjourney_181.png
pilot_002430,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9807,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01776313_12147.JPEG
pilot_002431,1,Tiny-GenImage,,tiny::SD15,,9808,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/085_sdv5_00034.png
pilot_002432,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9809,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01776313_10402.JPEG
pilot_002433,1,Tiny-GenImage,,tiny::VQDM,,9810,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_099_vqdm_00010.png
pilot_002434,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9811,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01818515_7706.JPEG
pilot_002435,1,Tiny-GenImage,,tiny::Wukong,,9812,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/172_wukong_image55.png
pilot_002436,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9813,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01806143_8874.JPEG
pilot_002437,1,Tiny-GenImage,,tiny::ADM,,9814,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/177_adm_36.PNG
pilot_002438,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9815,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01797886_6524.JPEG
pilot_002439,1,Tiny-GenImage,,tiny::BigGAN,,9816,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/088_biggan_00198.png
pilot_002440,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9817,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01871265_7222.JPEG
pilot_002441,1,Tiny-GenImage,,tiny::GLIDE,,9818,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_00_092_glide_00111.png
pilot_002442,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9819,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,data/raw/tiny-genimage/images/Real/n01820546_6714.JPEG
pilot_002443,1,Tiny-GenImage,,tiny::Midjourney,,9820,TRAIN,TRAIN,TRAIN,HOLDOUT_VALIDATION,data/raw/tiny-genimage/images/Midjourney/169_midjourney_49.png
pilot_002444,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9821,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01776313_2054.JPEG
pilot_002445,1,Tiny-GenImage,,tiny::SD15,,9822,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/SD15/085_sdv5_00043.png
pilot_002446,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9823,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/raw/tiny-genimage/images/Real/n01776313_13506.JPEG
pilot_002447,1,Tiny-GenImage,,tiny::VQDM,,9824,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_00_099_vqdm_00131.png
pilot_002448,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9825,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01818515_9492.JPEG
pilot_002449,1,Tiny-GenImage,,tiny::Wukong,,9826,TRAIN,TRAIN,HOLDOUT_VALIDATION,TRAIN,data/raw/tiny-genimage/images/Wukong/175_wukong_image103.png
pilot_002450,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9827,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,data/raw/tiny-genimage/images/Real/n01806567_12088.JPEG
pilot_002451,1,Tiny-GenImage,,tiny::ADM,,9828,HOLDOUT_VALIDATION,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/ADM/177_adm_50.PNG
pilot_002452,0,Tiny-GenImage,Tiny,real::Tiny-GenImage,,9829,TRAIN,TRAIN,TRAIN,TRAIN,data/raw/tiny-genimage/images/Real/n01798484_121.JPEG
pilot_002453,1,Tiny-GenImage,,tiny::BigGAN,,9830,TRAIN,HOLDOUT_VALIDATION,TRAIN,TRAIN,data/raw/tiny-genimage/images/BigGAN/089_biggan_00159.png
