image_id,raw_path,processed_path,label,generator,original_filename,original_format,original_width,original_height,original_aspect_ratio,original_mode,processed_format,processed_width,processed_height,processed_mode,processing_version,raw_sha256,processed_sha256,processing_failed,failure_reason
pilot_003168,data/raw/tiny-genimage/images/Real/n01983481_18525.JPEG,data/processed/controlled_v1/images/Real/pilot_003168.jpg,0,Real,n01983481_18525.JPEG,JPEG,500,374,1.336898,RGB,JPEG,224,224,RGB,controlled_v1,83c59b9ba1db3b17ae06b1a8b0f371be8916c41212285159b70b977999179c70,a2da08f5e10588a99b025efa08a0e883f6f3a24cefd82603a555c06a26d52f5a,False,
pilot_003169,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_117_glide_00069.png,data/processed/controlled_v1/images/GLIDE/pilot_003169.jpg,1,GLIDE,GLIDE_1000_200_01_117_glide_00069.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,1c3da7d1d55efb169c681f388ca7f52d6fe54d2ed15ee6c80651743b8daf468e,1ce35657d55be95216d43a237987184d1a92862aa9a069557532052e8e05fc12,False,
pilot_003170,data/raw/tiny-genimage/images/Real/n01968897_15585.JPEG,data/processed/controlled_v1/images/Real/pilot_003170.jpg,0,Real,n01968897_15585.JPEG,JPEG,750,500,1.5,RGB,JPEG,224,224,RGB,controlled_v1,bdad298ad71f26ab1aa60eee01f52b9d6bd9be7e10e8fa4a5f0097db63731907,ba020cc4cc3a20a3f4a2ead6237dce4797bdd14389292bc5a55a939c2e6aa592,False,
pilot_003171,data/raw/tiny-genimage/images/Midjourney/190_midjourney_74.png,data/processed/controlled_v1/images/Midjourney/pilot_003171.jpg,1,Midjourney,190_midjourney_74.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,fb9e3d89bfe36f02a340050145218f9766616e64d4f6448dfd789d10647c4d93,375023fb8ba174d37deb31114bf58ef510a6011634a6a1fd5078cb739909e2a3,False,
pilot_003172,data/raw/tiny-genimage/images/Real/n01924916_12374.JPEG,data/processed/controlled_v1/images/Real/pilot_003172.jpg,0,Real,n01924916_12374.JPEG,JPEG,320,240,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,1cfc487de658c4238678298ad8be2f65d54c242c9220dc966ff06d9d09d18ce5,c458d7b2291552bd4bcdb0aef3b99a9b60596faa62282acc1b503666ddbab312,False,
pilot_003173,data/raw/tiny-genimage/images/SD15/107_sdv5_00014.png,data/processed/controlled_v1/images/SD15/pilot_003173.jpg,1,SD15,107_sdv5_00014.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,99cf8c8a8e2dfb098f8b99176de36e41da6eea0914cea3b0e13072472a503b5f,c0cd0edd7b8fa7f681ae6f5d284996ad1c3c9010eb84de17654d5e1eb106e35c,False,
pilot_003174,data/raw/tiny-genimage/images/Real/n01855032_2826.JPEG,data/processed/controlled_v1/images/Real/pilot_003174.jpg,0,Real,n01855032_2826.JPEG,JPEG,500,315,1.587302,RGB,JPEG,224,224,RGB,controlled_v1,9ce85c108f7c05818f1808e4f7b303e7974fc9663adb534e8ec4484adf1cbd17,5315fc0d2472a23e9b1dbb120bcf341a08646a70efe7b6a6423062b9f301645a,False,
pilot_003175,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_125_vqdm_00053.png,data/processed/controlled_v1/images/VQDM/pilot_003175.jpg,1,VQDM,VQDM_1000_200_01_125_vqdm_00053.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,81cb7130b6fdea14f36c23656235f3da72e6d09b5b1cbe6d049d78a6b91041b7,d8e45eac12800f2016e21805b8d27c8119f4b9f90266783918ea332a6c0a6020,False,
pilot_003176,data/raw/tiny-genimage/images/Real/n01883070_5663.JPEG,data/processed/controlled_v1/images/Real/pilot_003176.jpg,0,Real,n01883070_5663.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,1aacf9be5bf6977f71c5cd9b25a316158a344677ed4fe8f3ae5e8bb00f861ea7,ced07b35aa0c6d730f75e841e1a2a343adb8f7664587146ac50868df5e989e8c,False,
pilot_003177,data/raw/tiny-genimage/images/Wukong/19_wukong_image179.png,data/processed/controlled_v1/images/Wukong/pilot_003177.jpg,1,Wukong,19_wukong_image179.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,fa219fa2ce0cf3b66cc2d16dc317ab9a0ccac07804ec6c0bcf9d4e0eb29f7575,0897ad66e50edf7cf42cc4432edfba67097c420cbf5a14a9be76fa63c9d93ab1,False,
pilot_003178,data/raw/tiny-genimage/images/Real/n01930112_12269.JPEG,data/processed/controlled_v1/images/Real/pilot_003178.jpg,0,Real,n01930112_12269.JPEG,JPEG,335,500,0.67,RGB,JPEG,224,224,RGB,controlled_v1,42dd3df38ea6bf73649b20682ef0bce1129ce3b7db8973a6517f0d66b2828a91,06feea2b8d3e514395e9694379d7c57a3eaef396ec1603124a482a70ff970c89,False,
pilot_003179,data/raw/tiny-genimage/images/ADM/201_adm_76.PNG,data/processed/controlled_v1/images/ADM/pilot_003179.jpg,1,ADM,201_adm_76.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,e1d76c12e571c86dddb0a9aec2d47c00dc0612d16be66773f578c41d3d2eba23,ccc3e8acee676ec934cb7bf76bb88aa27d383e8550105ef30c71abc371dff138,False,
pilot_003180,data/raw/tiny-genimage/images/Real/n01873310_3965.JPEG,data/processed/controlled_v1/images/Real/pilot_003180.jpg,0,Real,n01873310_3965.JPEG,JPEG,250,162,1.54321,RGB,JPEG,224,224,RGB,controlled_v1,ec3df67d1392bfabd0c158ed51f121ffa61b468282f41e0c7a3363f0ce8e817b,e7d3d60172f17b5b3cd62b37e442321c58119b866c493c68443f020981f14c7c,False,
pilot_003181,data/raw/tiny-genimage/images/BigGAN/119_biggan_00138.png,data/processed/controlled_v1/images/BigGAN/pilot_003181.jpg,1,BigGAN,119_biggan_00138.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,a1f0169b901ffb96a138fc31831fabc394f72b83fc60ff3263462e394dc81784,991f1729a8c17864b9d010c827f908b1bb04a76a5ff740754fcdbd8504984e64,False,
pilot_003182,data/raw/tiny-genimage/images/Real/n01983481_21056.JPEG,data/processed/controlled_v1/images/Real/pilot_003182.jpg,0,Real,n01983481_21056.JPEG,JPEG,333,500,0.666,RGB,JPEG,224,224,RGB,controlled_v1,4137d02670e33ee93f1e911150c6666085621a4826b591130bcef2a5a35010ac,f898b4b762208c234f8dab35ae3ae564c98f4f39753a9d2361a7a5684453f0a8,False,
pilot_003183,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_117_glide_00156.png,data/processed/controlled_v1/images/GLIDE/pilot_003183.jpg,1,GLIDE,GLIDE_1000_200_01_117_glide_00156.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,07a147c7d51c5b496a52b8ded1ef8309ef878513336ef013b25959fbc3f98b6c,4215fe38ca36df2b693678534e2d8d195e7c45a050bac63e109c30e40a972a2d,False,
pilot_003184,data/raw/tiny-genimage/images/Real/n01968897_21475.JPEG,data/processed/controlled_v1/images/Real/pilot_003184.jpg,0,Real,n01968897_21475.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,223f7c6a0d165b3a7a7c0e7d0e577796f5f33d60aca63ae52e95ce1238b8790a,b43dad997a69a526915ef1ecc709889391aa82a15d2e34aca91db4ad1764df11,False,
pilot_003185,data/raw/tiny-genimage/images/Midjourney/190_midjourney_84.png,data/processed/controlled_v1/images/Midjourney/pilot_003185.jpg,1,Midjourney,190_midjourney_84.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,f68adac15cc55c91457fc282d252a7843a161632caafd48d26e382442bfb23e9,39cf81068f67e6e65170d420f0df79e6eb4796d033795eab314b8875394edabf,False,
pilot_003186,data/raw/tiny-genimage/images/Real/n01924916_6529.JPEG,data/processed/controlled_v1/images/Real/pilot_003186.jpg,0,Real,n01924916_6529.JPEG,JPEG,500,368,1.358696,RGB,JPEG,224,224,RGB,controlled_v1,a19f8ff8a27d605659c45cde3fec058b48f5570417c003aa53390330a4d00db8,20272de0271fa7750dcfe8bfef29d3f28793e94e699ace9c1e0ca623c0319440,False,
pilot_003187,data/raw/tiny-genimage/images/SD15/108_sdv5_00002.png,data/processed/controlled_v1/images/SD15/pilot_003187.jpg,1,SD15,108_sdv5_00002.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,6bd0107a87193e2fea9abfff713b05e2d2abb3820e6f8f9023f3f486cc52dbf8,ba0c323825c5c0f4f1900ee179f2b64c3cdceb2a0db536970aac35eb3181611c,False,
pilot_003188,data/raw/tiny-genimage/images/Real/n01855032_612.JPEG,data/processed/controlled_v1/images/Real/pilot_003188.jpg,0,Real,n01855032_612.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,a41c275888d3db8864cd00398db934b41a93d87b5cbf1e8776a2c688b36201e4,83832ea628499db9963f7b6337be366b71aea08969700dd40960de09c33f4374,False,
pilot_003189,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_126_vqdm_00142.png,data/processed/controlled_v1/images/VQDM/pilot_003189.jpg,1,VQDM,VQDM_1000_200_01_126_vqdm_00142.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,f46e56a177c62b34033f8400b0a4e94cbfa00a63c88aa4fad16ec1e150035bae,13bc7deb4dc2b91f63d733a82adc3ce9c10100edf87fb66d5a3030e7b9366b53,False,
pilot_003190,data/raw/tiny-genimage/images/Real/n01910747_10709.JPEG,data/processed/controlled_v1/images/Real/pilot_003190.jpg,0,Real,n01910747_10709.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,ab1d28eefacb17e1ccf3b20490da1c5791bdad9f67c7523e2b95c7b50960509f,e3fd2ec6e73bdc8d0e3dddf6072d3fdb10ec17892a853c6d64c1dc76231311f3,False,
pilot_003191,data/raw/tiny-genimage/images/Wukong/19_wukong_image28.png,data/processed/controlled_v1/images/Wukong/pilot_003191.jpg,1,Wukong,19_wukong_image28.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,33251af5405065e7bc8322f6b193c8a44ee1f7ae98f31a15af302307c8320dee,0544f8e7bfaa8d17aa4f3ec5489828c69ed719c03385055bde55e40b07f9cf14,False,
pilot_003192,data/raw/tiny-genimage/images/Real/n01930112_1350.JPEG,data/processed/controlled_v1/images/Real/pilot_003192.jpg,0,Real,n01930112_1350.JPEG,JPEG,300,227,1.321586,RGB,JPEG,224,224,RGB,controlled_v1,7887e25c6c337dacd6faac771247660b84abe54485261735dda3516e1f7ef5bb,47d46b2335001dfd234c18a9462ac7778229d3730c5833a436b1a11b4c3a87b7,False,
pilot_003193,data/raw/tiny-genimage/images/ADM/203_adm_43.PNG,data/processed/controlled_v1/images/ADM/pilot_003193.jpg,1,ADM,203_adm_43.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,29cb3bd774922eb6f20969b17ba26eff7bec8cebc552f85432d822e63e4a4f81,056eb5f019e4400bafca5a341b0fb2d2fc6061f4cdfe5065cc798b58e6e2916b,False,
pilot_003194,data/raw/tiny-genimage/images/Real/n01873310_58674.JPEG,data/processed/controlled_v1/images/Real/pilot_003194.jpg,0,Real,n01873310_58674.JPEG,JPEG,500,362,1.381215,RGB,JPEG,224,224,RGB,controlled_v1,0ffcf4e680ddc96ea80bdfdf151c6ee85b85471f7ba888603cd47ba7f8840505,1b198d0be753e27451d261bd6d9b7f5c1abaf1b57b6e8335f55bc1edf6788325,False,
pilot_003195,data/raw/tiny-genimage/images/BigGAN/120_biggan_00118.png,data/processed/controlled_v1/images/BigGAN/pilot_003195.jpg,1,BigGAN,120_biggan_00118.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,5422ef9a90cc86f94793e772b6ca61fb468762fdbc972e4270e40db921c36934,7197966d9ab1cb5bc98d62ee7d219d2713c40ed937bfaded65aa2acb5599dcd6,False,
pilot_003196,data/raw/tiny-genimage/images/Real/n01984695_31828.JPEG,data/processed/controlled_v1/images/Real/pilot_003196.jpg,0,Real,n01984695_31828.JPEG,JPEG,860,580,1.482759,RGB,JPEG,224,224,RGB,controlled_v1,6c8a766962484269498dd4c6cef6687b20d6f94097eecb0379f042245a46847b,efb35a51bdbacd622896296a1f518379596de93945333627e867f6b3da320227,False,
pilot_003197,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_117_glide_00183.png,data/processed/controlled_v1/images/GLIDE/pilot_003197.jpg,1,GLIDE,GLIDE_1000_200_01_117_glide_00183.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,950fc82145db135b17c5feb0420625a8c0a9694cab7868f2982a1b8c5632896b,1e6c8c3dff724be45703edc27f7948fc2ff87ae16d8b84c5978266baa2ba566c,False,
pilot_003198,data/raw/tiny-genimage/images/Real/n01968897_8901.JPEG,data/processed/controlled_v1/images/Real/pilot_003198.jpg,0,Real,n01968897_8901.JPEG,JPEG,347,321,1.080997,RGB,JPEG,224,224,RGB,controlled_v1,2fa3f023ddeb47ec98abf5afec489a5c71d3238692426bab806200819fdcd80d,7bb456cc9a89828c20b717f4cde89df6510c09ade47aed6d8b601b076580279c,False,
pilot_003199,data/raw/tiny-genimage/images/Midjourney/190_midjourney_91.png,data/processed/controlled_v1/images/Midjourney/pilot_003199.jpg,1,Midjourney,190_midjourney_91.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,6ff69f286347f27d6e7250ce7e7a5f6b41009650428bed5d8c604a1037bb5681,670b145c503bcefa4a17728fc554937170eb001277373dc35e9f36ca41ea0236,False,
pilot_003200,data/raw/tiny-genimage/images/Real/n01930112_15576.JPEG,data/processed/controlled_v1/images/Real/pilot_003200.jpg,0,Real,n01930112_15576.JPEG,JPEG,500,172,2.906977,RGB,JPEG,224,224,RGB,controlled_v1,b9b5a4ca273333b4730dff44accdeab0897724ff36e8a0c21e2d00f1bc5e26eb,ab462e4e8263af0a68e4183452a6f3c855a002fff45840db37df7aa275d22087,False,
pilot_003201,data/raw/tiny-genimage/images/SD15/108_sdv5_00089.png,data/processed/controlled_v1/images/SD15/pilot_003201.jpg,1,SD15,108_sdv5_00089.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,852aa558b04b353f81726a8d99c3d91b865a73e127a626b2eb93c6ee74018be2,450ec1015f1a048e66ac6ff597a4c1bb8b9e34f15b4ef9f9652f4e203b5e0716,False,
pilot_003202,data/raw/tiny-genimage/images/Real/n01855672_7627.JPEG,data/processed/controlled_v1/images/Real/pilot_003202.jpg,0,Real,n01855672_7627.JPEG,JPEG,500,374,1.336898,RGB,JPEG,224,224,RGB,controlled_v1,efe10cfc7fd18143cf956d68b82a704f100ffc0b20c22a9107b4b79095f2a13e,a45dc6740652616c28e112effb0d02985a1a4913f393db5c0619ffa94455b3c5,False,
pilot_003203,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_127_vqdm_00045.png,data/processed/controlled_v1/images/VQDM/pilot_003203.jpg,1,VQDM,VQDM_1000_200_01_127_vqdm_00045.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,e03fc2d703df6447b75aa725bc34bf52f56e199f3093f35153363ef0df7610d6,3414babce9389b5b5959ac446c63f9389ad14011396264d28ab2b0c57dd8e0ae,False,
pilot_003204,data/raw/tiny-genimage/images/Real/n01910747_11979.JPEG,data/processed/controlled_v1/images/Real/pilot_003204.jpg,0,Real,n01910747_11979.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,fdf630b02fb6debab21f7264be7ff26511c20ddde6bd924614662778376b7d5e,b289b4a7fedefdde7e8f407271c356a33de48489abb57d77088cfb2e19b4e88d,False,
pilot_003205,data/raw/tiny-genimage/images/Wukong/19_wukong_image37.png,data/processed/controlled_v1/images/Wukong/pilot_003205.jpg,1,Wukong,19_wukong_image37.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,e571d210c7aa6dd6009dc566f611a5d8f2cc14d49ba90c97529c341eff311a22,7379d058db56e2d12dbd172e91858f8bc1738c073b76e0c26dc9b2414be4e8ab,False,
pilot_003206,data/raw/tiny-genimage/images/Real/n01930112_15677.JPEG,data/processed/controlled_v1/images/Real/pilot_003206.jpg,0,Real,n01930112_15677.JPEG,JPEG,180,141,1.276596,RGB,JPEG,224,224,RGB,controlled_v1,ca5cda0ca977d427febe52d07f7b2e010743091180fa0a439cdbf9a3dcc9ddf8,6da002bee28448e6a1cc0420703c27ce66ec54c12fe6fd5a6d71e35951895916,False,
pilot_003207,data/raw/tiny-genimage/images/ADM/205_adm_186.PNG,data/processed/controlled_v1/images/ADM/pilot_003207.jpg,1,ADM,205_adm_186.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,05893d3ce0512f8bae5d50b46aaf2bf1f61dee980828f74883c446cdf8951e50,3944522723c3ab0237f674c2d71996d2f33a08da3e57e6a8727ad73bdf2998f9,False,
pilot_003208,data/raw/tiny-genimage/images/Real/n01877812_3327.JPEG,data/processed/controlled_v1/images/Real/pilot_003208.jpg,0,Real,n01877812_3327.JPEG,JPEG,500,333,1.501502,RGB,JPEG,224,224,RGB,controlled_v1,7f49956922a3e8447dd0c573450e21bd4fe1345eca08733bc0d0a9b5c4a8958e,69e86ee8b06357fd3cebb2490cdc63eb901ef79ce3f0921740d917655c7ff867,False,
pilot_003209,data/raw/tiny-genimage/images/BigGAN/121_biggan_00012.png,data/processed/controlled_v1/images/BigGAN/pilot_003209.jpg,1,BigGAN,121_biggan_00012.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,ef29602551705c741ea1e1eebed14313e575f1280c3f8013a8f1a968e9b3fb61,9641131b76a8f61a983325a254638fbe44c896b48232003287bd1ff3780a94f1,False,
pilot_003210,data/raw/tiny-genimage/images/Real/n01985128_21794.JPEG,data/processed/controlled_v1/images/Real/pilot_003210.jpg,0,Real,n01985128_21794.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,082b9019045022de6bd3338f2f40be3a52877f50c18e8db884f2210d9bd72ced,3fd92808f64eb16ee7e3490aa3b23b7efd87c5428251099e55b8266e97d71d8a,False,
pilot_003211,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_118_glide_00013.png,data/processed/controlled_v1/images/GLIDE/pilot_003211.jpg,1,GLIDE,GLIDE_1000_200_01_118_glide_00013.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,682380a12a8e49b9c4ddce899ec9bbb5be041f55c769cc794dc624c0fcbbc12b,291861cb76a079a84ec7a8f2e3bfbdf44190f851eb297ce6b926edf1dad6378f,False,
pilot_003212,data/raw/tiny-genimage/images/Real/n01978287_11508.JPEG,data/processed/controlled_v1/images/Real/pilot_003212.jpg,0,Real,n01978287_11508.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,09c7a3dcb3c4b7e784320fb8788bd250077d1b1af9df2b5cb69cd6ace99715ad,d83edf79026c03ca76b523289be25c78ea7087522981a0a215b2ec49bb77db04,False,
pilot_003213,data/raw/tiny-genimage/images/Midjourney/192_midjourney_103.png,data/processed/controlled_v1/images/Midjourney/pilot_003213.jpg,1,Midjourney,192_midjourney_103.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,45f13c9c0609acb339c640945b090083af287397ea5717f3f5badb3ad6e7359e,fb994fd8670992ef394dd555d6c1611d778e64c2517acf547c3faade727757f3,False,
pilot_003214,data/raw/tiny-genimage/images/Real/n01930112_20501.JPEG,data/processed/controlled_v1/images/Real/pilot_003214.jpg,0,Real,n01930112_20501.JPEG,JPEG,167,131,1.274809,RGB,JPEG,224,224,RGB,controlled_v1,15dd62109c579c88d0e7c96befbd09cb1c82c23e281e6efceb5f7b8f4583323f,87717dd12b8df01b6189d9051f84cc949e73969fb93fcc1d42a93f6e3a8111a4,False,
pilot_003215,data/raw/tiny-genimage/images/SD15/108_sdv5_00103.png,data/processed/controlled_v1/images/SD15/pilot_003215.jpg,1,SD15,108_sdv5_00103.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,dbadf396d22b317e4f0546ea788cd5dc020a170317473fce7750ff888a033b1a,9ad2077cbc99829ae54482b48cd7ae4b3aa3740c3ed6466ee350e05e89df8643,False,
pilot_003216,data/raw/tiny-genimage/images/Real/n01860187_1012.JPEG,data/processed/controlled_v1/images/Real/pilot_003216.jpg,0,Real,n01860187_1012.JPEG,JPEG,500,452,1.106195,RGB,JPEG,224,224,RGB,controlled_v1,28590a421793cc7e6c80dbceacbc640313864f4e4f651511d8c5852430622de2,34cfb2610e6c83ffd23cb6ef04fd5589b6f0d8232153474d01dd3dab4fcb7f13,False,
pilot_003217,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_127_vqdm_00060.png,data/processed/controlled_v1/images/VQDM/pilot_003217.jpg,1,VQDM,VQDM_1000_200_01_127_vqdm_00060.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,b626f41fe5d56e09a4191aa471ef2bc269c34bfb7902f2d9926b3fd6da565f0f,7ba6e976d9e035fea76354a5b8260a9669246a0e5696f2c108393bec1cb9c6a4,False,
pilot_003218,data/raw/tiny-genimage/images/Real/n01910747_1444.JPEG,data/processed/controlled_v1/images/Real/pilot_003218.jpg,0,Real,n01910747_1444.JPEG,JPEG,333,500,0.666,RGB,JPEG,224,224,RGB,controlled_v1,fbd3af7fe86277fa06ff844ce756b811e89212296e418eb18d5ba44a50ea6576,c6ccab67aafcd4aeb16972ec272ba1408e4e4561b6d2a085cd2b5b7794dc4584,False,
pilot_003219,data/raw/tiny-genimage/images/Wukong/19_wukong_image72.png,data/processed/controlled_v1/images/Wukong/pilot_003219.jpg,1,Wukong,19_wukong_image72.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,58192cdcf63c46147eae2fed019da7be3ab5bd19e5715363c5608d5105d65117,25bdf175b480123cc8c78b729dcdfd9eafdfce1fabec05dde7990e95982c74e8,False,
pilot_003220,data/raw/tiny-genimage/images/Real/n01943899_20597.JPEG,data/processed/controlled_v1/images/Real/pilot_003220.jpg,0,Real,n01943899_20597.JPEG,JPEG,500,343,1.457726,RGB,JPEG,224,224,RGB,controlled_v1,b09c7a2c6efd60e63036edd32915444c09015bc75ca4af05e7acfe48dce09d41,4726feed7f8e3cc21ad908e18ed5d2499da8af61a80bbcb057d1999c862a3f4a,False,
pilot_003221,data/raw/tiny-genimage/images/ADM/206_adm_117.PNG,data/processed/controlled_v1/images/ADM/pilot_003221.jpg,1,ADM,206_adm_117.PNG,PNG,256,256,1.0,RGBA,JPEG,224,224,RGB,controlled_v1,8aef0bb71351583fb6d945c6d6cee9b41117de9b2909db6bf004481345d6f0e6,d3267e0b6e77d3ae2750dc7ded9c6b469d2b147092fa22751f04258f5f4f73b4,False,
pilot_003222,data/raw/tiny-genimage/images/Real/n01877812_3654.JPEG,data/processed/controlled_v1/images/Real/pilot_003222.jpg,0,Real,n01877812_3654.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,5e8b01ca1938d5e3e64ff20af56ec0caa26972b5c0da1b79c01a9b6d5c91a4b1,c13ee3af1be43a9de454fcc5a5eb299797bb51352a69635694f5030d9ba4896d,False,
pilot_003223,data/raw/tiny-genimage/images/BigGAN/121_biggan_00030.png,data/processed/controlled_v1/images/BigGAN/pilot_003223.jpg,1,BigGAN,121_biggan_00030.png,PNG,128,128,1.0,RGB,JPEG,224,224,RGB,controlled_v1,965c1c5a925472ccc3d34b5dbb88038a6f813a2158f32f6dc5262c87da552d37,5334b4f7901d8461f8e71174c437ee612262f681ef4415c0accf5d8ec10eb213,False,
pilot_003224,data/raw/tiny-genimage/images/Real/n01986214_2628.JPEG,data/processed/controlled_v1/images/Real/pilot_003224.jpg,0,Real,n01986214_2628.JPEG,JPEG,500,375,1.333333,RGB,JPEG,224,224,RGB,controlled_v1,936e765721284f6767a63d193249dce395231e0f34acbcbc8b547a0d9b87fd39,eb847e32e96f86d6194a88f754567e6525c6319501dae2d9d92fecdab38cd75f,False,
pilot_003225,data/raw/tiny-genimage/images/GLIDE/GLIDE_1000_200_01_118_glide_00156.png,data/processed/controlled_v1/images/GLIDE/pilot_003225.jpg,1,GLIDE,GLIDE_1000_200_01_118_glide_00156.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,6d70caa54f14664ef75459e345f7537e393160aa94e632e17fa9aecdc9ff7040,80d2b824033929001d43876c950a061d2f8e81202ab1640ae53f1bdb88050549,False,
pilot_003226,data/raw/tiny-genimage/images/Real/n01978287_2184.JPEG,data/processed/controlled_v1/images/Real/pilot_003226.jpg,0,Real,n01978287_2184.JPEG,JPEG,650,488,1.331967,RGB,JPEG,224,224,RGB,controlled_v1,93444920cf099c640001da842ea56249a02d9c2ae1ab4a9581279bf9575fded7,ba69ec89ee00163edd062d52f5b06cd07cc5e2a56fd3869418d0dd61acdd8961,False,
pilot_003227,data/raw/tiny-genimage/images/Midjourney/192_midjourney_185.png,data/processed/controlled_v1/images/Midjourney/pilot_003227.jpg,1,Midjourney,192_midjourney_185.png,PNG,1024,1024,1.0,RGB,JPEG,224,224,RGB,controlled_v1,3f061001fbbb605666cdfc1a39901d8e9ff1d9f83b2ab026ffe46df0f0707a57,ee2bfc9a32fc1fe50028df59e008e2d9ff685d83685916d3dc7710fb696fdf92,False,
pilot_003228,data/raw/tiny-genimage/images/Real/n01943899_13473.JPEG,data/processed/controlled_v1/images/Real/pilot_003228.jpg,0,Real,n01943899_13473.JPEG,JPEG,500,358,1.396648,RGB,JPEG,224,224,RGB,controlled_v1,e68fadbddc2f4062cd15491e83037fbf3f38e2df270ed94ad68d93ed592b9d4b,eba152e94c610414efa6ef8f41c1029a21170ce866bc6f1204e44a559be40947,False,
pilot_003229,data/raw/tiny-genimage/images/SD15/108_sdv5_00148.png,data/processed/controlled_v1/images/SD15/pilot_003229.jpg,1,SD15,108_sdv5_00148.png,PNG,512,512,1.0,RGB,JPEG,224,224,RGB,controlled_v1,7d883a16c15cbda1d416f8b5beca228962f0db334cb07d237f81ba4ce8f36a54,f461d699fb934abbd95dad395381eea1ed595833698e9267c2afe00b0226697e,False,
pilot_003230,data/raw/tiny-genimage/images/Real/n01860187_7329.JPEG,data/processed/controlled_v1/images/Real/pilot_003230.jpg,0,Real,n01860187_7329.JPEG,JPEG,468,500,0.936,RGB,JPEG,224,224,RGB,controlled_v1,8b917c8b612f55c4a9e0e74b170c43130339011d89e917049badcc3f898f70b1,acdb399d43b9b5bc5caba4ab25ba1fe32f7a5be95298cbfb0be79a2a12e717d5,False,
pilot_003231,data/raw/tiny-genimage/images/VQDM/VQDM_1000_200_01_127_vqdm_00088.png,data/processed/controlled_v1/images/VQDM/pilot_003231.jpg,1,VQDM,VQDM_1000_200_01_127_vqdm_00088.png,PNG,256,256,1.0,RGB,JPEG,224,224,RGB,controlled_v1,1a05de2995b034e6290b2ccd4931e29cbb4bcf693ff062c1da860994f419a11a,20a1865e9fdd3cbddd6ce32577585d6c1508914d2b17eb4bf7191bdf7d85f290,False,
