image_id,binary_label,source_dataset,generator,canonical_generator_id,prompt_group,real_domain,path,sha256,fold_1_role,fold_2_role,fold_3_role,fold_4_role
SMARTPHONE_483125,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_483125.jpg,1ae16c5fe339872e9e7740c8500acbc0364dad38c1e295990abf37aa5a687ac1,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_602425,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_602425.jpg,2a3b3ff457247fa157ba5cbc2e95ba5d1cba9db3e8305f9ea34e69d6efbf7679,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_1009781,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_1009781.jpg,6ad8f6152385e2ce13e6cd2b25cf25abcbe1a1ccd304e4ed3baa629a578b0c41,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_787244,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_787244.jpg,a2d540f16f519e5b90a45ca62a346eb88fa35d87712e8ccb68f0fc3ff6602c72,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_673708,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_673708.jpg,fccfdd551d127e7f77bef784d28e17633da83d07bbc47a887578dc2e8707282d,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_818200,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_818200.jpg,89ecad6eefc538749f579a3bda40e738cbb869d0cdafc5b423c4ee3d2b1661d6,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_242024,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_242024.jpg,4cef27a5cbd1df1530118d5534614ed8bd8e9735c17ff4faeb8f709bf8f71358,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_182817,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_182817.jpg,fd81b4f13b91f420d7244eb45c884ade51972e0f38dd0bc8c57a83c0cacd003b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_168294,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_168294.jpg,d0f519ae06a00d8e5bd94a27f7776be83fddc02bdf7fab0acd83e1354369b201,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_112112,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_112112.webp,12beeef88f86f48f00bd2e8e66a81b4582a00e359b444336d3b21bf34adb3aa2,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_938929,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_938929.jpg,dbfdb666b3394438b6be7c65992a29c6ca6cea4dce3f2de5b7400975ef407ba9,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_868813,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_868813.jpg,865c45cf23c2c91c216597b594dd05fb6443635ee3c1042045c080f2ca474e16,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_991776,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_991776.jpg,51b45301d6c0188347e61498fd7b32dc1bbef67ba8b247575565aa556a4b22c1,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_700062,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_700062.jpg,4d60214f1c6d23a7f7d8e25106b2b0b7b17e439182deb4d01463d5c102599fe6,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_746908,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_746908.jpg,1544b425c17e88d24f1c81763024ca3a6d71828710208a242a4e0a443d43ff49,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_361109,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_361109.jpg,0f7d1558e6740b9497d0812bb393a5858b2ac6549f7389c9ee29d93d3cba3bcc,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_125986,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_125986.jpg,9161fef1f2d42f3bdb657bb402112724cba58246729c7c49ac9e2d16e7494339,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_241100,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_241100.jpg,a72ea5664b2a005b0e6679dbe1e41d70ad4207ee6fd747758872bbebaed65297,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_357393,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_357393.jpg,12fb47bfe159b81006197d299f3c13277d136945a2d222d7a0c22465b5798f0e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_144417,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_144417.jpg,64441e88bc43fb3ee0fc581e5c9b5a5499b5f2514dc97b11df854f2c3269eb76,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_604378,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_604378.jpg,99c6aa2583d4b8c013069db715333d54bd7cf9090a88b0cb80afc8d46c520c6c,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_389148,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_389148.jpg,4d02597106f3b32a9cddc54c07c0957f79266c472dcea8d9119f66d0e38d85b0,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_44975,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_44975.jpg,1fe5a5d4744db9f3c46403b7a77ca9a4a7388baee891f0206d41060ca66fd729,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_747043,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_747043.jpg,0e6dd7d991ad5aaac03d1c29b39c6867fb0fda8a7c55bfe3eb721d525368a8c2,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_701632,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_701632.jpg,a1c675ba10bfb685ecae1c8891706b4b1cb03e2537012b33ed9d08bf283a9770,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_631653,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_631653.jpg,e123bc3f95f4865aac2045602d2e84a4df4f6b856d4d26e20957d8d6a7f24b6c,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_948366,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_948366.jpg,ffef6647134ff2f9e8280a155313e4be59407829b1d6a185312b32fe704a231c,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_76623,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_76623.jpg,eff538739d50c8a944b4ba16333b206d5c8cec88019b568ff55457d70a015c35,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_610243,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_610243.jpg,7d8334e14be8e4ec75d645592b3c951b42e7abd14a104176b9015db94188fabb,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_742904,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_742904.jpg,88fa082b5b04e374acac7116af8fbf17ad04c2fc364c3954671abe281ae5be6e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_236825,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_236825.jpg,981b190f28a1ca9f3994f4b3d35d73ea4f30284ae039523c4b1ef85441b10039,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_193357,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_193357.jpg,0ea4642c6ed473269d6ec464af92e3c5433fff13ce72bc9b81906f08d3c42d5b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_727660,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_727660.jpg,b22f4ecdde4bc68dca9c0a4e6215ac94af7cb81cdcc90e37e0c0895787363c6e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_636430,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_636430.jpg,18df889d1e2161544ed0240d5ff98ac988fb8f5ac3219683829ae408078ccfbe,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_380800,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_380800.jpg,583bf20e588c15e80b83be755d72189a510723f67760879793110cd6085e0a15,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_1661,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_1661.jpg,b64591d922867f47c921b7dc67ad7f1d6f83f33b0a426fa2bb59a42ca05a4522,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_569540,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_569540.jpg,03c14d1db45c7292ab657dc486a4b96bf74b873c7f46c526729fef9ced9be2e5,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_408086,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_408086.jpg,f849813507a97f094731e4bc667085aa917e26ec15ae43d1169fbfe875011086,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_805523,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_805523.jpg,691555884aeef25a8fed0fc56045d4f7748924c2988c5cc44ce562147fed4aea,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_807082,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_807082.jpg,8293cbbfeada32cc6ae773144898665b449c7e95d32769006d9d909f985d50b9,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_226070,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_226070.jpg,050f9e890ffe9e55c8f65915b8348c2859c0196e2cfebdccdd9d2eeedecdd574,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_838917,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_838917.jpg,c36896e24d6a935ebb40c6c2c8f38ac990d164de3c672c0d9400071c6db243ee,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_63616,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_63616.jpg,5af9f6d46a9be9424649a4b6e19458e9c7627b29a63dfb13b4b935e17c47a952,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_498450,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_498450.jpg,8e3250285fd2d60b20044010b34c5fdb0d6bc5d5bcb74aa46eabce056be4be17,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_494157,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_494157.jpg,8a98ba2b7af6a4734ae3b73ebfd89be40cea3ba10554525fa563b76edeb1195f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_622535,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_622535.jpg,3a2088ab5f36c0c71bd0fb0aea8121fa7cd5990d84aa8c071a911a08741bd835,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_294094,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_294094.jpg,2b0186d966304dd9c91343eee34ac02a73f19f8c783427231bbeb38959a5e797,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_87244,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_87244.jpg,ba862d5ecefff7de670f74ce643513e649dbdc4a4a8bf231d2d373eddbacb9c6,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_909617,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_909617.jpg,e509755eb2d4c1463890d4263638ee606f92a3c5be56a9a8197c49625b904baf,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_116559,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_116559.jpg,4b0dab0ced8a6818143d96222834e43ada0f9a7b8a0a08ab366bc20070ec3af3,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_964906,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_964906.jpg,8d5643761c88a3e51345e93d0a8592e69f33e74fa4e3af83e28f24f6c09b4896,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_264393,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_264393.jpg,a7b6ad9a181d7b90545833382cf2fe86526a65828a4a1c1ce1092def5769b653,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_403503,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_403503.jpg,76030f03e1665072d0f4c54ebabc8041cddd40d8ae34d9b611cae7f19bc0bb9b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_298004,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_298004.jpg,4f6e7fac9d656d84a30f9dd6d3d22b9a7e90e93c06552e5cadf0e92be48eb3cd,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_155723,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_155723.jpg,85527745a3b03ff87d11fbaa32fb51ea370a5c05b2816cc20e33bdccf671dcf2,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_684718,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_684718.jpg,446ffda403a4a85004cfc187b2a552a2cb61c416d299b70dfbfdb293e52190c5,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_1032382,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_1032382.jpg,991f7ee8dc3bbd876d777d58630b3b546a57c3d2c83d1137b2c79cac68c7442e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_275100,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_275100.jpg,b3c01458102368ac01cc5ca874a2cb13099aa5004df62ae237dfa5ebf4caa5f3,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_749073,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_749073.jpg,cda4f688c7cd6ebb15ae303505f56726ac69f3c6f924c6047d3ab90d23e1fa2a,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_356407,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_356407.jpg,8e94556fd4bff8a7cea45674c27b823478a6265f9dc3e833f443575ddf57b306,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_731954,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_731954.jpg,d25b9ee313acb31b297af79d172373531fd1796e5ceaf8d7caedf8b3e765030f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_155864,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_155864.jpg,725bb3c030b7145765c40e301da7db7fad615456c34338a0f49691b545b62742,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_693336,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_693336.jpg,0e3f19512fb5b149410bce4672d850478d1dfed77b35518d8813756102c948e8,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_709095,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_709095.jpg,bfce02460b1c0adcbc51b60c914eba454afc9f2e3738d0cb95e5aee55d7938fe,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_782760,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_782760.jpg,f19ab7b247cea660823f3f693832a5b46e3f3ce4c4eaac857f8668fa637c07fd,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_451471,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_451471.jpg,079c80755d89c4342c1b51e09bbfab1d0b974c61f0d8f13d02db810ebe66943d,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_101911,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_101911.jpg,dcce028033c80143d880ff9134380fae1111c84c6d2fbaab59b32917cd2739e4,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_939025,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_939025.jpg,9b7de1632ab76c149e6719bb4950e487700eaa32850716a40aed18c1b40fa54f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_764677,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_764677.jpg,f891c5075ce0a1a12bf0196362eda5f331720817e13849303afae11af1703e2e,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_178889,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_178889.jpg,bc52496d27f85e6f5c2a92b605dd127217cf0058ed695497e06c090c21f1532b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_544699,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_544699.jpg,1333f1af7246eefd25d8853e222444216b23d8b38a2bcdca8c1e400f4299a4e4,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_979588,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_979588.jpg,5ec1bf324cdd62918c93c4612245503dd833df68fdd8499487ab779c995b50a9,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_204028,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_204028.jpg,d6483ef910e3d3e0c25771b30b07d0eda801dee6cfa4144db1be2a036cf8e005,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_432319,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_432319.jpg,26de3834e50e61d411b6f7faba14a67627e14ff1ea1e0f693d8de5227df6b083,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_619346,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_619346.jpg,4c106b1621347f1bb42a8cd5654a8945fe676fd8874066a8a72df4b8d3a6660d,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_207135,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_207135.jpg,ae4836cbb631f49fad1501866c3177cac7fbe502afda21b4d9084ca6a2313977,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_118163,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_118163.jpg,4e520cd01ba5b93a63d3455e11867c70b78c5ee764240113d9d7a6b94ef23699,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_643080,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_643080.jpg,a058aea2b99e37f25352e587583ede8fa3d529584d00e01fb0049afc21e6d2ac,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_609261,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_609261.jpg,5c6bf01e92160c44af0f85f5d3257edc80ae8f04454ffc1d8eada3191d70a469,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_203308,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_203308.jpg,6cc01668e8fa714dd067d23ab6547b57cda71952b58450b910c4deb39aa97655,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_28084,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_28084.jpg,18d9fb04b9da3397043680f0043f2d0b8c465a775bf2c0c1cd9b2aa7aa3fbada,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_195648,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_195648.jpg,cac62dd0a7bac47b8ee1b7b0deaa6b7cdf076e7e054859652e3a83247a2f4156,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_570849,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_570849.jpg,98b9c42edee278301982b51145a50bc3b075f4cd678597b577884595cdd8f7c2,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_422205,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_422205.jpg,607dd71be8b673dc8cce77a863307f3ae91be90f8eb649b6573891a4989b5b0f,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_371828,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_371828.jpg,0aab3b6e10ad27439b9087c2caf429b0facaca3d401a1087b8fc8f8a9e3ca97a,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_134304,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_134304.jpg,03398073260660b2e947e767e613c51b1f9ec4a694432e8276ce1e85de6eaef3,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_793760,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_793760.jpg,73386e4e59d654d7b294554c573e81ddf403b65079ef430429036cb3bd167014,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_764140,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_764140.jpg,e1c31a06f5738d07a934ea0ba58c124c048686e233ff9295fa8e8b61c4c0ea97,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_757424,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_757424.jpg,af55675e20b7a0c672811adf34eb3b4310da0f1eba0ac744f95457078dd2e6d0,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_297014,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_297014.jpg,07db2b3db829860c3b9a2762affe06535e6e3bda3fff68f79eee351d5eafe86b,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
SMARTPHONE_38845,0,Smartphone,Real,real::Smartphone,,Smartphone,data/v2/smartphone_real/SMARTPHONE_38845.jpg,1a0e945d0a75548716499550be8a9312649e1b03e584e514b8d80815d49333ce,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION,REAL_VALIDATION
