image_id,prompt_id,generator,source_dataset,dataset_revision,label,native_path,source_hf_path,width,height,format,sha256,provenance_status
QWEN_0715_HunyuanImage_30,715,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000715_d620bd0c.png,images/HunyuanImage-3.0/000715_d620bd0c.png,1024,1024,PNG,939e9b4c0a748f23ee304feecc246f33828c83e773327a923a3aaa7df5f55158,verified
QWEN_0715_Imagen_40,715,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000715_641f2f52.png,images/Imagen-4.0/000715_641f2f52.png,1024,1024,PNG,686c1c77ce20d2440c286ee89f82d019b7eda4d9a0bdd6622429958a9811c0e1,verified
QWEN_0715_Imagen_40_Ultra,715,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000715_20bfaa8a.png,images/Imagen-4.0-Ultra/000715_20bfaa8a.png,1024,1024,PNG,c6410f1d54fcf6722ba9e0f2a47d770b34600bdf80b5bce4f08f3375d4a3b78f,verified
QWEN_0715_FLUX2_pro,715,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000715_7d26d8e8.png,images/FLUX.2-pro/000715_7d26d8e8.png,1024,1024,PNG,683ec22e518540e488629c4fb274a1a7914cf222e494857cc18ca774b293b4aa,verified
QWEN_0717_Qwen_Image_20_pro,717,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000717_9f6a46d3.png,images/Qwen-Image-2.0-pro/000717_9f6a46d3.png,1024,1024,PNG,3d0bf12839170773c99251841882833851c755fa534e560f4fb1fc1c67c1926d,verified
QWEN_0717_gpt_image_2,717,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000717_8263c5e2.png,images/gpt-image-2/000717_8263c5e2.png,1024,1024,PNG,03eb9ef2b0ad14057de9a6522b3194d7e413282b6f4e3b4496ed9d06bf0cfa73,verified
QWEN_0717_FLUX2_max,717,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000717_1c9fe317.jpg,images/FLUX.2_max/000717_1c9fe317.jpg,1024,1024,JPEG,8fa55f87bc2783eb07c421c034646842a301cab5b4cf3f588bccbebca03acc97,verified
QWEN_0717_nano_banana_20,717,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000717_b2bf33db.jpg,images/nano-banana-2.0/000717_b2bf33db.jpg,1024,1024,JPEG,ab55ea21a4502265634e98c1784e422754dd706a7e529553f7177f8f3d6f41d7,verified
QWEN_0717_nano_banana_pro,717,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000717_438c9ce5.png,images/nano-banana-pro/000717_438c9ce5.png,1024,1024,PNG,8f6abbe7b00f65656c658fccf302748ad33c93187c015324437633a161ae6826,verified
QWEN_0717_Seedream_40,717,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000717_a062170d.jpg,images/Seedream-4.0/000717_a062170d.jpg,1024,1024,JPEG,b199802ae6a14eaa9514a4b83770dc3241d3cfbe91379b38eae573f7e6e42565,verified
QWEN_0717_Seedream_45,717,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000717_507c11fa.jpg,images/Seedream-4.5/000717_507c11fa.jpg,1024,1024,JPEG,59bd0e4895c2b2da5a62ae33c744e57ce6bc1f6f9ea039f9cdc66b5314eac2d0,verified
QWEN_0717_Seedream_50,717,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000717_43a443f4.jpg,images/Seedream-5.0/000717_43a443f4.jpg,1024,1024,JPEG,71f848208cf8b1524fb8cf973095afd67cc09cb559de76613c5c8d804b957be1,verified
QWEN_0717_GLM_Image,717,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000717_c2edf741.jpg,images/GLM-Image/000717_c2edf741.jpg,1024,1024,JPEG,77b66b5436526c38a289cdd639279fd87cb9327c5fd3359cf81ad21ed781924c,verified
QWEN_0717_kling_v2_1,717,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000717_0583ea79.jpg,images/kling_v2_1/000717_0583ea79.jpg,1024,1024,JPEG,f0039af2346955747ac685ff28dd81cd1d677cd71cfb9115029de500f848e818,verified
QWEN_0717_Qwen_Image_2512,717,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000717_2805bf14.jpg,images/Qwen-Image-2512/000717_2805bf14.jpg,1024,1024,JPEG,7064db1eeab1d25214bf73f4ca284b1c6dff8621eaad60816d022d9df2b93351,verified
QWEN_0717_Qwen_Image,717,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000717_4d61fcf7.jpg,images/Qwen-Image/000717_4d61fcf7.jpg,1024,1024,JPEG,00e44f72403532fab01f5b24b0f3f66cf4dfda30b88414bd882dcbb656aab490,verified
QWEN_0717_GPT_Image_1,717,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000717_ea719ca6.png,images/GPT-Image-1/000717_ea719ca6.png,1024,1024,PNG,4e957637f06e192be867e8410fd4fed6d14bf909007f1668bc5fcb0c98b1a358,verified
QWEN_0717_GPT_Image_15,717,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000717_cf0273b0.png,images/GPT-Image-1.5/000717_cf0273b0.png,1024,1024,PNG,64be1e7f1843026bf07beb8cecfc327c023db8f17145b9332de14f03222ec37b,verified
QWEN_0717_HunyuanImage_30,717,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000717_cdb8e112.png,images/HunyuanImage-3.0/000717_cdb8e112.png,1024,1024,PNG,21d9a3fc58201ffe62da532a33e6903088bb791ed4d91ff4cae480b4257f5a3a,verified
QWEN_0717_Imagen_40,717,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000717_c062597e.png,images/Imagen-4.0/000717_c062597e.png,1024,1024,PNG,0694c69b266fd5e3cf4d5bc805329951f3c958778f75fe1cbcf8a59a35588c23,verified
QWEN_0717_Imagen_40_Ultra,717,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000717_30f9881d.png,images/Imagen-4.0-Ultra/000717_30f9881d.png,1024,1024,PNG,10a6921e4c1d0a718cad4fe24cc4d6c751c3600e6bcc32a5f0fa60a49d16f7bc,verified
QWEN_0717_FLUX2_pro,717,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000717_751fa5ec.png,images/FLUX.2-pro/000717_751fa5ec.png,1024,1024,PNG,8ef70884c0276b267b3d1b5c734d1061c582262a7456fffe58163e8ddf053d89,verified
QWEN_0721_Qwen_Image_20_pro,721,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000721_b74cdb0a.png,images/Qwen-Image-2.0-pro/000721_b74cdb0a.png,1024,1024,PNG,cb3b4edbcdfec522756515eed07c03ca24134f2498eeac066d23a6ca7ec356a7,verified
QWEN_0721_gpt_image_2,721,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000721_e3e21c34.png,images/gpt-image-2/000721_e3e21c34.png,1024,1024,PNG,88e43321592aa3e94c1bbf559c43191cdcbb7b3a2d3c0c3bfcc18baaa9d78ab2,verified
QWEN_0721_FLUX2_max,721,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000721_e830bfba.jpg,images/FLUX.2_max/000721_e830bfba.jpg,1024,1024,JPEG,84d92ca731c66db40dc7ca747e704b2b20d9cff9667ad1405382a3ffaed95c4b,verified
QWEN_0721_nano_banana_20,721,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000721_dc30e9bd.png,images/nano-banana-2.0/000721_dc30e9bd.png,1024,1024,PNG,6976052f675748264545358a87e1f4ccd9133d2601684393c4660aa1a3b608ab,verified
QWEN_0721_nano_banana_pro,721,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000721_bcaf6d7d.png,images/nano-banana-pro/000721_bcaf6d7d.png,1024,1024,PNG,df68ef9699aa3df85635a2126832f684e1137ff14a1201127b9012a92c3eafc1,verified
QWEN_0721_Seedream_40,721,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000721_418102f4.jpg,images/Seedream-4.0/000721_418102f4.jpg,1024,1024,JPEG,ccf903ac6fea18cc223e77eb2e120367247e43f6726146511c08604e764b91f2,verified
QWEN_0721_Seedream_45,721,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000721_08379890.jpg,images/Seedream-4.5/000721_08379890.jpg,1024,1024,JPEG,720b040d470924f4d23468d1bdf5022792ba9360707f1f0f34be3122233e186a,verified
QWEN_0721_Seedream_50,721,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000721_9e62edbf.jpg,images/Seedream-5.0/000721_9e62edbf.jpg,1024,1024,JPEG,37721505c62f4660d530a450de94e1c068f13d87dd0d85dde7164979d5c02cc9,verified
QWEN_0721_GLM_Image,721,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000721_1f125933.jpg,images/GLM-Image/000721_1f125933.jpg,1024,1024,JPEG,681fd86af83e90b1ed7c2571aae736c64ed6e3811ef6b948202500493a377e0d,verified
QWEN_0721_kling_v2_1,721,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000721_fe4374a8.jpg,images/kling_v2_1/000721_fe4374a8.jpg,1024,1024,JPEG,89d9d95614f9209a83160fb85e132d8dd4e4d1608b0e5613fac0c6fc1bd603a6,verified
QWEN_0721_Qwen_Image_2512,721,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000721_e5b48a8d.jpg,images/Qwen-Image-2512/000721_e5b48a8d.jpg,1024,1024,JPEG,a7bcacb2acf6e7a317a6ec9b35e85e4722b4949c28cfe8785bebfc256af23e43,verified
QWEN_0721_Qwen_Image,721,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000721_88930e0f.jpg,images/Qwen-Image/000721_88930e0f.jpg,1024,1024,JPEG,a6a264bc2fcb65e9366840618446e4d5247de8bff2143915cdc15bf3678b8597,verified
QWEN_0721_GPT_Image_1,721,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000721_06aaaf24.png,images/GPT-Image-1/000721_06aaaf24.png,1024,1024,PNG,9281bd85ec5e7b9fdf3267fe07f8b45932323e88a23e6b9bf19d09ad9d401de9,verified
QWEN_0721_GPT_Image_15,721,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000721_92b77e86.png,images/GPT-Image-1.5/000721_92b77e86.png,1024,1024,PNG,6d7188111dad7d5c47731e419789d560d8452264006ff197acafa6b21e2daab4,verified
QWEN_0721_HunyuanImage_30,721,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000721_4f8bf365.png,images/HunyuanImage-3.0/000721_4f8bf365.png,1024,1024,PNG,e84a0faa67f76e566ee18304dcbbdc2bf16f05ea404cfa621f45ac6cc5a99679,verified
QWEN_0721_Imagen_40,721,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000721_a98b953e.png,images/Imagen-4.0/000721_a98b953e.png,1024,1024,PNG,8a58c224f6ff35377c1188916b65abbfea34ba3927458d943ca4f372dfdaa038,verified
QWEN_0721_Imagen_40_Ultra,721,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000721_8eeffb47.png,images/Imagen-4.0-Ultra/000721_8eeffb47.png,1024,1024,PNG,40e8c8db0f046b2e20480609f0adf96896557046f3a0378375b0f172d8c894c9,verified
QWEN_0721_FLUX2_pro,721,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000721_9d63063e.png,images/FLUX.2-pro/000721_9d63063e.png,1024,1024,PNG,21d60f8a74aa195d9c09dd0b1ebf8fd4d5a8a7e75b34ccf0167ed1f61e867ec8,verified
QWEN_0723_Qwen_Image_20_pro,723,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000723_d8217ce9.png,images/Qwen-Image-2.0-pro/000723_d8217ce9.png,1024,1024,PNG,50f1f0cd10c16e5598a3e1a8461e97acc41375836242d366059d4d305fce1285,verified
QWEN_0723_gpt_image_2,723,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000723_97d6e610.png,images/gpt-image-2/000723_97d6e610.png,1024,1024,PNG,c041dd63d6ed99b6296a301384e085f2b7d1bbe760b307fd79d0cdb22183abfe,verified
QWEN_0723_FLUX2_max,723,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000723_fd28ff1a.jpg,images/FLUX.2_max/000723_fd28ff1a.jpg,1024,1024,JPEG,f52beffb4822282a88906e186bd0f6bd3027d1f68fcbfc76ad9505f8c6e1c897,verified
QWEN_0723_nano_banana_20,723,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000723_417c7063.jpg,images/nano-banana-2.0/000723_417c7063.jpg,1024,1024,JPEG,0fa34fce871efb394fff73de9311d117aebe91c1f7c638b01c6c27db31bcc757,verified
QWEN_0723_nano_banana_pro,723,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000723_b113472e.png,images/nano-banana-pro/000723_b113472e.png,1024,1024,PNG,442ad245daf9f73c6466695fc7983bc0a25d2f9cb11859ef5f0852f72f875fb7,verified
QWEN_0723_Seedream_40,723,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000723_be8c9afe.jpg,images/Seedream-4.0/000723_be8c9afe.jpg,1024,1024,JPEG,26104d32bd39d9824746fa32d3e125fd99dc5fe2e5057266596ac4d3630d2f5b,verified
QWEN_0723_Seedream_45,723,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000723_a78d720e.jpg,images/Seedream-4.5/000723_a78d720e.jpg,1024,1024,JPEG,40052f192177c7771814bdd252957804ff211ee9da34c446d47a39d13740e69a,verified
QWEN_0723_Seedream_50,723,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000723_224b9cad.jpg,images/Seedream-5.0/000723_224b9cad.jpg,1024,1024,JPEG,44f8bf5444ba4d1788fb554e33e59774fecde1f8301ca8ddefc3902bfe7db7c7,verified
QWEN_0723_GLM_Image,723,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000723_bcd0e7cd.jpg,images/GLM-Image/000723_bcd0e7cd.jpg,1024,1024,JPEG,883b95b2d1df84b0da280f4aad5a4e840a042aea690e0cc4a96aa57038487ae9,verified
QWEN_0723_kling_v2_1,723,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000723_7265747f.jpg,images/kling_v2_1/000723_7265747f.jpg,1024,1024,JPEG,19e6af526ddc84b06c4c76cbc4a9926f14314dd450261314d7ffbae87977f894,verified
QWEN_0723_Qwen_Image_2512,723,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000723_10948982.jpg,images/Qwen-Image-2512/000723_10948982.jpg,1024,1024,JPEG,f650565160b46da803e8442fbcd34bc07d1d67dd138f856b4b87d73b399c0217,verified
QWEN_0723_Qwen_Image,723,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000723_bdcab96d.jpg,images/Qwen-Image/000723_bdcab96d.jpg,1024,1024,JPEG,9343b8eb4db2a4b80fb2b75a8e1bffda4015079488bf1ff9c8fec6186e9902c9,verified
QWEN_0723_GPT_Image_1,723,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000723_99043d8f.png,images/GPT-Image-1/000723_99043d8f.png,1024,1024,PNG,b04df161e2f54d19b5225a2040a5baacc1025f2cfb70f033b4da87b863e3d1a2,verified
QWEN_0723_GPT_Image_15,723,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000723_6d8b4f52.png,images/GPT-Image-1.5/000723_6d8b4f52.png,1024,1024,PNG,5e846c646a3eb1c4d9c0a5ec33cbfe94712741b83de35f14edb2c1b99a313166,verified
QWEN_0723_HunyuanImage_30,723,HunyuanImage-3.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/HunyuanImage-3.0/000723_6f4596eb.png,images/HunyuanImage-3.0/000723_6f4596eb.png,1024,1024,PNG,8e69c1999ed5dac1404ae61b10d1b19410c73fafed53de3d1d8f64fd5af8f6c5,verified
QWEN_0723_Imagen_40,723,Imagen-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0/000723_ae3d67e9.png,images/Imagen-4.0/000723_ae3d67e9.png,1024,1024,PNG,71bcc35af8b7fa324c5a2c1151e17a7c180cb7a9cee417ac77813b808f0ae6d6,verified
QWEN_0723_Imagen_40_Ultra,723,Imagen-4.0-Ultra,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000723_a6211fbe.png,images/Imagen-4.0-Ultra/000723_a6211fbe.png,1024,1024,PNG,ae473a0ef9393d2f149a3956a1c57b4d5923bc24d3ee40e92d14a9e8c6329c2e,verified
QWEN_0723_FLUX2_pro,723,FLUX.2-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2-pro/000723_d7db7d02.png,images/FLUX.2-pro/000723_d7db7d02.png,1024,1024,PNG,e079c3e6008ee3d8a612a538ed6d1652436660492bf47af97c97133b6f0efd37,verified
QWEN_0740_Qwen_Image_20_pro,740,Qwen-Image-2.0-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000740_a23ecc8e.png,images/Qwen-Image-2.0-pro/000740_a23ecc8e.png,1024,1024,PNG,ccfed570a042a9bb866ebcd7051d8b1fdf5021b93cd6c9bd50b68772db477081,verified
QWEN_0740_gpt_image_2,740,gpt-image-2,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/gpt-image-2/000740_afe87b5a.png,images/gpt-image-2/000740_afe87b5a.png,1024,1024,PNG,bbc2d37f280e49d7134a73f547c07a99acfd7f437ce1d2f9e6ce9fa095b67115,verified
QWEN_0740_FLUX2_max,740,FLUX.2_max,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/FLUX.2_max/000740_715291aa.jpg,images/FLUX.2_max/000740_715291aa.jpg,1024,1024,JPEG,151bed581dbca8fc87e70f664f5b715ddcebc9d85f622a4cf0c4b10d4dc825f1,verified
QWEN_0740_nano_banana_20,740,nano-banana-2.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-2.0/000740_11a34ed7.jpg,images/nano-banana-2.0/000740_11a34ed7.jpg,1024,1024,JPEG,6224d33b1300d5683cffde42f745383f274e0e56e3f6c1ffbefd0ed2fa5f1ced,verified
QWEN_0740_nano_banana_pro,740,nano-banana-pro,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/nano-banana-pro/000740_9b82e283.png,images/nano-banana-pro/000740_9b82e283.png,1024,1024,PNG,2656d99772bbcd44d72485aaee83f6273c0c15a5b11dbeb7f828b1bf7a6166d0,verified
QWEN_0740_Seedream_40,740,Seedream-4.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.0/000740_f191acfb.jpg,images/Seedream-4.0/000740_f191acfb.jpg,1024,1024,JPEG,9a024d4089e1820eca392204426cd0189d094addc7556cec74cefca869acb073,verified
QWEN_0740_Seedream_45,740,Seedream-4.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-4.5/000740_2f1b9a77.jpg,images/Seedream-4.5/000740_2f1b9a77.jpg,1024,1024,JPEG,9271539fd364838f114e2a6edb6e5284b1440eb3cc2b8059c22be7d82d0912f4,verified
QWEN_0740_Seedream_50,740,Seedream-5.0,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Seedream-5.0/000740_3cb43656.jpg,images/Seedream-5.0/000740_3cb43656.jpg,1024,1024,JPEG,07c40ad66bbea9882c8eac916ec705ab8a0498e10ba84b83fd9043cd22bbeb2a,verified
QWEN_0740_GLM_Image,740,GLM-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GLM-Image/000740_9e21f1b9.jpg,images/GLM-Image/000740_9e21f1b9.jpg,1024,1024,JPEG,531272876580a92b485799923bd00da9a047455d546defaa93c3fd2d255d76c6,verified
QWEN_0740_kling_v2_1,740,kling_v2_1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/kling_v2_1/000740_eb93b66d.jpg,images/kling_v2_1/000740_eb93b66d.jpg,1024,1024,JPEG,dfc35b43d10e7da11cef8839a25f2c81b1a5397cd37d731efb7f389b6cb302dc,verified
QWEN_0740_Qwen_Image_2512,740,Qwen-Image-2512,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image-2512/000740_b1500028.jpg,images/Qwen-Image-2512/000740_b1500028.jpg,1024,1024,JPEG,7a3097456ad3eace0b057fbb5bb1c59cd52e2bd7603e08d41ff92e6a721594db,verified
QWEN_0740_Qwen_Image,740,Qwen-Image,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/Qwen-Image/000740_57da836c.jpg,images/Qwen-Image/000740_57da836c.jpg,1024,1024,JPEG,b4b143d4a728cd80b3f30b06b03d536c94b0889480102361316fdc8b49e41f14,verified
QWEN_0740_GPT_Image_1,740,GPT-Image-1,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1/000740_93bb9e80.png,images/GPT-Image-1/000740_93bb9e80.png,1024,1024,PNG,aeda817112398c28ba9b77acc5648804794a00eb655357b2df94ce9f96d08df9,verified
QWEN_0740_GPT_Image_15,740,GPT-Image-1.5,Qwen/Qwen-Image-Bench,d2493deb153b020cf169c7e3f57d15e4dd697038,1,data/external_v2/public/qwen/images/GPT-Image-1.5/000740_7cde7e7b.png,images/GPT-Image-1.5/000740_7cde7e7b.png,1024,1024,PNG,6ffc18b6a2549c5558302f06d172e57df56c02284db3473439ffb34c97510cdf,verified
