image_id,source_dataset,dataset_revision,license,acquisition_date,domain,class_name,label,generator,native_path,source_hf_path,width,height,format,mode,sha256,provenance_verified
MLLM_TEX_GPT-Image2-fake_4,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/4.png,images/Raw/Texture Images/GPT-Image2-fake/4.png,1448,1015,PNG,RGB,97a172e63f59e5c23153709ba441fb416c21db9894acb1768493723b0adc6457,true
MLLM_TEX_GPT-Image2-fake_40,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/40.png,images/Raw/Texture Images/GPT-Image2-fake/40.png,1448,999,PNG,RGB,e68a999bcaf907d64e6db9a2c5aa2afe528771352108589f2de36484251785d1,true
MLLM_TEX_GPT-Image2-fake_41,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/41.png,images/Raw/Texture Images/GPT-Image2-fake/41.png,1086,1332,PNG,RGB,edf06f50230400019af5f12f466c8013c845bf31becae1366a87ef5d9ab21416,true
MLLM_TEX_GPT-Image2-fake_42,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/42.png,images/Raw/Texture Images/GPT-Image2-fake/42.png,1086,1332,PNG,RGB,ed9409275d2856cc30ae5739ce7dfc174a31a36f22a43be8de30c2dcd7397957,true
MLLM_TEX_GPT-Image2-fake_43,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/43.png,images/Raw/Texture Images/GPT-Image2-fake/43.png,1086,1332,PNG,RGB,2d885af4071a8f5cf6c699c5bc24561f3d068cbb6d7d937efea52a71ddb5141a,true
MLLM_TEX_GPT-Image2-fake_44,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/44.png,images/Raw/Texture Images/GPT-Image2-fake/44.png,1448,999,PNG,RGB,b846783a77866910cbd3a04722c89a897de5d34189b8512a2e07368ea807f738,true
MLLM_TEX_GPT-Image2-fake_45,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/45.png,images/Raw/Texture Images/GPT-Image2-fake/45.png,1448,1015,PNG,RGB,4d28222c65af514cb037a1bf5249ed7ea3977a3f5efcf4d59aeaea80f1f5fe8c,true
MLLM_TEX_GPT-Image2-fake_46,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/46.png,images/Raw/Texture Images/GPT-Image2-fake/46.png,1448,999,PNG,RGB,00bed398d793ba9e9fa4c700ac94ddc1c4a98d82eaa6f7c8a35bb0521c590cfc,true
MLLM_TEX_GPT-Image2-fake_47,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/47.png,images/Raw/Texture Images/GPT-Image2-fake/47.png,1448,999,PNG,RGB,aff683cd82f2c3576824f03d6e16f01cd7fcca5a5095c3e29dd4bee41b52a3ac,true
MLLM_TEX_GPT-Image2-fake_48,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/48.png,images/Raw/Texture Images/GPT-Image2-fake/48.png,1448,999,PNG,RGB,5e71dd250618221bd127f579a513e67d1a281e45276e9fdbcf407df9b9975891,true
MLLM_TEX_GPT-Image2-fake_49,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/49.png,images/Raw/Texture Images/GPT-Image2-fake/49.png,1448,999,PNG,RGB,50155f968202fd87ea5df64b303115f3b9a4e7cf22a9265774e14d5e68b46dc8,true
MLLM_TEX_GPT-Image2-fake_5,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/5.png,images/Raw/Texture Images/GPT-Image2-fake/5.png,1448,1015,PNG,RGB,e8ef4dc5f44b4f5e2c793e40446685fb71a75e7133ff87bdbd1d2c30a228cfd0,true
MLLM_TEX_GPT-Image2-fake_50,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/50.png,images/Raw/Texture Images/GPT-Image2-fake/50.png,1448,999,PNG,RGB,e3feff3f249eb34486b95474eaa477a6879ab3ffbb6be2c4d89dec85f082790c,true
MLLM_TEX_GPT-Image2-fake_51,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/51.png,images/Raw/Texture Images/GPT-Image2-fake/51.png,1448,1015,PNG,RGB,1f7ea0ed90d1cb57ebf1d89d3c9805399bd6003d03e57b38c356a4c8117017bd,true
MLLM_TEX_GPT-Image2-fake_52,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/52.png,images/Raw/Texture Images/GPT-Image2-fake/52.png,1448,1015,PNG,RGB,2c5d8c273c8cea89ed2c549640af6387e43d205aa2071573be82088eb5da4b78,true
MLLM_TEX_GPT-Image2-fake_53,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/53.png,images/Raw/Texture Images/GPT-Image2-fake/53.png,1448,1015,PNG,RGB,d713082b95b63a67e8eeb360debeec05e4b09836a6f7d41bb3fdb3a90b66fc60,true
MLLM_TEX_GPT-Image2-fake_54,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/54.png,images/Raw/Texture Images/GPT-Image2-fake/54.png,1448,1015,PNG,RGB,644eb12e9c5a54d673f2f83a62b867520a02b76c65dcba0fc34b1f00701807ae,true
MLLM_TEX_GPT-Image2-fake_55,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/55.png,images/Raw/Texture Images/GPT-Image2-fake/55.png,1448,1011,PNG,RGB,ebabc4178596a768d660efc31b3f23617da193c234321a2bb732d938c51d01cb,true
MLLM_TEX_GPT-Image2-fake_56,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/56.png,images/Raw/Texture Images/GPT-Image2-fake/56.png,1448,998,PNG,RGB,4fd3ac6db91dada068d7d35195e7487b5ab8445ca672816efe9395ceec7b7a4b,true
MLLM_TEX_GPT-Image2-fake_57,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/57.png,images/Raw/Texture Images/GPT-Image2-fake/57.png,1448,1002,PNG,RGB,6d4906118f3e3850f8db10fe6a14bfdf1994de2ec7973fb68d26d1c9c9cc6fb4,true
MLLM_TEX_GPT-Image2-fake_58,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/58.png,images/Raw/Texture Images/GPT-Image2-fake/58.png,1448,1013,PNG,RGB,d690db2cfcc57c352b55a04dc38510ad4524bd7651dcd788b31c712471bd9588,true
MLLM_TEX_GPT-Image2-fake_59,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/59.png,images/Raw/Texture Images/GPT-Image2-fake/59.png,1448,1001,PNG,RGB,d0cb06c58708887a8d71e2b6c2f96c66e288dee46a3c5fb627f2efac88c70197,true
MLLM_TEX_GPT-Image2-fake_6,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/6.png,images/Raw/Texture Images/GPT-Image2-fake/6.png,1448,1015,PNG,RGB,f8a9cfa4ba8a1636820b80307ddbd20f7f9e87717a89a809674f846c25ee5656,true
MLLM_TEX_GPT-Image2-fake_60,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/60.png,images/Raw/Texture Images/GPT-Image2-fake/60.png,1448,996,PNG,RGB,bd82278e5316dcf05621e10db0dd1638a1ae7d579e15719877db68fc32187a50,true
MLLM_TEX_GPT-Image2-fake_61,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/61.png,images/Raw/Texture Images/GPT-Image2-fake/61.png,1448,1001,PNG,RGB,f1af398a1452732b6d4c66609bb8f818e2f4bf921b04663a095afb2f32d312ce,true
MLLM_TEX_GPT-Image2-fake_62,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/62.png,images/Raw/Texture Images/GPT-Image2-fake/62.png,1448,969,PNG,RGB,04a9900e2bcb14152f2c7535c47bdc93f993ba9f257d5b64b0334f1187f30527,true
MLLM_TEX_GPT-Image2-fake_63,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/63.png,images/Raw/Texture Images/GPT-Image2-fake/63.png,1448,973,PNG,RGB,262c4c0c05210c2b1895c79f2ba7ad941f534dec1b20758eaa9186e2913fb53a,true
MLLM_TEX_GPT-Image2-fake_64,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/64.png,images/Raw/Texture Images/GPT-Image2-fake/64.png,1086,1386,PNG,RGB,b4f26d2e746d6eb47b2989f103c4f32279745d5d23f419e5e979b3f50f86357c,true
MLLM_TEX_GPT-Image2-fake_65,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/65.png,images/Raw/Texture Images/GPT-Image2-fake/65.png,1086,1397,PNG,RGB,6f9e22d0573d5675c4fbb40bf9c666ac16cdd459586b47bfc43453e0034a6de3,true
MLLM_TEX_GPT-Image2-fake_66,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/66.png,images/Raw/Texture Images/GPT-Image2-fake/66.png,1086,1397,PNG,RGB,34a6a787d44e933bd5c9cf603f48861c4d60edb6d89bf778563c08ddf9fb92bc,true
MLLM_TEX_GPT-Image2-fake_67,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/67.png,images/Raw/Texture Images/GPT-Image2-fake/67.png,1448,1028,PNG,RGB,1dfc4a38e6fa18484e6d7450bbf246a7df4e722a34e657b3a8eec551c5fe2bce,true
MLLM_TEX_GPT-Image2-fake_68,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/68.png,images/Raw/Texture Images/GPT-Image2-fake/68.png,1448,1025,PNG,RGB,19b4addd3fa9b7ec9d2c52c1ef1ad661eb44a2d1399f43b9d518a05a30533d34,true
MLLM_TEX_GPT-Image2-fake_69,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/69.png,images/Raw/Texture Images/GPT-Image2-fake/69.png,1448,1037,PNG,RGB,81bf02993b45e49c7f885e68ef0cc829ab1f7d333f8ed507b297326fb330691b,true
MLLM_TEX_GPT-Image2-fake_7,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/7.png,images/Raw/Texture Images/GPT-Image2-fake/7.png,1448,1015,PNG,RGB,d2a6acf7e2f3dcaa45daf11710021c527eb7c8eae88e90f024cac5f828629bf1,true
MLLM_TEX_GPT-Image2-fake_70,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/70.png,images/Raw/Texture Images/GPT-Image2-fake/70.png,1448,1028,PNG,RGB,0efbc64693b9bea2a348ccb43dfcfd9a949be328e1f9a55038848e8bba390c9b,true
MLLM_TEX_GPT-Image2-fake_71,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/71.png,images/Raw/Texture Images/GPT-Image2-fake/71.png,1448,1048,PNG,RGB,4123964a40f313f60d5f7d0cae8af09e26d076b88d44cbd80e19f1ae67f9ef50,true
MLLM_TEX_GPT-Image2-fake_72,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/72.png,images/Raw/Texture Images/GPT-Image2-fake/72.png,1448,1031,PNG,RGB,dfda495049bd2b7a2bd559046bbf992498b3e6b29c0fdc8eba1b3c17a6c8532a,true
MLLM_TEX_GPT-Image2-fake_73,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/73.png,images/Raw/Texture Images/GPT-Image2-fake/73.png,1448,992,PNG,RGB,efcbe592d2a3e23f8a1c83049842d53ec8e971f30783a543ad05124bd273e44f,true
MLLM_TEX_GPT-Image2-fake_74,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/74.png,images/Raw/Texture Images/GPT-Image2-fake/74.png,1448,991,PNG,RGB,e70004e2f0b7d6419c3aea8fca8b25b9eab816970814d62e806434ad3682e229,true
MLLM_TEX_GPT-Image2-fake_75,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/75.png,images/Raw/Texture Images/GPT-Image2-fake/75.png,1448,986,PNG,RGB,0a524b835d613c470c9bded12faed4e439679b9bb09a1de558129bbe7c7ccd02,true
MLLM_TEX_GPT-Image2-fake_76,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/76.png,images/Raw/Texture Images/GPT-Image2-fake/76.png,1448,987,PNG,RGB,8becdd8df3cd6e9dbf48c12b7044f0d492802873dbb25371d16fa8c0ee729da8,true
MLLM_TEX_GPT-Image2-fake_77,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/77.png,images/Raw/Texture Images/GPT-Image2-fake/77.png,1448,1008,PNG,RGB,6e46a800d011a7f171f85ccb5f10949d536efaa5b53a48bf8b12bfea8e22bcee,true
MLLM_TEX_GPT-Image2-fake_78,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/78.png,images/Raw/Texture Images/GPT-Image2-fake/78.png,1448,1004,PNG,RGB,729e67e56074fd94a95b4b2ccfd4ff67c8f4e8a7e78ccaa193e1b42e8d70e087,true
MLLM_TEX_GPT-Image2-fake_79,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/79.png,images/Raw/Texture Images/GPT-Image2-fake/79.png,1448,974,PNG,RGB,b1b5f2a199bd2c2da42787996259d81742cf7a83781102945c0f8371dd6f195e,true
MLLM_TEX_GPT-Image2-fake_8,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/8.png,images/Raw/Texture Images/GPT-Image2-fake/8.png,1086,1354,PNG,RGB,7ad3baefe8b9887fcda21f0f1d0ad3a528a94d72b9fc1a9ec7fd4b29d76cf8d7,true
MLLM_TEX_GPT-Image2-fake_80,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/80.png,images/Raw/Texture Images/GPT-Image2-fake/80.png,1448,992,PNG,RGB,fd7e422f292e6f63852ded650ae1d4298309cc8811ede2994c82a3df3be16bd4,true
MLLM_TEX_GPT-Image2-fake_81,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/81.png,images/Raw/Texture Images/GPT-Image2-fake/81.png,1448,984,PNG,RGB,cb46283903d65a33f1ed66826bf13be90a92f5d2a7dac0a57b33077f46a90f88,true
MLLM_TEX_GPT-Image2-fake_82,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/82.png,images/Raw/Texture Images/GPT-Image2-fake/82.png,1672,886,PNG,RGB,ad758e8a59061aabf70bc7918c7651889f86728155398670475114328e35a273,true
MLLM_TEX_GPT-Image2-fake_83,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/83.png,images/Raw/Texture Images/GPT-Image2-fake/83.png,1672,844,PNG,RGB,72d1dc8b2f59847bd880cd072989b54de287e62c33498d1d21ce92b90891df8d,true
MLLM_TEX_GPT-Image2-fake_84,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/84.png,images/Raw/Texture Images/GPT-Image2-fake/84.png,1672,891,PNG,RGB,584056ce79b508a4e516ae3776113b7193d28f356e93df1691a5ca5a190c65b8,true
MLLM_TEX_GPT-Image2-fake_85,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/85.png,images/Raw/Texture Images/GPT-Image2-fake/85.png,1448,1005,PNG,RGB,325b0b923fffc128815c4646bb7053e69def5ff9a7534a5ecc1d11b4e22cdb22,true
MLLM_TEX_GPT-Image2-fake_86,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/86.png,images/Raw/Texture Images/GPT-Image2-fake/86.png,1448,1035,PNG,RGB,e032cae276bc912a8939727ee59ceabda345682c5232d766502b01a78a10f7d2,true
MLLM_TEX_GPT-Image2-fake_87,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/87.png,images/Raw/Texture Images/GPT-Image2-fake/87.png,1448,975,PNG,RGB,5d29d459a11b571369060edf8062aa5bffe0bc2ed1db6bf716f1d60fd462f1dc,true
MLLM_TEX_GPT-Image2-fake_88,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/88.png,images/Raw/Texture Images/GPT-Image2-fake/88.png,1448,993,PNG,RGB,778af1a07b5135489e9de78d270f7a8d6b133245e254003d58c106ae79ee145e,true
MLLM_TEX_GPT-Image2-fake_89,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/89.png,images/Raw/Texture Images/GPT-Image2-fake/89.png,1448,969,PNG,RGB,d7f943e34fc785b5a5b4e3faf9f4906e6ee3950bb6c5dba8438d3fa9c224b930,true
MLLM_TEX_GPT-Image2-fake_9,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/9.png,images/Raw/Texture Images/GPT-Image2-fake/9.png,1086,1354,PNG,RGB,8fe2ea95d60e409d15f7ef5b9064219f3bf8fa0839da972f9892c66b8b612639,true
MLLM_TEX_GPT-Image2-fake_90,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/90.png,images/Raw/Texture Images/GPT-Image2-fake/90.png,1448,1006,PNG,RGB,5670acb4be24febb709e10efa1c87945c4ae4670e070f3b75e2435bf3d5c07f3,true
MLLM_TEX_GPT-Image2-fake_91,zr-zhang/MLLM-Generated-Image-Detection-Dataset,1498eead24292a9a2d134476b2c559193b68b9de,apache-2.0,2026-08-26,Texture Images,GPT-Image2-fake,1,GPT Image 2,data/external_v2/public/mllm/raw/Texture Images/GPT-Image2-fake/91.png,images/Raw/Texture Images/GPT-Image2-fake/91.png,1536,983,PNG,RGB,b7a533d1d0141484435ed6b0a127223a0d114a581790332d31b9d7f14d618d92,true
