dataset,image_id,native_path,label,generator,sha256,readable,width,height,format,mode,aspect_ratio
qwen,QWEN_0670_gpt_image_2,data/external_v2/public/qwen/images/gpt-image-2/000670_883c0d03.png,1,gpt-image-2,458eaf3b80e6120cc083356857660619a3e14459a32fb8d34fe97a455d5bf74f,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_FLUX2_max,data/external_v2/public/qwen/images/FLUX.2_max/000670_167d8c96.jpg,1,FLUX.2_max,6bd205ec0b6a9a89b86985a96a7ccd380e58d1c2fb9a2c20c7c3353b87ef7560,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_nano_banana_20,data/external_v2/public/qwen/images/nano-banana-2.0/000670_c10266d3.png,1,nano-banana-2.0,e4977bf3ce0acd7c5483b987245d8b191cf7742f5151ec3214538df4eec0f876,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_nano_banana_pro,data/external_v2/public/qwen/images/nano-banana-pro/000670_a2d9d7cd.png,1,nano-banana-pro,c48cc30edb98dabb510ef9640167a0071f6150e8030ac03b03111dd9e073e225,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_Seedream_40,data/external_v2/public/qwen/images/Seedream-4.0/000670_82a5e412.jpg,1,Seedream-4.0,8ab43f52a2715367912277b4ea55e7424c8fdf5795b927b5291e1bc192697fc9,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_Seedream_45,data/external_v2/public/qwen/images/Seedream-4.5/000670_0f5c60be.jpg,1,Seedream-4.5,4ac23987b0a5a221949d7e2b3a90be5feb30c670d348c58b250aea68ea547bd6,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_Seedream_50,data/external_v2/public/qwen/images/Seedream-5.0/000670_a49bccda.jpg,1,Seedream-5.0,9232b833b2737684b9b7260611a709b3d2b858f99c9102c5cb7a45c1fd6c7f86,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_GLM_Image,data/external_v2/public/qwen/images/GLM-Image/000670_4c954c27.jpg,1,GLM-Image,a0cd2fa4276bc36cb716822a9908abbf92e0b14a1cacd6ecb65f04b38df0340b,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_kling_v2_1,data/external_v2/public/qwen/images/kling_v2_1/000670_304e2c56.jpg,1,kling_v2_1,146eb08887fb9ed0216929beff1e061d826855f3d28e45ef975e1bf42b5ccade,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_Qwen_Image_2512,data/external_v2/public/qwen/images/Qwen-Image-2512/000670_30ee260e.jpg,1,Qwen-Image-2512,0779d0e15179c4cdeee7fb5669de57b2fcfbf8313a3a4fbd429035a756a87864,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_Qwen_Image,data/external_v2/public/qwen/images/Qwen-Image/000670_6ba9f4e5.jpg,1,Qwen-Image,0e46b55e60f16f451fe508cb7e76ba0f3a2f2fd8fb94d842b843aa5de3c0a387,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0670_GPT_Image_1,data/external_v2/public/qwen/images/GPT-Image-1/000670_67a789ca.png,1,GPT-Image-1,eef65844155bfac0dad46c2838961c4c0a5b2a1ed3d29e59b73006d318127934,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_GPT_Image_15,data/external_v2/public/qwen/images/GPT-Image-1.5/000670_492076cc.png,1,GPT-Image-1.5,eff7c83376f2de57e62bbabfb90e6efbbc8d7b8f18c23a531f9d84e874dddf9c,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_HunyuanImage_30,data/external_v2/public/qwen/images/HunyuanImage-3.0/000670_7dfa1ca4.png,1,HunyuanImage-3.0,a21bf52e067346405e097d3e0810fcecad6afb650d743de42477859989a347e6,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_Imagen_40,data/external_v2/public/qwen/images/Imagen-4.0/000670_a55b5dbf.png,1,Imagen-4.0,0eb1ea130afe0812d7f00c288467e8aea16d2d6812c80c87f91a0070939aaca7,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_Imagen_40_Ultra,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000670_3b17d703.png,1,Imagen-4.0-Ultra,3200b23aecb3bee5863772cfce1c26c4aa1a3724c84e85decd7fc4ea7646a433,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0670_FLUX2_pro,data/external_v2/public/qwen/images/FLUX.2-pro/000670_165338f2.png,1,FLUX.2-pro,efa6b3cd0723930924fe01787620cde9eba5dec529b00868ce443dec77676c80,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_Qwen_Image_20_pro,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000672_0af6ee8b.png,1,Qwen-Image-2.0-pro,d7badfd3c41441ce5a7206dd1ddf75cdf169525dc17a6434bd4234d2ca5e939f,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_gpt_image_2,data/external_v2/public/qwen/images/gpt-image-2/000672_db7d6d54.png,1,gpt-image-2,b6d0301e3f171c6bce57a8c9fee1cd17aff7ba29005b3dd2ea976297330cee30,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_FLUX2_max,data/external_v2/public/qwen/images/FLUX.2_max/000672_c610959b.jpg,1,FLUX.2_max,4ecb9bbf9d615a2059a697267269e9e3e3516ce5c3426b4b1dcf538a34fb81fd,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_nano_banana_20,data/external_v2/public/qwen/images/nano-banana-2.0/000672_d3017fd8.jpg,1,nano-banana-2.0,455c794438062ba1bda8a29597aca511582a4c2b2b1743538c89f210c32aab2e,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_nano_banana_pro,data/external_v2/public/qwen/images/nano-banana-pro/000672_8cccfeb6.png,1,nano-banana-pro,1a45cf51adae28d94da0e5f705d6d0a830adfa65b65e0c3b6558b2a38d6f30ee,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_Seedream_40,data/external_v2/public/qwen/images/Seedream-4.0/000672_26704f97.jpg,1,Seedream-4.0,6000ff6cc32872ed51f328ce9d36cbc7a4d5df16493f4cd7befcb8492adc359c,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_Seedream_45,data/external_v2/public/qwen/images/Seedream-4.5/000672_04804441.jpg,1,Seedream-4.5,f2d20fdd2c06425447837218fef53af34d0fe5276c58d4595c529550c940d1c1,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_Seedream_50,data/external_v2/public/qwen/images/Seedream-5.0/000672_c151b445.jpg,1,Seedream-5.0,8cca7894b4fa8e0da8ccd16be80f780771549c5c50110f26adf33be74f266fe0,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_GLM_Image,data/external_v2/public/qwen/images/GLM-Image/000672_b764b9fd.jpg,1,GLM-Image,f573bfa5272b34ed5bc1c3c96ac9e1136ab9f9e8decc6f728cc7585a3cfafcf3,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_kling_v2_1,data/external_v2/public/qwen/images/kling_v2_1/000672_06debc8f.jpg,1,kling_v2_1,1caea1c167477e6b5371552c777e4070fdfe5fde798e7a7863f3eeccf7a4b8f0,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_Qwen_Image_2512,data/external_v2/public/qwen/images/Qwen-Image-2512/000672_d9ac05cc.jpg,1,Qwen-Image-2512,b2d9b320d02fb651c01803c95efba9f79d75b45b757c41843d81abb01ef3bfe1,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_Qwen_Image,data/external_v2/public/qwen/images/Qwen-Image/000672_265a0b24.jpg,1,Qwen-Image,bd3d5071401b9b0defc242a3b83779f8409e48558e4c3ae98de6c1cb33024c4b,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0672_GPT_Image_1,data/external_v2/public/qwen/images/GPT-Image-1/000672_62431c7f.png,1,GPT-Image-1,8b55f4cfaad3e28663944750013f79e3540e0c4300c1a7eaa128fe1319deac56,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_GPT_Image_15,data/external_v2/public/qwen/images/GPT-Image-1.5/000672_c05b72d2.png,1,GPT-Image-1.5,e4322d895386b216b7ed7c4670151eb56d8a785564486b78de2f1767d5405abd,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_HunyuanImage_30,data/external_v2/public/qwen/images/HunyuanImage-3.0/000672_ee244c65.png,1,HunyuanImage-3.0,8d98333f35a8b9c200b1ee582fc39cd5b79ba897d072086d967d1381b8f24821,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_Imagen_40,data/external_v2/public/qwen/images/Imagen-4.0/000672_f73b980d.png,1,Imagen-4.0,e7c5ffbcedb1aed68d1d0fa5cd466b2ab8727731ec903ea619d41a1ce29ba814,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_Imagen_40_Ultra,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000672_d77dc2ea.png,1,Imagen-4.0-Ultra,08e1680780538b07601f0e046bf6637f01cc32e999f324237fd43405fe3a0c73,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0672_FLUX2_pro,data/external_v2/public/qwen/images/FLUX.2-pro/000672_ea73e756.png,1,FLUX.2-pro,817766457449e2520bfc5f826c2be01e3eec603c24d305c4071b87a7c4b253df,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_Qwen_Image_20_pro,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000682_51b0e762.png,1,Qwen-Image-2.0-pro,ffd627edb1be73e81406a047948184c17f311d388dfc5934e6451e21b0062977,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_gpt_image_2,data/external_v2/public/qwen/images/gpt-image-2/000682_da91677b.png,1,gpt-image-2,0ccd3dcf468d72e2c137197bbe99d86b151b15e35af8452079c378c1b2841e3d,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_FLUX2_max,data/external_v2/public/qwen/images/FLUX.2_max/000682_38b2b687.jpg,1,FLUX.2_max,fc8adb0e54273d651c5c4bc6044bc4fd0a2e7cdd67b5de0dca269104ecf699ed,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_nano_banana_20,data/external_v2/public/qwen/images/nano-banana-2.0/000682_905d9f63.jpg,1,nano-banana-2.0,badce4c3b3c897b5c89b673195a3ba7240e78b5c2eb0996e913d73ffdf1b5916,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_nano_banana_pro,data/external_v2/public/qwen/images/nano-banana-pro/000682_2f32a952.png,1,nano-banana-pro,e87e18836e675a1e036dc953b573e7eb3e3aa7f29aee818b577d1d29af819980,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_Seedream_40,data/external_v2/public/qwen/images/Seedream-4.0/000682_1f79d5b2.jpg,1,Seedream-4.0,b53067894ce1da187a10fb256fddfec511afb28632ca8fc6c452f7bff170cf83,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_Seedream_45,data/external_v2/public/qwen/images/Seedream-4.5/000682_9fc07713.jpg,1,Seedream-4.5,6a322f4b8cdd0e71ffd165c893114f8be3b5d3a139c0335e8826a8ae855bb7e7,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_Seedream_50,data/external_v2/public/qwen/images/Seedream-5.0/000682_4777f987.jpg,1,Seedream-5.0,f69df89c56d9a427869ab2a8ced4fbade584d3fda20d26cf1ac299f6d463006a,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_GLM_Image,data/external_v2/public/qwen/images/GLM-Image/000682_c8e6d9f6.jpg,1,GLM-Image,919f6a0beff7720ed2299ba9ce9179b55c86d1b36ab03ba610d5325dfdf8661f,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_kling_v2_1,data/external_v2/public/qwen/images/kling_v2_1/000682_e8276682.jpg,1,kling_v2_1,67f015b6c88239349fec8c8a55fe8f5daad5f303142aba5692c930c93931292b,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_Qwen_Image_2512,data/external_v2/public/qwen/images/Qwen-Image-2512/000682_fde7cd11.jpg,1,Qwen-Image-2512,1ec882cf042546fe12827755177379d40174718710bf53a79694b2e440402dd1,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_Qwen_Image,data/external_v2/public/qwen/images/Qwen-Image/000682_47e171a2.jpg,1,Qwen-Image,80133dbb5dd9b49341b1808b58e981e17d34e80d4572242f7c7dadf18cb1b6a7,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0682_GPT_Image_1,data/external_v2/public/qwen/images/GPT-Image-1/000682_f8b54b59.png,1,GPT-Image-1,52ad60b6cf9c0fd8367c6a6da35290dc4ea2cbd3094699d5a52f602e18a79b7d,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_GPT_Image_15,data/external_v2/public/qwen/images/GPT-Image-1.5/000682_d351bb45.png,1,GPT-Image-1.5,5043ca5483f774e09f685a0314d5a3ecf250ef100797acd81c32b98ee002a786,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_HunyuanImage_30,data/external_v2/public/qwen/images/HunyuanImage-3.0/000682_790d1a47.png,1,HunyuanImage-3.0,2f0b4f5b3f7c7b215eef6d2b8517541edd3377c54ed56bb2f031f6ad595bda24,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_Imagen_40,data/external_v2/public/qwen/images/Imagen-4.0/000682_737a29c5.png,1,Imagen-4.0,4228f9b7aaf9ee22f14a10d3c2238b3fdc78bd1aa93cd93add0bc08a5bc7a431,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_Imagen_40_Ultra,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000682_e4d4dc10.png,1,Imagen-4.0-Ultra,1787cc088e099acf706a158409dbdabcd967d910d23be4f6e7a4656eef1ef858,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0682_FLUX2_pro,data/external_v2/public/qwen/images/FLUX.2-pro/000682_aa0a2459.png,1,FLUX.2-pro,140ead989e90a74cefdca1f33606c01e3c2e1ea62335604019b0b86dbe482ff7,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_Qwen_Image_20_pro,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000691_0f631bdd.png,1,Qwen-Image-2.0-pro,f4ea74ba77cf604cfa2e1ef67ea87d0cea51d13f8e1ba9e7281dada8cc91e2b2,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_gpt_image_2,data/external_v2/public/qwen/images/gpt-image-2/000691_c1157e61.png,1,gpt-image-2,b656f6021cc8d862ea31a62544f0296272b0378744bcd03b5fc09fbc5c3a1f8e,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_FLUX2_max,data/external_v2/public/qwen/images/FLUX.2_max/000691_7d23818c.jpg,1,FLUX.2_max,6296a7d1242594ad88729b32028375c3053a21dca6254879ef372feecf1e78c5,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_nano_banana_20,data/external_v2/public/qwen/images/nano-banana-2.0/000691_a83a0c6c.jpg,1,nano-banana-2.0,d97e7249ddc3d0ef96fbeddf987696faa262d75656b2e7e7d2a304558a7d7f85,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_nano_banana_pro,data/external_v2/public/qwen/images/nano-banana-pro/000691_fa990624.png,1,nano-banana-pro,2c611318da2919d248954b18a50a94fee9d9c981fa4fe8f2139537bd25aa6fbc,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_Seedream_40,data/external_v2/public/qwen/images/Seedream-4.0/000691_d4b6707a.jpg,1,Seedream-4.0,bdb298233d177789bcb9df83c114dc5952fe9befce5c88481ab88130ee06a5ad,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_Seedream_45,data/external_v2/public/qwen/images/Seedream-4.5/000691_3cb31396.jpg,1,Seedream-4.5,949596d2eaeff8f61107b615f05fb066bec2abf6b60dae088701171d76996481,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_Seedream_50,data/external_v2/public/qwen/images/Seedream-5.0/000691_ebd83233.jpg,1,Seedream-5.0,3126c7869dd069a4b95dff983349c19d7b42ed8ee903e64249b770cd7f3b3be8,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_GLM_Image,data/external_v2/public/qwen/images/GLM-Image/000691_47689eb4.jpg,1,GLM-Image,09541873fe2e2c6af8dd3c5d5e69b58bf93f51c5fec2bdf94f88dedf903b88a2,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_kling_v2_1,data/external_v2/public/qwen/images/kling_v2_1/000691_06c6206e.jpg,1,kling_v2_1,5153e30865e70016e9bf00a91b6677f840ef07bdde10ac4c15f161c8ba77088c,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_Qwen_Image_2512,data/external_v2/public/qwen/images/Qwen-Image-2512/000691_d2ba2c29.jpg,1,Qwen-Image-2512,d1b794930f1f54c6a184b0b26519417ae76c18718f1c30597cbf1546f49ce853,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_Qwen_Image,data/external_v2/public/qwen/images/Qwen-Image/000691_1b854651.jpg,1,Qwen-Image,aee7cc7dab378a76a5e34e9edeb50918c1bb2170c4a7a3756983d3d1d7413882,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0691_GPT_Image_1,data/external_v2/public/qwen/images/GPT-Image-1/000691_f0d399d7.png,1,GPT-Image-1,0a9280888a457d1116584391aaea1678e7e8289cee7619f10fc83e0a8d6cdb93,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_GPT_Image_15,data/external_v2/public/qwen/images/GPT-Image-1.5/000691_eb051b53.png,1,GPT-Image-1.5,3f76cb2ed8b7bfcfb8cc95c18efe7b41877b451ceb94e25930bb5a130aa9f10d,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_HunyuanImage_30,data/external_v2/public/qwen/images/HunyuanImage-3.0/000691_fa7daad7.png,1,HunyuanImage-3.0,36686872615fe526b1bf9d3f2f89fe7ba68ebefcbf6c1c576380f7955d34e1fa,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_Imagen_40,data/external_v2/public/qwen/images/Imagen-4.0/000691_442385f6.png,1,Imagen-4.0,0471b08384ddf387e63aed8e588577a1df4b22c9ebb0cbe98b19aacedc50f5b9,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_Imagen_40_Ultra,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000691_c35ead3f.png,1,Imagen-4.0-Ultra,fed03a625c4f7feb276b79147d75fb02c896dbb8bffda23d8ec75f7c9a420fc6,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0691_FLUX2_pro,data/external_v2/public/qwen/images/FLUX.2-pro/000691_40015766.png,1,FLUX.2-pro,837d06c267a3d166ac29cf5d0c5c885fdeae900fad9c510e1d192ffdd24f9c92,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_Qwen_Image_20_pro,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000696_57e702ba.png,1,Qwen-Image-2.0-pro,dc1d2cf28d0e07c5517be787d1b7d927bc1a52c275ec0b3d858bc8be13297567,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_gpt_image_2,data/external_v2/public/qwen/images/gpt-image-2/000696_31f42a35.png,1,gpt-image-2,5fce30839db3e1faa5e9d530e2ed69970289ea00b0be498f54f40537e36fc3eb,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_FLUX2_max,data/external_v2/public/qwen/images/FLUX.2_max/000696_c70fa375.jpg,1,FLUX.2_max,1c99084f289463b54061bf213aa87b9d7b45fa843fb1af44786277013a65baab,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_nano_banana_20,data/external_v2/public/qwen/images/nano-banana-2.0/000696_d3746952.png,1,nano-banana-2.0,e70a6c5076e68e9f43caed763dfb03c2f899ffff8b9a54df07ed7ae4b516402b,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_nano_banana_pro,data/external_v2/public/qwen/images/nano-banana-pro/000696_d3491a1e.png,1,nano-banana-pro,52480c2a630d87ebf63408e07524dd5992e30c7da2dcace7a59760edd7dcf13a,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_Seedream_40,data/external_v2/public/qwen/images/Seedream-4.0/000696_e514a0a2.jpg,1,Seedream-4.0,ec4880b488cb6670699076704cd36a04727b07dd91062dfabbe92b716dcddcfa,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_Seedream_45,data/external_v2/public/qwen/images/Seedream-4.5/000696_15281519.jpg,1,Seedream-4.5,d7fabb1e7e530fe43488c75153c6814fcd476d1fd4996c0da9fc4b4b5b764071,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_Seedream_50,data/external_v2/public/qwen/images/Seedream-5.0/000696_53f20815.jpg,1,Seedream-5.0,4bda8ba74612e34b119f417f74599daf5e1351d311dd91698a24bef2af1b625b,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_GLM_Image,data/external_v2/public/qwen/images/GLM-Image/000696_1e2c7b5f.jpg,1,GLM-Image,c63c3f49402f95be5c4b4c396d68e6746f307581f84adb0cc06352cde723400c,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_kling_v2_1,data/external_v2/public/qwen/images/kling_v2_1/000696_dc15c0ba.jpg,1,kling_v2_1,3d6e2ad49fa9f6ee58b46e0bbb414545cd110d35a064e8c2f88ea44cb9cb0895,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_Qwen_Image_2512,data/external_v2/public/qwen/images/Qwen-Image-2512/000696_582499de.jpg,1,Qwen-Image-2512,fb1cd39c14901b3452fefdd9f1de8a689322a3d1343b09e024bcafe1cd21175f,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_Qwen_Image,data/external_v2/public/qwen/images/Qwen-Image/000696_4eb618f8.jpg,1,Qwen-Image,6e17d06f710cff2a9a26d720bfbf351582edb9361a7a0ff794f4f87a38f58ff5,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0696_GPT_Image_1,data/external_v2/public/qwen/images/GPT-Image-1/000696_9d323abd.png,1,GPT-Image-1,6b47bdaf3f2de1f2ed73cb3093fd7137b75d1b915a5cd876370c30728f8d026b,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_GPT_Image_15,data/external_v2/public/qwen/images/GPT-Image-1.5/000696_563a7eb6.png,1,GPT-Image-1.5,948e088abc1633b67c6f951d3dfeb28cbf0905ad94d7eb72b7f9ce083e9bc24f,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_HunyuanImage_30,data/external_v2/public/qwen/images/HunyuanImage-3.0/000696_862165df.png,1,HunyuanImage-3.0,28bddbaa5f2855565f80ce11e2acf4a6aea7e5d32071dd5e4ed69b17e4370f36,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_Imagen_40,data/external_v2/public/qwen/images/Imagen-4.0/000696_14d8e933.png,1,Imagen-4.0,4ecf045043f04b299170c83f19b2e38130cc13a1f6f8550f2af0456f44642b1e,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_Imagen_40_Ultra,data/external_v2/public/qwen/images/Imagen-4.0-Ultra/000696_7290bbf1.png,1,Imagen-4.0-Ultra,0b221593c88aba108d65c9060071cea5668c53b300c867c1e1f70727ae10b10c,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0696_FLUX2_pro,data/external_v2/public/qwen/images/FLUX.2-pro/000696_cd46e9d8.png,1,FLUX.2-pro,c8f8f0c7b031665c3b2c54fd448c085e95815746435c3869af3291b3f873d000,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0699_Qwen_Image_20_pro,data/external_v2/public/qwen/images/Qwen-Image-2.0-pro/000699_c738aa20.png,1,Qwen-Image-2.0-pro,9d17ce7ff63c03e6532457002f4a8e20f4fb05e0c0adb7aeb13fd8c65b3dfc22,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0699_gpt_image_2,data/external_v2/public/qwen/images/gpt-image-2/000699_f5d12e7a.png,1,gpt-image-2,7b1b38dfb45998aac1910fba5266f82975ce7406de2e928df931b502bd4eed9d,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0699_FLUX2_max,data/external_v2/public/qwen/images/FLUX.2_max/000699_022d445c.jpg,1,FLUX.2_max,3b2b394bec1c61b54ccc6580eb7193f479253ecf04ba0d0e66dae25d9aac6646,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_nano_banana_20,data/external_v2/public/qwen/images/nano-banana-2.0/000699_5348eacd.png,1,nano-banana-2.0,486a9eead47d1624620eacae68001a312ad36b30a498df9442ddde191ba1fef1,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0699_nano_banana_pro,data/external_v2/public/qwen/images/nano-banana-pro/000699_eb603ffb.png,1,nano-banana-pro,7d1c07ae95d3c5e62e66a88a2bed19f183c967ea1348a647df021f64a714840a,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0699_Seedream_40,data/external_v2/public/qwen/images/Seedream-4.0/000699_43e73133.jpg,1,Seedream-4.0,0cc96ef68f24cc19a731f3f483d17e7d1ff1f5dadd22b133eb0d5be924f6a752,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_Seedream_45,data/external_v2/public/qwen/images/Seedream-4.5/000699_8b451b3f.jpg,1,Seedream-4.5,c713f31079c5016766101ed590786b4f7e766aba62405ed607b456e02a5c2980,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_Seedream_50,data/external_v2/public/qwen/images/Seedream-5.0/000699_ba3cfb35.jpg,1,Seedream-5.0,da623415978ca71ed41ef56c2632fb6fdb728af59298c7779731bd2bdea9fd70,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_GLM_Image,data/external_v2/public/qwen/images/GLM-Image/000699_97901908.jpg,1,GLM-Image,13689af3a2ed2bb1eb2f5d5542c2ae612d6d844a9f14e2063bb5f0c63dd19282,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_kling_v2_1,data/external_v2/public/qwen/images/kling_v2_1/000699_652ebdec.jpg,1,kling_v2_1,6539072ea88dcf30b53698272d4f100112bb237b58e35490451843405204f5d4,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_Qwen_Image_2512,data/external_v2/public/qwen/images/Qwen-Image-2512/000699_e75b61ba.jpg,1,Qwen-Image-2512,00f3a16293bbaa50e36ac0f266d3953de71c31c15c3c1375fd97b6ac2304f62a,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_Qwen_Image,data/external_v2/public/qwen/images/Qwen-Image/000699_35da0e00.jpg,1,Qwen-Image,ee814604b8099711966a2d0358dc29dad592a10a23711b506ddbecec29c9398a,True,1024,1024,JPEG,RGB,1.0
qwen,QWEN_0699_GPT_Image_1,data/external_v2/public/qwen/images/GPT-Image-1/000699_ca338743.png,1,GPT-Image-1,b9fff1f14b61f0b367362c1dc5a636009ae94b0a7f7ba23c52aad1c1b35826d5,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0699_GPT_Image_15,data/external_v2/public/qwen/images/GPT-Image-1.5/000699_bf6965f4.png,1,GPT-Image-1.5,dbce72a5bc068c29f053ccad5544934de32b4e3d1541d71c75f2012d77076a26,True,1024,1024,PNG,RGB,1.0
qwen,QWEN_0699_HunyuanImage_30,data/external_v2/public/qwen/images/HunyuanImage-3.0/000699_43d4c5cb.png,1,HunyuanImage-3.0,545046c217fd96631ac086b04f487e60a7281c04954a6bde8d0102cc3a07ff9e,True,1024,1024,PNG,RGB,1.0
