image_id,dataset,generator,ai_era,calibrated_probability,raw_probability,group,selective_prediction
QWEN_0876_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.0112535715794592,0.0001988806324631,FALSE_REAL_AI,REAL
QWEN_0887_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.5781480819892463,0.645690402448671,UNCERTAIN_AI,UNCERTAIN
QWEN_0890_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.0041234343832173,2.9003147325206613e-05,FALSE_REAL_AI,REAL
QWEN_0894_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.0246771929376082,0.0009097478747038,FALSE_REAL_AI,REAL
QWEN_0919_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.0356447806454207,0.0018704757047787,FALSE_REAL_AI,REAL
QWEN_0923_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.0872223203386927,0.0113059105715956,FALSE_REAL_AI,REAL
QWEN_0933_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.4793508444571814,0.4607390486265699,UNCERTAIN_AI,UNCERTAIN
QWEN_0951_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.1388323272778333,0.0300273799307971,FALSE_REAL_AI,REAL
QWEN_0964_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.0039026238214696,2.6106505789891863e-05,FALSE_REAL_AI,REAL
QWEN_0965_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.9393032333776736,0.994600323823781,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0980_HunyuanImage_30,Qwen-Image-Bench,HunyuanImage-3.0,modern,0.3402767511916436,0.2208570271651131,UNCERTAIN_AI,UNCERTAIN
QWEN_0042_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0982004423854986,0.0144532377843166,FALSE_REAL_AI,REAL
QWEN_0060_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.6214714575875048,0.7199242981071098,UNCERTAIN_AI,UNCERTAIN
QWEN_0065_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.136028020612583,0.0287427585701373,FALSE_REAL_AI,REAL
QWEN_0074_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.447448974730407,0.4008922787956029,UNCERTAIN_AI,UNCERTAIN
QWEN_0078_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4343282448748452,0.3768105499559915,UNCERTAIN_AI,UNCERTAIN
QWEN_0081_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3695973557689841,0.265666251064249,UNCERTAIN_AI,UNCERTAIN
QWEN_0086_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0767347154212877,0.008690906198049,FALSE_REAL_AI,REAL
QWEN_0096_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0981158948072401,0.0144273550763674,FALSE_REAL_AI,REAL
QWEN_0118_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0924997106186587,0.0127655560980615,FALSE_REAL_AI,REAL
QWEN_0127_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.619863269200004,0.7172942427040375,UNCERTAIN_AI,UNCERTAIN
QWEN_0140_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0194730295173014,0.0005738504008215,FALSE_REAL_AI,REAL
QWEN_0148_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3784349475002111,0.2799229629749456,UNCERTAIN_AI,UNCERTAIN
QWEN_0156_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0407671768148352,0.0024386552102057,FALSE_REAL_AI,REAL
QWEN_0158_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0038404160011379,2.5316830065710512e-05,FALSE_REAL_AI,REAL
QWEN_0169_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.2729101283747847,0.1340152719273932,UNCERTAIN_AI,UNCERTAIN
QWEN_0184_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5993231800660087,0.6828081868203975,UNCERTAIN_AI,UNCERTAIN
QWEN_0185_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1377956034746066,0.0295486886118701,FALSE_REAL_AI,REAL
QWEN_0186_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3787590596397324,0.2804520404252861,UNCERTAIN_AI,UNCERTAIN
QWEN_0212_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0536103670809441,0.0042073211153947,FALSE_REAL_AI,REAL
QWEN_0222_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5620228476794052,0.6165321268808154,UNCERTAIN_AI,UNCERTAIN
QWEN_0239_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3785519517592768,0.2801139096015562,UNCERTAIN_AI,UNCERTAIN
QWEN_0260_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4636833779466079,0.4311647691434919,UNCERTAIN_AI,UNCERTAIN
QWEN_0288_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0576344355056075,0.0048651567025321,FALSE_REAL_AI,REAL
QWEN_0309_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.6892323126832972,0.8200573591434093,UNCERTAIN_AI,UNCERTAIN
QWEN_0315_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.8522241496863232,0.965656732397749,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0323_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4666397985882267,0.4367229884106474,UNCERTAIN_AI,UNCERTAIN
QWEN_0335_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0871108581226789,0.0112761326747397,FALSE_REAL_AI,REAL
QWEN_0342_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0197510741380274,0.0005898622927875,FALSE_REAL_AI,REAL
QWEN_0347_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0097764226625009,0.000151709804676,FALSE_REAL_AI,REAL
QWEN_0354_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1031537403178186,0.0160149768653951,FALSE_REAL_AI,REAL
QWEN_0359_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4214843820509434,0.3536533257236289,UNCERTAIN_AI,UNCERTAIN
QWEN_0374_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.227662375476164,0.0889877267496586,FALSE_REAL_AI,REAL
QWEN_0386_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0408165797811437,0.0024445109607805,FALSE_REAL_AI,REAL
QWEN_0392_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.8555963844727205,0.967323565765024,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0397_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.2604349211817853,0.1205318798127505,FALSE_REAL_AI,REAL
QWEN_0413_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5644584215193463,0.6209793735720699,UNCERTAIN_AI,UNCERTAIN
QWEN_0415_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5415220772063697,0.5785907398035703,UNCERTAIN_AI,UNCERTAIN
QWEN_0420_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.9582876402749034,0.9974480585213386,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0423_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.2323669811110862,0.0931745789858686,FALSE_REAL_AI,REAL
QWEN_0430_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.9606880838347224,0.9977306036850024,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0432_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0345234792697273,0.0017563382669563,FALSE_REAL_AI,REAL
QWEN_0446_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.9936989203946774,0.99993470133438,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0451_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.8742299283638452,0.9756833836846124,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0456_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.6889550751952365,0.8196934681442184,UNCERTAIN_AI,UNCERTAIN
QWEN_0461_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.8772758674640694,0.9769165327266875,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0465_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3172374743027935,0.1885373978362919,UNCERTAIN_AI,UNCERTAIN
QWEN_0471_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.8453700081742066,0.9621191840777964,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0476_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.891650435730542,0.982249772336314,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0480_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1037608032310608,0.0162125581641399,FALSE_REAL_AI,REAL
QWEN_0507_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0566862461175397,0.0047056158378918,FALSE_REAL_AI,REAL
QWEN_0518_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.2829608466450569,0.1454749653558311,UNCERTAIN_AI,UNCERTAIN
QWEN_0524_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5764916980538742,0.6427278959874552,UNCERTAIN_AI,UNCERTAIN
QWEN_0553_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0184971636153459,0.0005193768906084,FALSE_REAL_AI,REAL
QWEN_0592_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.6404956878277867,0.7502021653981137,UNCERTAIN_AI,UNCERTAIN
QWEN_0594_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1386397648717493,0.0299381309896512,FALSE_REAL_AI,REAL
QWEN_0597_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.2178085447523142,0.0805829298973817,FALSE_REAL_AI,REAL
QWEN_0621_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0090658727748942,0.000131228733618,FALSE_REAL_AI,REAL
QWEN_0634_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0559147629915175,0.0045778758885815,FALSE_REAL_AI,REAL
QWEN_0637_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4427820260468872,0.3922821930565114,UNCERTAIN_AI,UNCERTAIN
QWEN_0644_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.8989038302140434,0.9846446325919346,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0656_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1995667530589069,0.0663037562544811,FALSE_REAL_AI,REAL
QWEN_0657_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0041740424548611,2.9687575784575785e-05,FALSE_REAL_AI,REAL
QWEN_0661_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3737831809711792,0.2723776143315185,UNCERTAIN_AI,UNCERTAIN
QWEN_0670_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4481323844355884,0.4021569190993885,UNCERTAIN_AI,UNCERTAIN
QWEN_0672_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5194957780508788,0.5370739966429279,UNCERTAIN_AI,UNCERTAIN
QWEN_0682_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.9456391939991816,0.9956738107200216,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0691_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4201759677660345,0.3513202467051737,UNCERTAIN_AI,UNCERTAIN
QWEN_0696_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.7560909532505853,0.896071508789901,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0699_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3518104823475515,0.2380097680336705,UNCERTAIN_AI,UNCERTAIN
QWEN_0713_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.585925353056779,0.6594908945893768,UNCERTAIN_AI,UNCERTAIN
QWEN_0715_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5299393133161311,0.5568312621406013,UNCERTAIN_AI,UNCERTAIN
QWEN_0717_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0454099860791348,0.0030206622780537,FALSE_REAL_AI,REAL
QWEN_0721_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4739586494630207,0.4505302282294369,UNCERTAIN_AI,UNCERTAIN
QWEN_0723_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3561482815623873,0.244622509207349,UNCERTAIN_AI,UNCERTAIN
QWEN_0740_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.026845454891006,0.0010723486705024,FALSE_REAL_AI,REAL
QWEN_0760_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0613751284005902,0.0055220824512529,FALSE_REAL_AI,REAL
QWEN_0764_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.4190404274640079,0.3492995474102553,UNCERTAIN_AI,UNCERTAIN
QWEN_0772_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.7304411069118252,0.8696873452286871,UNCERTAIN_AI,UNCERTAIN
QWEN_0773_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0090351580102626,0.0001303758570174,FALSE_REAL_AI,REAL
QWEN_0777_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0259106682280779,0.0010006078285276,FALSE_REAL_AI,REAL
QWEN_0778_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1773666004984655,0.0510981445470333,FALSE_REAL_AI,REAL
QWEN_0799_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0789472378629907,0.0092114544421759,FALSE_REAL_AI,REAL
QWEN_0805_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1977303857278564,0.0649567530507101,FALSE_REAL_AI,REAL
QWEN_0820_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.9353792448654004,0.9938720195901878,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0824_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.5058868617141196,0.5112082432716365,UNCERTAIN_AI,UNCERTAIN
QWEN_0831_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.856004874611395,0.9675222117966222,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0836_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.3060639706095281,0.1738291467146943,UNCERTAIN_AI,UNCERTAIN
QWEN_0847_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.2807406077057153,0.1428976518105201,UNCERTAIN_AI,UNCERTAIN
QWEN_0857_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0432040396977891,0.002736123513744,FALSE_REAL_AI,REAL
QWEN_0876_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1258217204155169,0.0243378430882663,FALSE_REAL_AI,REAL
QWEN_0887_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.7101288903837133,0.8463373313433031,UNCERTAIN_AI,UNCERTAIN
QWEN_0890_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0653970646977638,0.0062778936129798,FALSE_REAL_AI,REAL
QWEN_0894_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0215316460839868,0.0006975705746943,FALSE_REAL_AI,REAL
QWEN_0919_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.264389108448419,0.1247169018835505,UNCERTAIN_AI,UNCERTAIN
QWEN_0923_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1785776015193248,0.0518678330926079,FALSE_REAL_AI,REAL
QWEN_0933_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.1741764463899826,0.0491028951003945,FALSE_REAL_AI,REAL
QWEN_0951_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0317954822935188,0.0014938824776383,FALSE_REAL_AI,REAL
QWEN_0964_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.0455204010603766,0.0030352873559683,FALSE_REAL_AI,REAL
QWEN_0965_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.9275219408756308,0.992264578886442,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0980_Imagen_40,Qwen-Image-Bench,Imagen-4.0,modern,0.6208190171327101,0.7188585679667504,UNCERTAIN_AI,UNCERTAIN
QWEN_0042_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.388928116443973,0.2972675678899429,UNCERTAIN_AI,UNCERTAIN
QWEN_0060_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.2693804661570695,0.1301171797382892,UNCERTAIN_AI,UNCERTAIN
QWEN_0065_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.3048466700311179,0.1722656391008122,UNCERTAIN_AI,UNCERTAIN
QWEN_0074_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.8718167794643188,0.9746802703606852,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0078_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0869214056881795,0.0112256182300553,FALSE_REAL_AI,REAL
QWEN_0081_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.1275805378990473,0.0250670252511235,FALSE_REAL_AI,REAL
QWEN_0086_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.2980279789333904,0.1636500552630384,UNCERTAIN_AI,UNCERTAIN
QWEN_0096_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.1530154476925419,0.0370293027454102,FALSE_REAL_AI,REAL
QWEN_0118_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.844124183913589,0.9614544001655324,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0127_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.1977553735706348,0.0649749724230294,FALSE_REAL_AI,REAL
QWEN_0140_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.2547606692355945,0.1146699131812503,FALSE_REAL_AI,REAL
QWEN_0148_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0428916150786192,0.0026969995653602,FALSE_REAL_AI,REAL
QWEN_0156_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0642331231569205,0.0060538483871162,FALSE_REAL_AI,REAL
QWEN_0158_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0085126009221718,0.0001162785895414,FALSE_REAL_AI,REAL
QWEN_0169_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0146032623179327,0.0003287136656159,FALSE_REAL_AI,REAL
QWEN_0184_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0712568974576235,0.0074723789685624,FALSE_REAL_AI,REAL
QWEN_0185_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0480213341148416,0.0033763797143784,FALSE_REAL_AI,REAL
QWEN_0186_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.7574863975167149,0.8974082736965663,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0212_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0126003175684235,0.0002472729493931,FALSE_REAL_AI,REAL
QWEN_0222_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.4040679812859599,0.3230360755433223,UNCERTAIN_AI,UNCERTAIN
QWEN_0239_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.5537155483192663,0.6012604565323229,UNCERTAIN_AI,UNCERTAIN
QWEN_0260_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0154788285442196,0.0003678654407804,FALSE_REAL_AI,REAL
QWEN_0288_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0481806183718734,0.0033987435763883,FALSE_REAL_AI,REAL
QWEN_0309_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.4786316591980346,0.4593759288759403,UNCERTAIN_AI,UNCERTAIN
QWEN_0315_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.8178896426858628,0.9458479500602816,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0323_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0422141508219726,0.0026131608105158,FALSE_REAL_AI,REAL
QWEN_0335_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0629224502877658,0.005806750518339,FALSE_REAL_AI,REAL
QWEN_0342_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0026923765104701,1.2845702851948298e-05,FALSE_REAL_AI,REAL
QWEN_0347_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0112084218354054,0.0001973471604397,FALSE_REAL_AI,REAL
QWEN_0354_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0165189579647189,0.0004171807235689,FALSE_REAL_AI,REAL
QWEN_0359_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.2466080958872729,0.106542756653529,FALSE_REAL_AI,REAL
QWEN_0374_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.1340368814874929,0.0278502580029402,FALSE_REAL_AI,REAL
QWEN_0386_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.4742709799501087,0.4511207897161743,UNCERTAIN_AI,UNCERTAIN
QWEN_0392_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.4312188845947141,0.3711638400313137,UNCERTAIN_AI,UNCERTAIN
QWEN_0397_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.113181169871065,0.0194545600753021,FALSE_REAL_AI,REAL
QWEN_0413_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.5411674787415508,0.5779275297570337,UNCERTAIN_AI,UNCERTAIN
QWEN_0415_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.4217363609365593,0.3541032163907689,UNCERTAIN_AI,UNCERTAIN
QWEN_0420_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.9626142745846464,0.9979450500846404,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0423_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0501700439349629,0.0036845500673885,FALSE_REAL_AI,REAL
QWEN_0430_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.9520944886311044,0.9966398338242972,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0432_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.1507505822101079,0.0358537848238706,FALSE_REAL_AI,REAL
QWEN_0446_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.5009151036263851,0.5017425105210909,UNCERTAIN_AI,UNCERTAIN
QWEN_0451_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.668100769963009,0.7912000031751227,UNCERTAIN_AI,UNCERTAIN
QWEN_0456_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.6418189926847625,0.7522489503077816,UNCERTAIN_AI,UNCERTAIN
QWEN_0461_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.9576553190017272,0.9973707917316018,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0465_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.7697626582948708,0.9087347066795666,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0471_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.6906343185029089,0.8218915143762168,UNCERTAIN_AI,UNCERTAIN
QWEN_0476_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.7246908819829098,0.8632978286558672,UNCERTAIN_AI,UNCERTAIN
QWEN_0480_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0902663677991904,0.0121359089105462,FALSE_REAL_AI,REAL
QWEN_0507_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.5379195620753513,0.5718436720077987,UNCERTAIN_AI,UNCERTAIN
QWEN_0518_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0418867775335007,0.0025731359855728,FALSE_REAL_AI,REAL
QWEN_0524_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.8148300027711023,0.9438225665845116,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0553_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0094265589827196,0.0001414454716943,FALSE_REAL_AI,REAL
QWEN_0592_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.9520034788028512,0.9966270971590296,CORRECT_CONFIDENT_AI,AI-GENERATED
QWEN_0594_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.1149367787667857,0.0200957936946641,FALSE_REAL_AI,REAL
QWEN_0597_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.3808641577985229,0.2838988807846088,UNCERTAIN_AI,UNCERTAIN
QWEN_0621_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0101203866035117,0.0001621405517289,FALSE_REAL_AI,REAL
QWEN_0634_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0237504826226902,0.0008443265263369,FALSE_REAL_AI,REAL
QWEN_0637_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.1669031729913112,0.0447275234588392,FALSE_REAL_AI,REAL
QWEN_0644_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0224857494753432,0.0007589690667888,FALSE_REAL_AI,REAL
QWEN_0656_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.7262351226235358,0.8650308786905091,UNCERTAIN_AI,UNCERTAIN
QWEN_0657_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.0666937187501549,0.0065326141899595,FALSE_REAL_AI,REAL
QWEN_0661_Imagen_40_Ultra,Qwen-Image-Bench,Imagen-4.0-Ultra,modern,0.3470433098141813,0.2308435982028613,UNCERTAIN_AI,UNCERTAIN
