fold,image_id,binary_label,canonical_generator_id,real_domain,source_dataset,original_role,candidate_pool,in_primary_proposal,local_exists,path,overlap_train,overlap_eval
4,pilot_000658,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01622779_7400.JPEG,False,False
4,pilot_000660,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01632458_1470.JPEG,False,False
4,pilot_000678,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01614925_3556.JPEG,False,False
4,pilot_000680,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01622779_2338.JPEG,False,False
4,pilot_000686,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01630670_2632.JPEG,False,False
4,pilot_000698,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01644373_6816.JPEG,False,False
4,pilot_000712,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01664065_1194.JPEG,False,False
4,pilot_000726,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01664065_2913.JPEG,False,False
4,pilot_000732,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01644373_2998.JPEG,False,False
4,pilot_000736,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01629819_26021.JPEG,False,False
4,pilot_000744,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01644373_24.JPEG,False,False
4,pilot_000764,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01630670_2534.JPEG,False,False
4,pilot_000828,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01644900_6826.JPEG,False,False
4,pilot_000846,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01641577_256.JPEG,False,False
4,pilot_000862,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01632458_3135.JPEG,False,False
4,pilot_000866,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01675722_6708.JPEG,False,False
4,pilot_000886,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01665541_19405.JPEG,False,False
4,pilot_000896,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01644900_11059.JPEG,False,False
4,pilot_000898,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01665541_16086.JPEG,False,False
4,pilot_000912,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01665541_30130.JPEG,False,False
4,pilot_000938,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01644900_7759.JPEG,False,False
4,pilot_000940,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01665541_8980.JPEG,False,False
4,pilot_000942,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01669191_1294.JPEG,False,False
4,pilot_000948,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01631663_5785.JPEG,False,False
4,pilot_000958,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01665541_18379.JPEG,False,False
4,pilot_000978,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01685808_5706.JPEG,False,False
4,pilot_000998,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01677366_13754.JPEG,False,False
4,pilot_001030,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01665541_41531.JPEG,False,False
4,pilot_001056,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01669191_4545.JPEG,False,False
4,pilot_001078,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01669191_4321.JPEG,False,False
4,pilot_001082,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01689811_3401.JPEG,False,False
4,pilot_001120,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01682714_16763.JPEG,False,False
4,pilot_001150,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01687978_10768.JPEG,False,False
4,pilot_001160,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01689811_6421.JPEG,False,False
4,pilot_001326,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01685808_11272.JPEG,False,False
4,pilot_001352,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01689811_3225.JPEG,False,False
4,pilot_001402,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01698640_8039.JPEG,False,False
4,pilot_001412,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01728572_7381.JPEG,False,False
4,pilot_001434,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01698640_2000.JPEG,False,False
4,pilot_001444,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01728920_13183.JPEG,False,False
4,pilot_001468,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01729977_10457.JPEG,False,False
4,pilot_001478,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01694178_2647.JPEG,False,False
4,pilot_001482,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01735189_989.JPEG,False,False
4,pilot_001490,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01704323_6987.JPEG,False,False
4,pilot_001496,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01737021_19524.JPEG,False,False
4,pilot_001512,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01729322_14313.JPEG,False,False
4,pilot_001516,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01749939_5816.JPEG,False,False
4,pilot_001540,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01729977_10687.JPEG,False,False
4,pilot_001542,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01729977_4506.JPEG,False,False
4,pilot_001548,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01697457_753.JPEG,False,False
4,pilot_001550,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01694178_3391.JPEG,False,False
4,pilot_001560,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01729322_185.JPEG,False,False
4,pilot_001578,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01698640_13530.JPEG,False,False
4,pilot_001588,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01729977_15465.JPEG,False,False
4,pilot_001624,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01735189_21097.JPEG,False,False
4,pilot_001660,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01728572_3855.JPEG,False,False
4,pilot_001662,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01704323_9812.JPEG,False,False
4,pilot_001682,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01740131_14673.JPEG,False,False
4,pilot_001698,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01773157_1717.JPEG,False,False
4,pilot_001718,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01728920_9729.JPEG,False,False
4,pilot_001722,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01742172_19100.JPEG,False,False
4,pilot_001742,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01742172_29620.JPEG,False,False
4,pilot_001756,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01744401_10617.JPEG,False,False
4,pilot_001766,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01744401_10610.JPEG,False,False
4,pilot_001800,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01735189_10027.JPEG,False,False
4,pilot_001826,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01748264_5933.JPEG,False,False
4,pilot_001838,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01796340_1706.JPEG,False,False
4,pilot_001856,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01739381_1219.JPEG,False,False
4,pilot_001862,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01751748_1685.JPEG,False,False
4,pilot_001922,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01806567_10923.JPEG,False,False
4,pilot_001930,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01773157_3677.JPEG,False,False
4,pilot_001948,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01755581_2675.JPEG,False,False
4,pilot_001960,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01755581_6548.JPEG,False,False
4,pilot_001962,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01755581_8692.JPEG,False,False
4,pilot_001972,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01773549_5392.JPEG,False,False
4,pilot_001974,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01756291_12450.JPEG,False,False
4,pilot_001980,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01770081_2625.JPEG,False,False
4,pilot_001994,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01770081_2857.JPEG,False,False
4,pilot_001996,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01748264_4115.JPEG,False,False
4,pilot_002054,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01753488_6113.JPEG,False,False
4,pilot_002056,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01774384_6985.JPEG,False,False
4,pilot_002060,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01770081_8254.JPEG,False,False
4,pilot_002064,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01773157_5912.JPEG,False,False
4,pilot_002092,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01774384_11085.JPEG,False,False
4,pilot_002098,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01775062_2146.JPEG,False,False
4,pilot_002104,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01820546_4301.JPEG,False,False
4,pilot_002106,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01774384_1429.JPEG,False,False
4,pilot_002114,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01770393_3673.JPEG,False,False
4,pilot_002116,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01773157_2740.JPEG,False,False
4,pilot_002120,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01774750_10176.JPEG,False,False
4,pilot_002134,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01774750_2389.JPEG,False,False
4,pilot_002138,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01768244_5342.JPEG,False,False
4,pilot_002140,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01776313_9014.JPEG,False,False
4,pilot_002170,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01773797_1673.JPEG,False,False
4,pilot_002176,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01775062_6504.JPEG,False,False
4,pilot_002208,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01770393_2492.JPEG,False,False
4,pilot_002228,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01775062_1931.JPEG,False,False
4,pilot_002308,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01806143_16803.JPEG,False,False
4,pilot_002316,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01798484_8258.JPEG,False,False
4,pilot_002318,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01773797_3046.JPEG,False,False
4,pilot_002334,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01774750_10043.JPEG,False,False
4,pilot_002344,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01807496_23563.JPEG,False,False
4,pilot_002348,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01774750_11762.JPEG,False,False
4,pilot_002358,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01807496_6216.JPEG,False,False
4,pilot_002370,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01855672_8817.JPEG,False,False
4,pilot_002386,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01817953_4221.JPEG,False,False
4,pilot_002406,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01817953_8106.JPEG,False,False
4,pilot_002412,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01871265_1281.JPEG,False,False
4,pilot_002418,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01775062_7142.JPEG,False,False
4,pilot_002426,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01871265_6084.JPEG,False,False
4,pilot_002442,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01820546_6714.JPEG,False,False
4,pilot_002454,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01872401_10243.JPEG,False,False
4,pilot_002456,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01828970_5285.JPEG,False,False
4,pilot_002460,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01776313_6468.JPEG,False,False
4,pilot_002464,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01806567_4104.JPEG,False,False
4,pilot_002470,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01828970_7070.JPEG,False,False
4,pilot_002474,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01784675_2327.JPEG,False,False
4,pilot_002480,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01806143_4677.JPEG,False,False
4,pilot_002484,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01829413_16108.JPEG,False,False
4,pilot_002514,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01795545_838.JPEG,False,False
4,pilot_002518,0,real::Tiny-GenImage,Tiny,Tiny-GenImage,REAL_INTERNAL_HOLDOUT,REAL_INTERNAL_HOLDOUT,True,True,data/raw/tiny-genimage/images/Real/n01824575_12035.JPEG,False,False
